1553976886,5125
P,1553976915,5125
P,1553976945,5126
P,1553976974,5126
P,1553977003,5124
P,1553977032,5126
P,1553977062,5125
P,1553977091,5126
P,1553977120,5125
P,1553977150,5125
P,1553977180,5125
P,1553977209,5126
P,1553977238,5125
P,1553977268,5126
P,1553977297,5125
P,1553977326,5125
P,1553977356,5125
P,1553977385,5124
P,1553977414,5125
P,1553977443,5125
P,1553977474,5127
P,1553977503,5127
P,1553977532,5126
P,1553977562,5124
P,1553977591,5126
P,1553977620,5125
P,1553977649,5124
P,1553977679,5125
P,1553977708,5126
P,1553977737,5124
P,1553977768,5124
P,1553977797,5126
P,1553977826,5126
P,1553977855,5125
P,1553977885,5124
P,1553977914,5126
P,1553977943,5126
P,1553977973,5125
P,1553978002,5124
P,1553978031,5126
P,1553978061,5124
P,1553978091,5125
P,1553978120,5126
P,1553978149,5124
P,1553978179,5124
P,1553978209,5124
P,1553978238,5125
P,1553978267,5126
P,1553978297,5126
P,1553978326,5122
P,1553978356,5125
P,1553978385,5124
P,1553978415,5125
P,1553978444,5126
P,1553978473,5125
P,1553978503,5126
P,1553978532,5125
P,1553978561,5124
P,1553978590,5125
P,1553978620,5125
P,1553978650,5125
P,1553978679,5126
P,1553978709,5125
P,1553978738,5124
P,1553978767,5125
P,1553978796,5126
P,1553978826,5123
P,1553978855,5125
P,1553978884,5126
P,1553978914,5126
P,1553978944,5126
P,1553978973,5125
P,1553979002,5125
P,1553979032,5127
P,1553979061,5126
P,1553979090,5125
P,1553979120,5125
P,1553979149,5124
P,1553979178,5126
P,1553979207,5126
P,1553979238,5124
P,1553979267,5127
P,1553979296,5124
P,1553979326,5126
P,1553979355,5125
P,1553979384,5124
P,1553979413,5125
P,1553979443,5126
P,1553979472,5125
P,1553979501,5126
P,1553979532,5125
P,1553979561,5124
P,1553979590,5124
P,1553979619,5126
P,1553979649,5126
P,1553979678,5125
P,1553979707,5126
P,1553979737,5127
P,1553979766,5126
P,1553979795,5124
P,1553979825,5124
P,1553979855,5125
P,1553979884,5126
P,1553979913,5126
P,1553979943,5125
P,1553979972,5126
P,1553980001,5123
P,1553980030,5126
P,1553980060,5125
P,1553980089,5125
P,1553980119,5125
P,1553980148,5124
P,1553980178,5125
P,1553980207,5124
P,1553980236,5124
P,1553980266,5124
P,1553980295,5124
P,1553980324,5126
P,1553980353,5126
P,1553980383,5124
P,1553980413,5124
P,1553980442,5125
P,1553980472,5125
P,1553980501,5123
P,1553980530,5125
P,1553980559,5125
P,1553980589,5124
P,1553980618,5126
P,1553980647,5124
P,1553980677,5126
P,1553980707,5124
P,1553980736,5125
P,1553980765,5125
P,1553980795,5123
P,1553980825,5124
P,1553980854,5125
P,1553980884,5123
P,1553980913,5124
P,1553980942,5126
P,1553980971,5123
P,1553981002,5126
P,1553981031,5124
P,1553981060,5125
P,1553981090,5125
P,1553981119,5124
P,1553981148,5124
P,1553981177,5125
P,1553981207,5126
P,1553981236,5124
P,1553981265,5126
P,1553981296,5125
P,1553981325,5125
P,1553981354,5124
P,1553981383,5124
P,1553981413,5125
P,1553981442,5124
P,1553981471,5126
P,1553981501,5125
P,1553981530,5126
P,1553981559,5124
P,1553981589,5125
P,1553981619,5124
P,1553981648,5124
P,1553981677,5125
P,1553981707,5126
P,1553981736,5124
P,1553981765,5124
P,1553981794,5125
P,1553981824,5125
P,1553981853,5125
P,1553981883,5122
P,1553981912,5125
P,1553981942,5125
P,1553981971,5125
P,1553982000,5126
P,1553982030,5125
P,1553982059,5125
P,1553982088,5125
P,1553982117,5126
P,1553982147,5123
P,1553982177,5124
P,1553982206,5126
P,1553982236,5125
P,1553982265,5124
P,1553982294,5125
P,1553982323,5125
P,1553982353,5124
P,1553982382,5126
P,1553982411,5124
P,1553982441,5125
P,1553982471,5125
P,1553982500,5125
P,1553982529,5125
P,1553982559,5124
P,1553982588,5125
P,1553982617,5125
P,1553982647,5125
P,1553982676,5125
P,1553982705,5125
P,1553982734,5124
P,1553982765,5125
P,1553982794,5126
P,1553982823,5124
P,1553982853,5125
P,1553982882,5124
P,1553982911,5125
P,1553982940,5125
P,1553982970,5124
P,1553982999,5124
P,1553983028,5126
P,1553983059,5125
P,1553983088,5123
P,1553983117,5124
P,1553983146,5125
P,1553983176,5125
P,1553983205,5125
P,1553983234,5126
P,1553983264,5123
P,1553983293,5125
P,1553983322,5124
P,1553983352,5123
P,1553983382,5125
P,1553983411,5122
P,1553983441,5125
P,1553983471,5126
P,1553983500,5124
P,1553983529,5126
P,1553983558,5125
P,1553983588,5126
P,1553983617,5125
P,1553983647,5126
P,1553983676,5125
P,1553983706,5124
P,1553983735,5124
P,1553983764,5124
P,1553983794,5125
P,1553983823,5124
P,1553983852,5126
P,1553983881,5125
P,1553983911,5123
P,1553983941,5126
P,1553983970,5125
