1554747018,5077
P,1554747047,5079
P,1554747078,5080
P,1554747107,5080
P,1554747136,5080
P,1554747166,5080
P,1554747195,5080
P,1554747224,5078
P,1554747253,5080
P,1554747283,5078
P,1554747312,5080
P,1554747341,5079
P,1554747372,5080
P,1554747401,5081
P,1554747430,5078
P,1554747459,5080
P,1554747489,5079
P,1554747518,5081
P,1554747547,5080
P,1554747577,5080
P,1554747606,5079
P,1554747635,5080
P,1554747665,5080
P,1554747695,5078
P,1554747724,5079
P,1554747753,5079
P,1554747783,5081
P,1554747812,5078
P,1554747841,5080
P,1554747870,5078
P,1554747900,5079
P,1554747929,5081
P,1554747959,5080
P,1554747988,5079
P,1554748018,5080
P,1554748047,5079
P,1554748076,5078
P,1554748106,5081
P,1554748135,5079
P,1554748164,5079
P,1554748193,5079
P,1554748223,5080
P,1554748253,5079
P,1554748282,5079
P,1554748312,5081
P,1554748341,5079
P,1554748370,5079
P,1554748399,5080
P,1554748429,5079
P,1554748458,5081
P,1554748487,5080
P,1554748517,5080
P,1554748547,5080
P,1554748576,5080
P,1554748605,5079
P,1554748635,5079
P,1554748664,5080
P,1554748693,5080
P,1554748723,5080
P,1554748752,5079
P,1554748781,5079
P,1554748810,5080
P,1554748841,5077
P,1554748870,5079
P,1554748899,5081
P,1554748929,5080
P,1554748959,5079
P,1554748988,5080
P,1554749017,5080
P,1554749047,5078
P,1554749076,5080
P,1554749105,5080
P,1554749136,5079
P,1554749165,5080
P,1554749194,5079
P,1554749223,5079
P,1554749253,5080
P,1554749282,5080
P,1554749311,5080
P,1554749341,5080
P,1554749370,5079
P,1554749399,5080
P,1554749429,5078
P,1554749459,5080
P,1554749488,5080
P,1554749517,5079
P,1554749547,5080
P,1554749576,5077
P,1554749605,5081
P,1554749634,5079
P,1554749664,5080
P,1554749693,5081
P,1554749723,5081
P,1554749752,5080
P,1554749782,5080
P,1554749811,5081
P,1554749840,5079
P,1554749870,5081
P,1554749899,5080
P,1554749928,5079
P,1554749957,5080
P,1554749987,5079
P,1554750017,5081
P,1554750046,5079
P,1554750076,5076
P,1554750105,5080
P,1554750134,5081
P,1554750163,5080
P,1554750193,5081
P,1554750222,5081
P,1554750251,5080
P,1554750281,5078
P,1554750311,5078
P,1554750340,5080
P,1554750369,5081
P,1554750399,5080
P,1554750428,5080
P,1554750457,5078
P,1554750487,5081
P,1554750516,5081
P,1554750545,5080
P,1554750574,5079
P,1554750605,5079
P,1554750634,5079
P,1554750663,5077
P,1554750693,5079
P,1554750722,5080
P,1554750751,5079
P,1554750780,5082
P,1554750810,5079
P,1554750839,5081
P,1554750868,5079
P,1554750899,5078
P,1554750928,5081
P,1554750957,5079
P,1554750986,5078
P,1554751016,5079
P,1554751045,5079
P,1554751074,5080
P,1554751104,5081
P,1554751133,5078
P,1554751162,5080
P,1554751192,5080
P,1554751222,5080
P,1554751251,5080
P,1554751280,5080
P,1554751310,5079
P,1554751339,5080
P,1554751368,5077
P,1554751397,5078
P,1554751427,5080
P,1554751456,5079
P,1554751486,5078
P,1554751515,5080
P,1554751545,5080
P,1554751575,5080
P,1554751604,5078
P,1554751634,5080
P,1554751663,5078
P,1554751692,5080
P,1554751721,5079
P,1554751751,5080
P,1554751781,5080
P,1554751810,5079
P,1554751840,5079
P,1554751869,5080
P,1554751898,5080
P,1554751927,5081
P,1554751957,5079
P,1554751986,5082
P,1554752015,5079
P,1554752045,5080
P,1554752075,5081
P,1554752104,5080
P,1554752133,5080
P,1554752163,5080
P,1554752192,5080
P,1554752221,5080
P,1554752251,5080
P,1554752280,5080
P,1554752309,5079
P,1554752338,5081
P,1554752369,5080
P,1554752398,5080
P,1554752427,5080
P,1554752457,5079
P,1554752486,5080
P,1554752515,5081
P,1554752544,5080
P,1554752574,5078
P,1554752603,5078
P,1554752632,5079
P,1554752663,5080
P,1554752692,5081
P,1554752721,5080
P,1554752750,5080
P,1554752780,5080
P,1554752809,5080
P,1554752838,5080
P,1554752868,5079
P,1554752897,5078
P,1554752926,5080
P,1554752956,5079
P,1554752986,5080
P,1554753015,5079
P,1554753044,5080
P,1554753074,5079
P,1554753103,5080
P,1554753132,5080
P,1554753161,5079
P,1554753191,5081
P,1554753220,5078
P,1554753250,5079
P,1554753279,5080
P,1554753309,5077
P,1554753338,5079
P,1554753367,5079
P,1554753397,5078
P,1554753426,5080
P,1554753455,5080
P,1554753484,5078
P,1554753514,5079
P,1554753544,5079
P,1554753573,5080
P,1554753603,5080
P,1554753632,5080
P,1554753661,5082
P,1554753690,5080
P,1554753720,5081
P,1554753749,5077
P,1554753778,5080
P,1554753808,5077
P,1554753838,5080
P,1554753867,5078
P,1554753896,5078
P,1554753926,5079
P,1554753955,5079
P,1554753984,5079
P,1554754014,5080
P,1554754043,5079
P,1554754072,5079
