1552718304,5173
P,1552718333,5173
P,1552718363,5173
P,1552718392,5173
P,1552718422,5174
P,1552718451,5173
P,1552718481,5174
P,1552718510,5173
P,1552718539,5172
P,1552718569,5172
P,1552718598,5174
P,1552718627,5174
P,1552718656,5173
P,1552718686,5174
P,1552718716,5173
P,1552718745,5173
P,1552718775,5174
P,1552718804,5173
P,1552718833,5172
P,1552718862,5174
P,1552718892,5173
P,1552718921,5173
P,1552718950,5172
P,1552718980,5173
P,1552719010,5175
P,1552719039,5173
P,1552719068,5173
P,1552719098,5172
P,1552719127,5173
P,1552719156,5174
P,1552719186,5174
P,1552719215,5174
P,1552719244,5174
P,1552719273,5173
P,1552719304,5173
P,1552719333,5173
P,1552719362,5173
P,1552719392,5174
P,1552719421,5173
P,1552719450,5173
P,1552719479,5173
P,1552719509,5173
P,1552719538,5171
P,1552719567,5173
P,1552719598,5174
P,1552719627,5173
P,1552719656,5174
P,1552719686,5173
P,1552719716,5174
P,1552719745,5174
P,1552719774,5173
P,1552719804,5174
P,1552719833,5173
P,1552719862,5172
P,1552719892,5172
P,1552719922,5174
P,1552719951,5173
P,1552719980,5174
P,1552720009,5174
P,1552720039,5174
P,1552720068,5175
P,1552720097,5172
P,1552720127,5173
P,1552720156,5173
P,1552720186,5174
P,1552720215,5174
P,1552720245,5173
P,1552720274,5173
P,1552720303,5174
P,1552720333,5173
P,1552720362,5173
P,1552720391,5173
P,1552720420,5174
P,1552720450,5173
P,1552720480,5174
P,1552720509,5174
P,1552720539,5173
P,1552720568,5173
P,1552720597,5174
P,1552720626,5174
P,1552720656,5173
P,1552720685,5174
P,1552720714,5174
P,1552720744,5174
P,1552720774,5174
P,1552720803,5173
P,1552720832,5172
P,1552720862,5174
P,1552720891,5174
P,1552720920,5173
P,1552720950,5175
P,1552720979,5173
P,1552721008,5173
P,1552721037,5174
P,1552721068,5174
P,1552721097,5174
P,1552721126,5173
P,1552721156,5174
P,1552721185,5173
P,1552721214,5172
P,1552721243,5174
P,1552721273,5172
P,1552721302,5174
P,1552721331,5172
P,1552721362,5174
P,1552721391,5173
P,1552721420,5174
P,1552721449,5173
P,1552721479,5172
P,1552721508,5175
P,1552721537,5174
P,1552721567,5174
P,1552721596,5174
P,1552721625,5173
P,1552721655,5174
P,1552721685,5175
P,1552721714,5174
P,1552721743,5175
P,1552721772,5174
P,1552721802,5174
P,1552721831,5174
P,1552721860,5173
P,1552721890,5173
P,1552721919,5173
P,1552721949,5174
P,1552721978,5173
P,1552722008,5173
P,1552722037,5174
P,1552722066,5174
P,1552722096,5173
P,1552722125,5173
P,1552722154,5174
P,1552722183,5174
P,1552722213,5174
P,1552722243,5174
P,1552722272,5173
P,1552722302,5173
P,1552722332,5174
P,1552722361,5174
P,1552722390,5172
P,1552722420,5174
P,1552722449,5174
P,1552722478,5173
P,1552722508,5174
P,1552722538,5175
P,1552722567,5174
P,1552722596,5175
P,1552722626,5174
P,1552722655,5175
P,1552722684,5174
P,1552722714,5173
P,1552722743,5174
P,1552722772,5175
P,1552722801,5174
P,1552722832,5175
P,1552722861,5174
P,1552722890,5174
P,1552722920,5175
P,1552722949,5174
P,1552722978,5173
P,1552723007,5173
P,1552723037,5175
P,1552723066,5174
P,1552723095,5175
P,1552723126,5175
P,1552723155,5173
P,1552723184,5173
E,1552723213,0
