1554251047,5119
P,1554251077,5118
P,1554251106,5119
P,1554251136,5118
P,1554251165,5119
P,1554251195,5118
P,1554251224,5118
P,1554251253,5119
P,1554251283,5119
P,1554251312,5119
P,1554251341,5118
P,1554251370,5119
P,1554251400,5120
P,1554251430,5119
P,1554251459,5118
P,1554251489,5118
P,1554251518,5119
P,1554251547,5119
P,1554251576,5118
P,1554251606,5119
P,1554251635,5119
P,1554251664,5118
P,1554251694,5117
P,1554251724,5119
P,1554251753,5118
P,1554251782,5119
P,1554251812,5118
P,1554251841,5118
P,1554251870,5116
P,1554251900,5117
P,1554251929,5119
P,1554251958,5117
P,1554251987,5118
P,1554252018,5118
P,1554252047,5117
P,1554252076,5118
P,1554252106,5119
P,1554252135,5117
P,1554252164,5119
P,1554252193,5117
P,1554252223,5118
P,1554252252,5118
P,1554252281,5118
P,1554252312,5119
P,1554252341,5118
P,1554252370,5119
P,1554252399,5116
P,1554252429,5118
P,1554252458,5118
P,1554252487,5118
P,1554252517,5118
P,1554252546,5118
P,1554252575,5117
P,1554252605,5119
P,1554252635,5118
P,1554252664,5117
P,1554252693,5119
P,1554252722,5118
P,1554252752,5118
P,1554252781,5119
P,1554252810,5119
P,1554252840,5119
P,1554252869,5119
P,1554252899,5117
P,1554252928,5118
P,1554252958,5119
P,1554252987,5117
P,1554253016,5118
P,1554253046,5118
P,1554253075,5118
P,1554253104,5118
P,1554253133,5115
P,1554253163,5119
P,1554253193,5120
P,1554253222,5118
P,1554253252,5118
P,1554253281,5119
P,1554253310,5119
P,1554253339,5118
P,1554253369,5118
P,1554253398,5119
P,1554253428,5116
P,1554253458,5118
P,1554253488,5118
P,1554253517,5117
P,1554253546,5117
P,1554253576,5118
P,1554253605,5117
P,1554253634,5117
P,1554253664,5119
P,1554253693,5118
P,1554253722,5117
P,1554253751,5119
P,1554253782,5117
P,1554253811,5119
P,1554253840,5118
P,1554253870,5119
P,1554253899,5118
P,1554253928,5118
P,1554253957,5118
P,1554253987,5117
P,1554254016,5119
P,1554254045,5118
P,1554254076,5118
P,1554254105,5118
P,1554254134,5117
P,1554254163,5119
P,1554254193,5116
P,1554254222,5119
P,1554254251,5119
P,1554254281,5118
P,1554254310,5117
P,1554254339,5114
P,1554254369,5118
P,1554254399,5118
P,1554254428,5118
P,1554254457,5117
P,1554254486,5118
P,1554254516,5117
P,1554254545,5118
P,1554254574,5118
P,1554254604,5118
P,1554254633,5119
P,1554254663,5119
P,1554254692,5119
P,1554254722,5118
P,1554254751,5118
P,1554254780,5116
P,1554254810,5119
P,1554254839,5118
P,1554254868,5119
P,1554254897,5118
P,1554254927,5119
P,1554254957,5118
P,1554254986,5118
P,1554255016,5118
P,1554255045,5117
P,1554255074,5118
P,1554255103,5116
P,1554255133,5118
P,1554255162,5117
P,1554255191,5118
P,1554255221,5118
P,1554255251,5118
P,1554255280,5118
P,1554255309,5117
P,1554255339,5118
P,1554255368,5119
P,1554255397,5117
P,1554255427,5118
P,1554255456,5117
P,1554255485,5116
P,1554255514,5118
P,1554255545,5119
P,1554255574,5118
P,1554255603,5115
P,1554255633,5118
P,1554255662,5117
P,1554255691,5118
P,1554255720,5117
P,1554255750,5118
P,1554255779,5118
P,1554255808,5117
P,1554255839,5119
P,1554255868,5116
P,1554255897,5116
P,1554255926,5117
P,1554255956,5119
P,1554255985,5118
P,1554256014,5119
P,1554256044,5119
P,1554256074,5119
P,1554256103,5118
P,1554256133,5116
P,1554256163,5118
P,1554256192,5118
P,1554256221,5116
P,1554256250,5117
P,1554256280,5118
P,1554256309,5119
P,1554256338,5119
P,1554256368,5118
P,1554256397,5118
P,1554256427,5118
P,1554256456,5118
P,1554256486,5119
P,1554256515,5118
P,1554256544,5118
P,1554256574,5119
P,1554256603,5117
P,1554256632,5118
P,1554256661,5118
P,1554256691,5114
P,1554256721,5118
P,1554256750,5117
P,1554256780,5118
P,1554256809,5118
P,1554256838,5118
P,1554256867,5119
P,1554256897,5117
P,1554256926,5118
P,1554256955,5118
P,1554256985,5119
P,1554257015,5117
P,1554257044,5116
P,1554257073,5119
P,1554257103,5118
P,1554257132,5117
P,1554257161,5118
P,1554257191,5118
P,1554257220,5119
P,1554257249,5118
P,1554257278,5119
P,1554257309,5118
P,1554257338,5118
P,1554257367,5118
P,1554257397,5118
P,1554257426,5118
P,1554257455,5117
P,1554257484,5118
P,1554257514,5118
P,1554257543,5118
P,1554257572,5117
P,1554257603,5117
P,1554257632,5118
P,1554257661,5117
P,1554257690,5118
P,1554257720,5117
P,1554257749,5117
P,1554257778,5118
P,1554257808,5117
P,1554257837,5117
P,1554257866,5118
P,1554257896,5118
P,1554257926,5118
P,1554257955,5117
P,1554257984,5118
P,1554258013,5118
P,1554258043,5118
P,1554258072,5118
P,1554258101,5118
P,1554258131,5118
