4325,4989
P,1555344355,4989
P,1555344384,4988
P,1555344413,4989
P,1555344443,4988
P,1555344472,4989
P,1555344501,4988
P,1555344530,4989
P,1555344560,4990
P,1555344589,4987
P,1555344619,4989
P,1555344649,4989
P,1555344678,4990
P,1555344707,4987
P,1555344736,4990
P,1555344766,4988
P,1555344795,4989
P,1555344824,4989
P,1555344854,4987
P,1555344883,4988
P,1555344913,4990
P,1555344942,4989
P,1555344972,4988
P,1555345001,4989
P,1555345030,4989
P,1555345060,4989
P,1555345089,4988
P,1555345118,4988
P,1555345147,4989
P,1555345177,4990
P,1555345207,4988
P,1555345236,4987
P,1555345266,4990
P,1555345295,4989
P,1555345324,4989
P,1555345353,4988
P,1555345383,4990
P,1555345412,4989
P,1555345441,4990
P,1555345471,4989
P,1555345501,4987
P,1555345530,4988
P,1555345559,4990
P,1555345589,4989
P,1555345618,4989
P,1555345647,4987
P,1555345677,4988
P,1555345706,4989
P,1555345735,4988
P,1555345764,4989
P,1555345795,4990
P,1555345824,4988
P,1555345853,4988
P,1555345882,4987
P,1555345912,4990
P,1555345941,4989
P,1555345970,4988
P,1555346000,4990
P,1555346029,4990
P,1555346058,4988
P,1555346088,4988
P,1555346118,4989
P,1555346147,4987
P,1555346176,4989
P,1555346206,4988
P,1555346235,4989
P,1555346264,4989
P,1555346293,4988
P,1555346323,4990
P,1555346352,4990
P,1555346382,4988
P,1555346412,4990
P,1555346441,4990
P,1555346470,4990
P,1555346499,4990
P,1555346529,4990
P,1555346558,4988
P,1555346587,4990
P,1555346617,4989
P,1555346646,4989
P,1555346676,4989
P,1555346705,4990
P,1555346735,4988
P,1555346765,4990
P,1555346794,4990
P,1555346824,4991
P,1555346853,4988
P,1555346882,4990
P,1555346911,4991
P,1555346941,4989
P,1555346971,4990
P,1555347000,4990
P,1555347030,4989
P,1555347059,4990
P,1555347088,4990
P,1555347117,4990
P,1555347147,4989
P,1555347176,4990
P,1555347205,4990
P,1555347235,4988
P,1555347265,4990
P,1555347294,4990
P,1555347323,4989
P,1555347353,4990
P,1555347382,4989
P,1555347411,4990
P,1555347441,4990
P,1555347470,4991
P,1555347499,4990
P,1555347528,4990
P,1555347559,4990
P,1555347588,4989
P,1555347617,4990
P,1555347646,4990
P,1555347676,4991
P,1555347705,4989
P,1555347734,4989
P,1555347764,4990
P,1555347793,4988
P,1555347822,4990
P,1555347852,4990
P,1555347882,4990
P,1555347911,4990
P,1555347940,4990
P,1555347970,4991
P,1555347999,4989
P,1555348028,4989
P,1555348057,4991
P,1555348087,4990
P,1555348116,4990
P,1555348146,4991
P,1555348176,4988
P,1555348205,4989
P,1555348234,4989
P,1555348263,4988
P,1555348293,4989
P,1555348322,4991
P,1555348351,4989
P,1555348381,4990
P,1555348410,4987
P,1555348440,4988
P,1555348469,4990
P,1555348499,4990
P,1555348528,4991
P,1555348557,4991
P,1555348587,4990
P,1555348616,4991
P,1555348645,4990
P,1555348674,4991
P,1555348704,4989
P,1555348734,4990
P,1555348763,4991
P,1555348793,4991
P,1555348822,4990
P,1555348851,4990
P,1555348880,4988
P,1555348910,4990
P,1555348939,4989
P,1555348968,4990
P,1555348998,4991
P,1555349028,4990
P,1555349057,4989
P,1555349086,4991
P,1555349116,4991
P,1555349145,4991
P,1555349174,4991
P,1555349204,4990
P,1555349233,4988
P,1555349262,4990
P,1555349291,4991
P,1555349322,4988
P,1555349351,4989
P,1555349381,4990
P,1555349410,4991
P,1555349440,4990
P,1555349469,4989
P,1555349498,4991
P,1555349528,4990
P,1555349557,4991
P,1555349586,4990
P,1555349616,4990
P,1555349646,4990
P,1555349675,4989
P,1555349704,4987
P,1555349734,4989
P,1555349763,4990
P,1555349792,4991
P,1555349821,4989
P,1555349851,4990
P,1555349880,4988
P,1555349910,4989
P,1555349940,4989
P,1555349969,4991
P,1555349998,4989
P,1555350027,4991
P,1555350057,4988
P,1555350086,4991
P,1555350115,4989
P,1555350145,4990
P,1555350174,4990
P,1555350204,4991
P,1555350233,4991
P,1555350263,4990
P,1555350292,4991
P,1555350321,4989
P,1555350351,4991
P,1555350380,4990
P,1555350409,4991
P,1555350438,4990
P,1555350468,4992
P,1555350498,4990
P,1555350527,4991
P,1555350557,4990
P,1555350586,4989
P,1555350615,4990
P,1555350644,4990
P,1555350674,4990
P,1555350703,4989
P,1555350732,4990
P,1555350762,4990
P,1555350792,4989
P,1555350821,4990
P,1555350850,4989
P,1555350880,4990
P,1555350909,4989
P,1555350938,4990
P,1555350968,4991
P,1555350997,4991
P,1555351026,4990
P,1555351055,4990
P,1555351086,4991
P,1555351115,4990
P,1555351144,4991
P,1555351173,4990
P,1555351203,4988
P,1555351232,4991
P,1555351261,4992
P,1555351291,4991
P,1555351320,4990
P,1555351349,4988
P,1555351379,4990
P,1555351409,4
