1554934780,5000
P,1554934810,5002
P,1554934839,5001
P,1554934868,5001
P,1554934898,5002
P,1554934927,5000
P,1554934956,5002
P,1554934985,5000
P,1554935015,5001
P,1554935044,4999
P,1554935074,4999
P,1554935104,5001
P,1554935134,5000
P,1554935163,5000
P,1554935192,5000
P,1554935222,4999
P,1554935251,5000
P,1554935280,5002
P,1554935310,4997
P,1554935339,4999
P,1554935369,5002
P,1554935398,5000
P,1554935428,4999
P,1554935457,5000
P,1554935486,4996
P,1554935516,5001
P,1554935545,4999
P,1554935574,5001
P,1554935603,5002
P,1554935633,4999
P,1554935663,5002
P,1554935692,4999
P,1554935722,5001
P,1554935751,4999
P,1554935780,4999
P,1554935809,5001
P,1554935839,5001
P,1554935868,4998
P,1554935897,5000
P,1554935927,5000
P,1554935957,5000
P,1554935986,5000
P,1554936015,5000
P,1554936045,5001
P,1554936074,4999
P,1554936103,4999
P,1554936132,5000
P,1554936162,4999
P,1554936191,4999
P,1554936220,4999
P,1554936251,4999
P,1554936280,5000
P,1554936309,5000
P,1554936338,5000
P,1554936368,4997
P,1554936397,4999
P,1554936426,4999
P,1554936456,5000
P,1554936485,5001
P,1554936514,4997
P,1554936544,4999
P,1554936574,4998
P,1554936603,4999
P,1554936632,4997
P,1554936662,5000
P,1554936691,5002
P,1554936720,5000
P,1554936749,4999
P,1554936779,4999
P,1554936808,5001
P,1554936838,4998
P,1554936868,4999
P,1554936897,4998
P,1554936926,4999
P,1554936955,4998
P,1554936985,4998
P,1554937014,4999
P,1554937043,4998
P,1554937073,5000
P,1554937102,4998
P,1554937132,5000
P,1554937161,4997
P,1554937191,4998
P,1554937220,4999
P,1554937249,5000
P,1554937279,4998
P,1554937308,4999
P,1554937337,5001
P,1554937366,4998
P,1554937396,4998
P,1554937426,4998
P,1554937455,4999
P,1554937485,4999
P,1554937514,5000
P,1554937543,4998
P,1554937572,4999
P,1554937602,4999
P,1554937631,4997
P,1554937660,4999
P,1554937690,4998
P,1554937720,4998
P,1554937750,4999
P,1554937779,5000
P,1554937809,4998
P,1554937838,4998
P,1554937867,5000
P,1554937896,4997
P,1554937926,5001
P,1554937955,4998
P,1554937984,4995
P,1554938015,4999
P,1554938044,5000
P,1554938073,4998
P,1554938102,4997
P,1554938132,4996
P,1554938161,4997
P,1554938190,4998
P,1554938220,5000
P,1554938249,4998
P,1554938278,4997
P,1554938308,4998
P,1554938338,4999
P,1554938367,4998
P,1554938396,4997
P,1554938426,4996
P,1554938455,5000
P,1554938484,4996
P,1554938513,4999
P,1554938543,4997
P,1554938572,4997
P,1554938602,4996
P,1554938632,5001
P,1554938661,4997
P,1554938690,4998
P,1554938719,4999
P,1554938749,4997
P,1554938778,4998
P,1554938807,4998
P,1554938837,4997
P,1554938866,4997
P,1554938896,4996
P,1554938925,4997
P,1554938955,4999
P,1554938984,4998
P,1554939013,5000
P,1554939043,4999
P,1554939072,4998
P,1554939101,4998
P,1554939130,4996
P,1554939160,4996
P,1554939190,4998
P,1554939219,4998
P,1554939249,4994
P,1554939278,4998
P,1554939307,4998
P,1554939336,4999
P,1554939366,4995
P,1554939395,4997
P,1554939424,4999
P,1554939454,4999
P,1554939484,4996
P,1554939513,4997
P,1554939542,4998
P,1554939572,4997
P,1554939601,4997
P,1554939630,4996
P,1554939659,4998
P,1554939689,4996
P,1554939718,4998
P,1554939747,4995
P,1554939778,4996
P,1554939807,4996
P,1554939836,4997
P,1554939865,4997
P,1554939895,4997
P,1554939924,4997
P,1554939953,4999
P,1554939983,4998
P,1554940012,4996
P,1554940041,4997
P,1554940071,4994
P,1554940101,4996
P,1554940130,4997
P,1554940159,4995
P,1554940189,4996
P,1554940218,4997
P,1554940247,4995
P,1554940276,4997
P,1554940306,4996
P,1554940335,4997
P,1554940366,4996
P,1554940396,4998
P,1554940425,4997
P,1554940454,4996
P,1554940483,4995
P,1554940513,4997
P,1554940542,4996
P,1554940571,4998
P,1554940601,4997
P,1554940630,4997
P,1554940660,4995
P,1554940689,4997
P,1554940719,4996
P,1554940748,4997
P,1554940777,4999
P,1554940807,4996
P,1554940836,4997
P,1554940865,4997
P,1554940894,4997
P,1554940924,4998
P,1554940954,4994
P,1554940983,4997
P,1554941013,4995
P,1554941042,4994
P,1554941071,4998
P,1554941100,4995
P,1554941130,4998
P,1554941159,4996
P,1554941188,4995
P,1554941218,4993
P,1554941248,4996
P,1554941277,4998
P,1554941306,4998
P,1554941336,4995
P,1554941365,4995
P,1554941394,4996
P,1554941423,4995
P,1554941453,4995
P,1554941482,4996
P,1554941511,4993
P,1554941542,4995
P,1554941571,4995
P,1554941600,4996
P,1554941629,4997
P,1554941659,4994
P,1554941688,4996
P,1554941717,4995
P,1554941747,4997
P,1554941776,4995
P,1554941805,4994
P,1554941835,4995
