5123,5037
P,1555085152,5036
P,1555085183,5036
P,1555085212,5036
P,1555085241,5037
P,1555085271,5035
P,1555085300,5037
P,1555085329,5035
P,1555085358,5036
P,1555085388,5036
P,1555085417,5035
P,1555085446,5037
P,1555085476,5036
P,1555085506,5037
P,1555085535,5035
P,1555085564,5035
P,1555085594,5037
P,1555085623,5035
P,1555085652,5036
P,1555085681,5037
P,1555085711,5035
P,1555085740,5036
P,1555085770,5036
P,1555085800,5038
P,1555085829,5037
P,1555085858,5036
P,1555085887,5038
P,1555085917,5037
P,1555085946,5037
P,1555085975,5037
P,1555086005,5036
P,1555086034,5038
P,1555086064,5037
P,1555086093,5037
P,1555086123,5036
P,1555086152,5037
P,1555086181,5037
P,1555086211,5037
P,1555086240,5037
P,1555086269,5037
P,1555086298,5037
P,1555086328,5036
P,1555086358,5037
P,1555086387,5035
P,1555086417,5036
P,1555086446,5037
P,1555086475,5037
P,1555086504,5036
P,1555086534,5038
P,1555086563,5037
P,1555086592,5035
P,1555086622,5036
P,1555086652,5038
P,1555086681,5037
P,1555086710,5036
P,1555086740,5038
P,1555086769,5038
P,1555086798,5037
P,1555086828,5036
P,1555086857,5037
P,1555086886,5035
P,1555086915,5036
P,1555086946,5036
P,1555086975,5036
P,1555087004,5038
P,1555087034,5038
P,1555087063,5037
P,1555087092,5038
P,1555087121,5036
P,1555087151,5038
P,1555087181,5035
P,1555087210,5038
P,1555087240,5037
P,1555087270,5038
P,1555087299,5038
P,1555087328,5035
P,1555087358,5037
P,1555087387,5038
P,1555087416,5036
P,1555087445,5036
P,1555087475,5037
P,1555087504,5037
P,1555087534,5038
P,1555087564,5037
P,1555087593,5035
P,1555087622,5038
P,1555087651,5037
P,1555087681,5038
P,1555087710,5036
P,1555087739,5037
P,1555087769,5037
P,1555087798,5038
P,1555087828,5038
P,1555087857,5037
P,1555087887,5037
P,1555087916,5037
P,1555087945,5036
P,1555087975,5038
P,1555088004,5037
P,1555088033,5037
P,1555088062,5037
P,1555088092,5039
P,1555088122,5038
P,1555088151,5038
P,1555088181,5038
P,1555088210,5037
P,1555088239,5037
P,1555088268,5036
P,1555088298,5039
P,1555088327,5037
P,1555088356,5038
P,1555088386,5037
P,1555088416,5038
P,1555088445,5038
P,1555088474,5038
P,1555088504,5037
P,1555088533,5037
P,1555088562,5037
P,1555088592,5038
P,1555088621,5038
P,1555088650,5038
P,1555088679,5038
P,1555088710,5037
P,1555088739,5037
P,1555088768,5036
P,1555088798,5038
P,1555088827,5037
P,1555088856,5037
P,1555088885,5037
P,1555088915,5037
P,1555088944,5037
P,1555088973,5037
P,1555089003,5037
P,1555089033,5038
P,1555089062,5036
P,1555089091,5036
P,1555089121,5037
P,1555089150,5038
P,1555089179,5038
P,1555089208,5036
P,1555089238,5037
P,1555089267,5037
P,1555089297,5037
P,1555089327,5037
P,1555089356,5037
P,1555089385,5038
P,1555089414,5037
P,1555089444,5037
P,1555089473,5036
P,1555089502,5036
P,1555089532,5038
P,1555089561,5038
P,1555089591,5036
P,1555089620,5036
P,1555089650,5035
P,1555089679,5036
P,1555089708,5037
P,1555089738,5037
P,1555089767,5036
P,1555089797,5037
P,1555089826,5037
P,1555089856,5037
P,1555089886,5038
P,1555089915,5037
P,1555089945,5037
P,1555089974,5036
P,1555090003,5036
P,1555090032,5037
P,1555090062,5038
P,1555090091,5039
P,1555090120,5038
P,1555090150,5037
P,1555090180,5037
P,1555090209,5037
P,1555090238,5039
P,1555090268,5038
P,1555090297,5037
P,1555090326,5039
P,1555090356,5036
P,1555090385,5038
P,1555090414,5037
P,1555090443,5038
P,1555090474,5038
P,1555090503,5035
P,1555090532,5038
P,1555090562,5038
P,1555090591,5037
P,1555090620,5037
P,1555090649,5038
P,1555090679,5038
P,1555090708,5037
P,1555090737,5038
P,1555090767,5037
P,1555090797,5037
P,1555090826,5038
P,1555090855,5037
P,1555090885,5037
P,1555090914,5038
P,1555090943,5038
P,1555090972,5037
P,1555091002,5038
P,1555091031,5036
P,1555091061,5038
P,1555091091,5037
P,1555091120,5038
P,1555091149,5037
P,1555091178,5036
P,1555091208,5035
P,1555091237,5036
P,1555091266,5038
P,1555091296,5036
P,1555091325,5039
P,1555091355,5037
P,1555091384,5036
P,1555091414,5035
P,1555091443,5037
P,1555091472,5038
P,1555091502,5037
P,1555091531,5037
P,1555091560,5039
P,1555091589,5038
P,1555091619,5039
P,1555091649,5035
P,1555091678,5038
P,1555091708,5036
P,1555091737,5038
P,1555091766,5036
P,1555091795,5038
P,1555091825,5036
P,1555091854,5038
P,1555091883,5037
P,1555091913,5037
P,1555091943,5037
P,1555091972,5036
P,1555092001,5038
P,1555092031,5036
P,1555092060,5036
P,1555092089,5038
P,1555092119,5036
P,1555092148,5039
P,1555092177,5038
P,1555092206,5038
