5923,5166
P,1552665952,5163
P,1552665982,5165
P,1552666011,5163
P,1552666040,5165
P,1552666070,5165
P,1552666100,5165
P,1552666129,5166
P,1552666158,5165
P,1552666188,5164
P,1552666217,5166
P,1552666246,5166
P,1552666276,5164
P,1552666305,5166
P,1552666334,5166
P,1552666363,5166
P,1552666394,5166
P,1552666423,5166
P,1552666452,5165
P,1552666482,5164
P,1552666511,5165
P,1552666540,5164
P,1552666569,5166
P,1552666599,5166
P,1552666628,5164
P,1552666657,5165
P,1552666688,5166
P,1552666717,5163
P,1552666746,5164
P,1552666775,5165
P,1552666805,5166
P,1552666834,5166
P,1552666863,5164
P,1552666893,5165
P,1552666922,5166
P,1552666951,5166
P,1552666981,5165
P,1552667011,5163
P,1552667040,5166
P,1552667069,5166
P,1552667098,5167
P,1552667128,5166
P,1552667157,5165
P,1552667187,5166
P,1552667217,5167
P,1552667246,5165
P,1552667276,5166
P,1552667305,5164
P,1552667335,5166
P,1552667364,5165
P,1552667393,5165
P,1552667423,5166
P,1552667452,5167
P,1552667481,5164
P,1552667510,5166
P,1552667540,5165
P,1552667570,5165
P,1552667599,5165
P,1552667629,5166
P,1552667658,5165
P,1552667687,5166
P,1552667716,5167
P,1552667746,5164
P,1552667775,5165
P,1552667804,5165
P,1552667834,5165
P,1552667864,5166
P,1552667893,5167
P,1552667922,5167
P,1552667952,5167
P,1552667981,5166
P,1552668010,5167
P,1552668040,5166
P,1552668069,5166
P,1552668098,5167
P,1552668127,5166
P,1552668158,5167
P,1552668187,5167
P,1552668216,5167
P,1552668246,5166
P,1552668275,5167
P,1552668304,5165
P,1552668333,5166
P,1552668363,5167
P,1552668392,5164
P,1552668421,5166
P,1552668452,5167
P,1552668481,5167
P,1552668510,5166
P,1552668539,5167
P,1552668569,5166
P,1552668598,5167
P,1552668627,5166
P,1552668657,5165
P,1552668686,5166
P,1552668715,5166
P,1552668745,5167
P,1552668775,5167
P,1552668804,5167
P,1552668833,5166
P,1552668862,5167
P,1552668892,5165
P,1552668921,5167
P,1552668950,5167
P,1552668980,5167
P,1552669009,5167
P,1552669039,5166
P,1552669068,5166
P,1552669098,5166
P,1552669127,5167
P,1552669156,5166
P,1552669186,5165
P,1552669215,5164
P,1552669244,5166
P,1552669273,5166
P,1552669303,5165
P,1552669333,5167
P,1552669362,5166
P,1552669392,5166
P,1552669421,5166
P,1552669450,5167
P,1552669479,5166
P,1552669509,5167
P,1552669538,5165
P,1552669567,5167
P,1552669597,5167
P,1552669627,5166
P,1552669656,5166
P,1552669685,5167
P,1552669715,5168
P,1552669744,5166
P,1552669773,5167
P,1552669803,5166
P,1552669833,5166
P,1552669862,5167
P,1552669891,5167
P,1552669922,5168
P,1552669951,5167
P,1552669980,5167
P,1552670010,5167
P,1552670039,5167
P,1552670068,5166
P,1552670097,5167
P,1552670127,5168
P,1552670156,5166
P,1552670185,5168
P,1552670216,5167
P,1552670245,5167
P,1552670274,5165
P,1552670303,5166
P,1552670333,5167
P,1552670362,5168
P,1552670391,5165
P,1552670421,5167
P,1552670450,5166
P,1552670479,5168
P,1552670509,5168
P,1552670539,5168
P,1552670568,5168
P,1552670597,5166
P,1552670626,5167
P,1552670656,5167
P,1552670685,5167
P,1552670714,5166
P,1552670744,5167
P,1552670773,5167
P,1552670803,5168
P,1552670832,5167
P,1552670862,5166
P,1552670891,5168
P,1552670920,5168
P,1552670950,5168
P,1552670979,5168
P,1552671008,5167
P,1552671037,5168
P,1552671067,5165
P,1552671097,5167
P,1552671126,5165
P,1552671156,5166
P,1552671185,5168
P,1552671214,5167
P,1552671243,5166
P,1552671273,5167
P,1552671302,5168
P,1552671331,5167
P,1552671361,5166
P,1552671391,5168
P,1552671420,5168
P,1552671449,5168
P,1552671479,5167
P,1552671508,5167
P,1552671537,5167
P,1552671567,5167
P,1552671596,5168
P,1552671625,5167
P,1552671654,5167
P,1552671685,5167
P,1552671714,5167
P,1552671743,5166
P,1552671773,5168
P,1552671802,5167
P,1552671831,5167
P,1552671860,5166
P,1552671890,5166
P,1552671919,5169
P,1552671948,5167
P,1552671979,5168
P,1552672008,5168
P,1552672037,5166
P,1552672066,5168
P,1552672096,5168
P,1552672125,5168
P,1552672154,5167
P,1552672184,5167
P,1552672213,5167
P,1552672242,5169
P,1552672272,5168
P,1552672302,5167
P,1552672331,5168
P,1552672360,5167
P,1552672389,5169
P,1552672419,5168
P,1552672449,5168
P,1552672478,5167
P,1552672508,5166
P,1552672537,5168
P,1552672567,5167
P,1552672596,5167
P,1552672626,5168
P,1552672655,5169
P,1552672684,5168
P,1552672714,5167
P,1552672743,5166
P,1552672772,5168
P,1552672801,5167
P,1552672831,5168
P,1552672861,5167
P,1552672890,5167
P,1552672920,5168
P,1552672949,5168
P,1552672978,5168
P,1552673007,5169
