27214,1034110,65135
X,1565127215,1030005,32306
X,1565127215,1041156,27411
X,1565127216,1033523,52519
X,1565127217,1031381,9309
P,1565127217,4971
X,1565127217,1031550,26066
X,1565127218,1048245,62387
X,1565127218,1011186,12985
X,1565127219,1040712,15059
X,1565127219,1014157,10579
X,1565127220,1036251,22851
X,1565127221,1030277,47668
X,1565127221,1033364,5335
X,1565127222,1032816,7364
X,1565127222,1033572,36353
X,1565127223,1032990,22797
X,1565127223,1032885,5514
X,1565127224,1033894,22741
X,1565127225,1032701,1165
X,1565127225,1032827,2222
X,1565127226,1032954,25564
X,1565127226,1032974,3910
X,1565127227,1033059,19327
X,1565127227,1033136,2985
X,1565127228,1032701,1813
X,1565127228,1032698,27093
X,1565127229,1032487,1513
X,1565127230,1032743,21450
X,1565127230,1032854,1102
X,1565127231,1032830,24541
X,1565127231,1032877,2705
X,1565127232,1032305,23415
X,1565127232,1033001,1577
X,1565127233,1032712,1642
X,1565127234,1032924,719
X,1565127234,1032841,1485
X,1565127235,1032847,23454
X,1565127235,1033500,3581
X,1565127236,1033179,9853
X,1565127236,1033999,36427
X,1565127237,1027714,33853
X,1565127238,1033795,18371
X,1565127238,1033321,17495
X,1565127239,1035071,22259
X,1565127239,1030711,29959
X,1565127240,1036454,32764
X,1565127240,1032340,9991
X,1565127241,1033074,54328
X,1565127242,1041306,47809
X,1565127242,1034286,18027
X,1565127243,1034634,19716
X,1565127243,1033181,29749
X,1565127244,1037237,25126
X,1565127244,1033397,60301
X,1565127245,1035259,8688
X,1565127246,1037870,50251
X,1565127246,1036355,13077
X,1565127247,1035455,23920
P,1565127247,4984
X,1565127247,1036522,25652
X,1565127248,1035964,27747
X,1565127248,1033801,46982
X,1565127249,1038117,28429
X,1565127249,1032900,5036
X,1565127249,1034641,20670
X,1565127250,1034754,5821
X,1565127250,1036550,19008
X,1565127251,1034677,5456
X,1565127251,1034932,14266
X,1565127252,1035844,3686
X,1565127252,1036081,2120
X,1565127253,1036827,4132
X,1565127254,1035322,3166
X,1565127254,1036235,19185
X,1565127255,1034244,47502
X,1565127255,1033783,16445
X,1565127256,1035815,11803
X,1565127256,1034559,15784
X,1565127257,1034163,19345
X,1565127258,1036025,11828
X,1565127258,1037474,48178
X,1565127259,1034883,8118
X,1565127259,1035208,14224
X,1565127260,1034394,4784
X,1565127260,1034038,13578
X,1565127261,1034844,2232
X,1565127262,1035822,6695
X,1565127262,1034282,3027
X,1565127263,1034307,5594
X,1565127263,1035280,10081
X,1565127264,1034834,1300
X,1565127264,1034936,1154
X,1565127265,1034990,2033
X,1565127266,1034817,29358
X,1565127266,1034665,1489
X,1565127267,1034722,13132
X,1565127267,1035078,1146
X,1565127268,1035473,5945
X,1565127268,1033380,12550
X,1565127269,1035322,4238
X,1565127270,1034767,14781
X,1565127270,1035053,1232
X,1565127271,1034941,1452
X,1565127271,1035012,1053
X,1565127272,1034741,1398
X,1565127272,1035158,13769
X,1565127273,1034999,3336
X,1565127273,1035442,6300
X,1565127274,1036144,10481
X,1565127275,1037359,37499
X,1565127275,1035180,8938
X,1565127276,1035526,15310
P,1565127276,4994
X,1565127276,1039335,31234
X,1565127277,1032833,7866
X,1565127277,1034713,22572
X,1565127278,1034697,23546
X,1565127279,1035196,31237
X,1565127279,1037290,21189
X,1565127280,1030596,46070
X,1565127280,1038303,25803
X,1565127281,1036870,11421
X,1565127281,1030180,4688
X,1565127282,1038282,23819
X,1565127283,1033278,11570
X,1565127283,1033926,22869
X,1565127284,1037104,13426
X,1565127284,1035631,7364
X,1565127285,1030229,9852
X,1565127285,1033748,5716
X,1565127286,1033991,28859
X,1565127287,1034291,5238
X,1565127287,1035252,10799
X,1565127288,1031789,13873
X,1565127288,1034890,12326
X,1565127289,1032962,7664
