88316,1005304,677
X,1564888316,1005219,940
X,1564888317,1005323,37156
X,1564888318,1005395,1932
X,1564888318,1005413,2263
X,1564888319,1005377,11588
X,1564888319,1005327,679
X,1564888320,1005364,696
X,1564888320,1005371,1051
X,1564888321,1005283,1156
X,1564888322,1005241,301
X,1564888322,1005085,34173
X,1564888323,1005393,1736
X,1564888323,1004736,6979
X,1564888324,1005589,5242
X,1564888324,1005300,1241
X,1564888325,1005314,1154
X,1564888326,1005259,717
X,1564888326,1005209,692
X,1564888327,1005242,418
X,1564888327,1005144,957
X,1564888328,1005283,26538
X,1564888328,1005517,3373
X,1564888329,1004892,7417
P,1564888329,4962
X,1564888330,1005552,7257
X,1564888330,1005298,588
X,1564888331,1005307,434
X,1564888331,1005263,1094
X,1564888332,1005605,26379
X,1564888332,1005123,1804
X,1564888333,1005478,1249
X,1564888334,1005329,12059
X,1564888334,1005239,747
X,1564888335,1005230,451
A,1564888335,1005214,347
T,1564888335,2912
R,1564888335,6000B79F75
X,1564888337,1005468,32374
X,1564888337,1005402,3942
X,1564888338,1005481,677
X,1564888338,1005344,10586
X,1564888339,1005207,1254
X,1564888339,1005245,588
X,1564888340,1005198,824
X,1564888341,1005159,514
X,1564888341,1005138,20579
X,1564888341,1005367,1629
X,1564888341,1004869,5292
X,1564888342,1004990,4300
X,1564888342,1005109,855
X,1564888343,1005110,604
X,1564888344,1005094,874
X,1564888344,1005055,729
X,1564888345,1005092,483
X,1564888345,1005039,703
X,1564888346,1005070,747
X,1564888346,1005030,758
X,1564888347,1005050,30613
X,1564888348,1005348,1444
X,1564888348,1005441,13170
X,1564888349,1005486,1192
X,1564888349,1005240,720
X,1564888350,1005258,785
X,1564888350,1005171,669
X,1564888351,1005019,15174
X,1564888352,1005329,2348
X,1564888352,1005534,1803
X,1564888353,1005294,8356
X,1564888353,1005309,865
X,1564888354,1005239,902
X,1564888354,1005223,935
X,1564888355,1005225,973
X,1564888355,1005191,989
A,1564888355,1005176,451
T,1564888356,2912
R,1564888356,6000B79F75
X,1564888357,1005050,18856
X,1564888358,1005133,743
P,1564888359,4960
X,1564888359,1005160,1262
X,1564888359,1005169,272
X,1564888360,1005108,938
X,1564888360,1005110,24700
X,1564888361,1005377,2172
X,1564888361,1005030,8449
X,1564888362,1005164,4904
X,1564888363,1005266,735
X,1564888363,1005327,590
X,1564888364,1005302,713
X,1564888364,1005236,410
X,1564888365,1005219,506
X,1564888365,1005200,507
X,1564888366,1005289,36123
X,1564888367,1005440,2518
X,1564888367,1005350,11361
X,1564888368,1005141,922
X,1564888368,1005187,811
X,1564888369,1005184,699
X,1564888369,1005329,30790
X,1564888370,1005532,2086
X,1564888371,1005290,14054
X,1564888371,1005168,1522
X,1564888372,1005196,1228
X,1564888372,1005179,1105
X,1564888373,1005173,952
X,1564888373,1005171,610
X,1564888374,1005170,648
X,1564888374,1005127,950
X,1564888375,1005264,27304
X,1564888376,1005700,1360
X,1564888376,1004886,4930
X,1564888377,1005198,4758
X,1564888377,1005333,1043
X,1564888378,1005320,538
X,1564888378,1006022,26310
X,1564888379,1004680,2508
X,1564888380,1005140,2291
X,1564888380,1005618,12180
X,1564888381,1004729,7049
X,1564888381,1005153,28270
X,1564888382,1004981,5018
X,1564888382,1005310,8055
X,1564888382,1005272,1122
X,1564888383,1006363,9281
X,1564888383,1005556,7074
X,1564888384,1005908,6312
X,1564888384,1004850,25647
X,1564888385,1005081,2528
X,1564888385,1005527,2105
X,1564888386,1003820,13399
X,1564888387,1005484,2383
X,1564888387,1005445,8124
P,1564888388,4986
X,1564888388,1004226,5132
X,1564888388,1004336,11289
X,1564888389,1004909,14593
X,1564888389,1005424,5662
X,1564888390,1005014,9240
X,1564888391,1005276,1170
X,1564888391,1005349,21951
X,1564888392,1005191,1779
X,1564888392,1005572,2772
X,1564888393,1004837,7432
X,1564888393,1004829,13259
X,1564888394,1005335,4325
