H,1554652800,241338
U,1554652800,0
E,1554652800,1
P,1554652800,5142
P,1554652831,5142
P,1554652860,5142
P,1554652889,5141
P,1554652919,5140
P,1554652948,5141
P,1554652977,5141
P,1554653006,5141
P,1554653036,5142
P,1554653065,5140
P,1554653094,5140
P,1554653125,5141
P,1554653154,5142
P,1554653183,5141
P,1554653212,5142
P,1554653242,5141
P,1554653271,5141
P,1554653300,5141
P,1554653330,5142
P,1554653359,5142
P,1554653388,5139
P,1554653418,5142
P,1554653448,5140
P,1554653477,5140
P,1554653506,5140
P,1554653535,5140
P,1554653565,5141
P,1554653594,5142
P,1554653623,5140
P,1554653653,5140
P,1554653682,5142
P,1554653712,5142
P,1554653741,5141
P,1554653771,5140
P,1554653800,5140
P,1554653829,5142
P,1554653859,5141
P,1554653888,5142
P,1554653917,5140
P,1554653946,5141
P,1554653976,5141
P,1554654006,5140
P,1554654035,5139
P,1554654065,5142
D,1554654085,307968
D,1554654087,320000
D,1554654089,306688
D,1554654092,304128
P,1554654094,5143
D,1554654094,302592
D,1554654096,303616
D,1554654098,313088
D,1554654100,307200
D,1554654103,305152
D,1554654105,305920
D,1554654107,303104
D,1554654109,306944
R,1554654109,000000000
X,1554654110,461020,3894
X,1554654111,460987,1304
X,1554654111,461601,3626
X,1554654112,461665,3099
X,1554654112,461741,1481
X,1554654113,461676,2826
X,1554654114,461622,1972
X,1554654114,461823,2747
X,1554654115,461453,2995
X,1554654115,461183,3033
X,1554654116,461187,1951
X,1554654116,461855,3442
X,1554654117,462389,2021
X,1554654117,462357,1784
X,1554654118,461838,2336
X,1554654119,462066,2411
X,1554654119,462556,2989
X,1554654120,462977,2425
X,1554654120,463060,2429
X,1554654121,463138,1883
X,1554654121,463448,2472
X,1554654122,463437,2812
X,1554654123,463613,2636
P,1554654123,5136
X,1554654123,463919,2231
X,1554654124,463941,967
X,1554654124,464188,1656
X,1554654125,463975,2096
X,1554654125,463886,1325
X,1554654126,463953,1914
X,1554654127,464127,2249
X,1554654127,464043,2918
X,1554654128,463977,1659
X,1554654128,464082,1853
X,1554654129,464334,4118
X,1554654129,463354,12439
X,1554654130,463883,32846
X,1554654131,463247,30088
X,1554654131,463583,8391
X,1554654132,462615,14933
X,1554654132,463517,19288
X,1554654133,464417,30774
X,1554654133,463762,3492
X,1554654134,463955,6473
X,1554654135,464025,2419
X,1554654135,463935,2518
X,1554654136,463858,3410
X,1554654136,464020,1697
X,1554654137,464331,1565
X,1554654137,464562,973
X,1554654138,464584,2355
X,1554654138,464496,1448
X,1554654139,464444,1781
X,1554654140,464089,1416
X,1554654140,463867,2086
X,1554654141,464269,6301
X,1554654141,463996,1554
X,1554654142,464116,6595
X,1554654142,464155,2208
X,1554654143,464261,1733
X,1554654144,464419,1739
X,1554654144,463726,8499
X,1554654145,463978,45579
X,1554654145,448267,46318
X,1554654146,276892,10139
X,1554654146,272977,1924
X,1554654147,271655,1356
X,1554654148,270443,521
X,1554654148,269850,490
X,1554654149,269229,515
X,1554654149,268759,342
X,1554654150,268456,282
X,1554654150,268158,301
X,1554654150,267862,236
X,1554654151,267581,299
O,1554654151,267313,319
O,1554654152,266914,569
P,1554654152,5133
O,1554654152,266697,111
O,1554654153,266455,258
O,1554654153,266137,227
O,1554654154,266009,202
O,1554654155,265987,127
O,1554654155,265879,137
O,1554654156,265772,174
O,1554654156,265718,74
O,1554654157,265630,218
O,1554654157,265476,182
O,1554654158,265249,315
O,1554654158,265141,159
O,1554654159,265207,116
O,1554654160,265149,181
O,1554654160,265096,231
O,1554654161,265135,160
O,1554654161,265014,181
O,1554654162,264858,114
O,1554654162,264827,79
O,1554654163,264806,172
O,1554654164,264843,276
O,1554654164,264728,115
O,1554654165,264768,143
O,1554654165,264478,189
O,1554654166,264086,486
O,1554654166,263894,160
O,1554654167,263945,270
O,1554654168,264171,84
O,1554654168,264158,81
O,1554654169,264171,130
O,1554654169,264238,109
O,1554654170,264257,155
O,1554654170,264308,185
O,1554654171,264241,134
O,1554654172,264200,91
O,1554654172,264185,93
O,1554654173,264159,102
O,1554654173,264114,121
O,1554654174,264071,152
O,1554654174,263999,124
O,1554654175,263972,149
O,1554654176,263939,123
O,1554654176,263904,154
O,1554654177,263844,174
O,1554654177,263849,86
O,1554654178,263843,82
O,1554654178,263815,116
O,1554654179,263698,103
O,1554654179,263669,125
O,1554654180,263670,95
O,1554654181,263649,187
O,1554654181,263651,155
O,1554654182,263624,141
