H,1555390414,241338
P,1555390414,5125
P,1555390444,5124
P,1555390474,5124
P,1555390503,5124
P,1555390532,5124
P,1555390562,5123
P,1555390591,5124
P,1555390620,5124
P,1555390649,5125
P,1555390679,5124
P,1555390708,5125
P,1555390738,5124
P,1555390768,5125
D,1555390771,318208
D,1555390773,317440
R,1555390773,000000000
X,1555390775,478728,28187
X,1555390775,479670,3115
X,1555390776,479876,3411
X,1555390777,480212,3428
X,1555390777,480287,16019
X,1555390778,480744,27342
X,1555390778,480006,18965
X,1555390779,480657,14148
X,1555390779,481271,20428
X,1555390780,481550,30302
X,1555390781,481037,23663
X,1555390781,482424,18016
X,1555390782,481611,18882
X,1555390782,482625,4437
X,1555390783,481270,25184
X,1555390783,482317,2970
X,1555390784,482455,10215
X,1555390785,482839,20155
X,1555390785,482739,4259
X,1555390786,483472,10775
X,1555390786,483583,6645
X,1555390787,482647,22483
X,1555390787,483005,2355
X,1555390788,483132,2663
X,1555390789,483166,1889
X,1555390789,483230,2076
X,1555390790,483525,1749
X,1555390790,483416,1883
X,1555390791,483587,1918
X,1555390791,483468,1944
X,1555390792,483578,1262
X,1555390792,483812,3535
X,1555390793,483763,2258
X,1555390794,483980,3073
X,1555390794,483772,1395
X,1555390795,483767,2772
X,1555390795,483950,1581
X,1555390796,483832,1892
X,1555390796,484037,2375
P,1555390797,5118
X,1555390797,484075,2170
X,1555390798,484077,2419
X,1555390798,484164,2801
X,1555390799,484162,2111
X,1555390799,484126,1275
X,1555390800,484325,5091
X,1555390800,484522,3104
X,1555390801,484365,3401
X,1555390802,484639,1546
X,1555390802,484527,1472
X,1555390803,484671,1785
X,1555390803,484777,1861
X,1555390804,484777,1516
X,1555390804,484730,1557
X,1555390805,484760,1025
X,1555390806,484897,1359
X,1555390806,485061,2652
X,1555390807,484946,1537
X,1555390807,484982,1292
X,1555390808,485037,935
X,1555390808,485142,2184
X,1555390809,485138,1449
X,1555390809,485224,1632
X,1555390810,485195,1394
X,1555390810,485224,1692
X,1555390810,485320,1068
X,1555390811,485297,1131
X,1555390811,485224,2201
X,1555390812,485483,1745
X,1555390812,485490,1910
X,1555390813,485328,2216
X,1555390814,485528,1630
X,1555390814,485332,14704
X,1555390815,485492,1578
X,1555390815,485473,1090
X,1555390816,485677,2107
X,1555390816,485591,2114
X,1555390817,485665,1667
X,1555390818,485717,985
X,1555390818,485698,1285
X,1555390819,485805,1533
X,1555390819,485707,1339
X,1555390820,485797,1320
X,1555390820,485906,2505
X,1555390821,485681,2595
X,1555390822,485811,2469
X,1555390822,486088,3773
X,1555390823,485729,3263
X,1555390823,485863,1597
X,1555390824,485737,2472
X,1555390824,485933,1612
X,1555390825,485943,1772
X,1555390826,485912,1020
P,1555390826,5119
X,1555390826,486121,2562
X,1555390827,486064,3722
X,1555390827,486025,975
X,1555390828,485987,2098
X,1555390828,486158,1848
X,1555390829,486100,1085
X,1555390829,486111,2452
X,1555390830,485927,2403
X,1555390831,486030,2459
X,1555390831,486083,1390
X,1555390832,486008,2049
X,1555390832,486161,1422
X,1555390833,486196,1442
X,1555390833,485967,2969
X,1555390834,486223,2770
X,1555390835,486072,2119
X,1555390835,486096,1705
X,1555390836,486195,2096
X,1555390836,486258,1706
X,1555390837,486244,1298
X,1555390837,486418,2531
X,1555390838,486186,1632
X,1555390839,486276,1834
X,1555390839,486449,3089
X,1555390840,486261,2216
X,1555390840,486376,1612
X,1555390841,486502,1646
X,1555390841,486287,3616
X,1555390842,486268,1496
X,1555390843,486594,2249
X,1555390843,486389,2498
X,1555390844,486424,1412
X,1555390844,486488,2145
X,1555390845,486431,1353
X,1555390845,486395,1612
X,1555390846,486573,2314
X,1555390847,486487,2725
X,1555390847,486546,1645
X,1555390848,486505,1862
X,1555390848,486526,1994
X,1555390849,486558,916
X,1555390849,486528,1411
X,1555390850,486584,1662
X,1555390850,486640,1513
X,1555390851,486688,2738
X,1555390851,486758,1435
X,1555390851,486686,12809
X,1555390852,486574,3537
X,1555390852,486830,2462
X,1555390853,486755,1664
X,1555390853,486777,3316
X,1555390854,486700,1935
X,1555390855,486688,945
P,1555390855,5117
X,1555390855,486697,1551
X,1555390856,486835,2940
X,1555390856,486683,2115
X,1555390857,486734,1069
X,1555390857,486818,2655
X,1555390858,486814,1145
X,1555390859,486811,754
X,1555390859,486886,1804
X,1555390860,486945,2383
X,1555390860,486795,1513
X,1555390861,486906,3329
