2422,1024446,1303
X,1565142422,1024193,584
A,1565142422,1024402,336
T,1565142422,2931
U,1565142423,56886
X,1565142424,1024323,804
X,1565142425,1024335,2144
X,1565142425,1023142,9715
X,1565142425,1025089,6278
X,1565142425,1024026,2800
X,1565142426,1024527,1019
X,1565142427,1024252,1453
X,1565142427,1024066,1017
X,1565142428,1024408,756
X,1565142428,1024389,719
X,1565142429,1024333,3024
X,1565142429,1024591,5939
X,1565142430,1023609,5936
X,1565142431,1024365,28468
X,1565142431,1023456,6494
X,1565142432,1023922,11149
X,1565142432,1024535,3943
X,1565142433,1024275,1458
X,1565142433,1024258,930
X,1565142434,1024326,316
X,1565142434,1024229,1282
X,1565142435,1024337,638
X,1565142436,1024487,20043
X,1565142436,1024189,6567
X,1565142437,1024371,27379
X,1565142437,1024431,1384
X,1565142438,1024363,705
X,1565142438,1024392,1061
X,1565142439,1024344,29794
X,1565142440,1024523,2436
X,1565142440,1024331,19480
X,1565142441,1024356,1177
X,1565142441,1024349,756
X,1565142442,1024301,923
X,1565142442,1024328,505
X,1565142443,1024257,615
X,1565142444,1024359,634
P,1565142444,4941
X,1565142444,1024386,26548
X,1565142445,1024123,6417
X,1565142445,1023928,33852
X,1565142446,1024335,4268
X,1565142446,1024584,5836
X,1565142447,1024241,2822
X,1565142448,1024391,2894
X,1565142448,1024444,681
X,1565142449,1024356,892
X,1565142449,1024229,2457
X,1565142450,1024384,366
X,1565142450,1024279,19639
X,1565142451,1023875,24707
X,1565142452,1024164,12284
X,1565142452,1025926,10064
X,1565142453,1023353,4849
X,1565142453,1024590,1221
X,1565142454,1024348,1499
X,1565142454,1024251,2087
X,1565142455,1024252,848
X,1565142455,1024296,1119
X,1565142456,1024372,734
X,1565142457,1024293,2554
X,1565142457,1024231,770
X,1565142458,1024257,637
X,1565142458,1024359,750
A,1565142458,1024332,213
T,1565142458,2931
U,1565142459,56886
X,1565142460,1024373,983
X,1565142461,1024298,350
X,1565142461,1024280,1544
X,1565142462,1024442,28755
X,1565142463,1024454,6702
X,1565142463,1024267,26097
X,1565142464,1024419,1337
X,1565142464,1024376,1256
X,1565142465,1024359,5401
X,1565142465,1024399,4437
X,1565142466,1024618,2953
X,1565142466,1024028,3866
X,1565142466,1024349,7596
X,1565142467,1023709,7063
X,1565142467,1023977,30146
X,1565142468,1024522,2074
X,1565142468,1024107,25243
X,1565142469,1024240,1714
X,1565142469,1024184,1309
X,1565142470,1024405,15648
X,1565142471,1023798,6845
X,1565142471,1024366,2177
X,1565142472,1024052,1481
X,1565142472,1024271,28000
P,1565142473,4968
X,1565142473,1024662,16854
X,1565142473,1024901,4593
X,1565142474,1024298,719
X,1565142475,1024338,504
X,1565142475,1024371,1204
X,1565142476,1024370,736
X,1565142476,1024257,2443
X,1565142477,1024435,1045
X,1565142477,1024408,20632
X,1565142478,1024570,2630
X,1565142479,1024335,17782
X,1565142479,1024307,1833
X,1565142480,1024256,4332
X,1565142480,1024424,21467
X,1565142481,1024068,2103
X,1565142481,1024380,912
X,1565142482,1024461,1337
X,1565142483,1024507,615
X,1565142483,1024516,762
X,1565142484,1024398,699
X,1565142484,1024187,20694
X,1565142485,1024214,3206
X,1565142485,1024136,22687
X,1565142486,1025016,21378
X,1565142486,1025980,23351
X,1565142487,1024427,42861
X,1565142488,1025593,8876
X,1565142488,1024130,39609
X,1565142489,1019307,30636
X,1565142489,1027823,27052
X,1565142490,1023131,22150
X,1565142490,1017841,42372
X,1565142491,1029060,23533
X,1565142492,1020578,9269
X,1565142492,1019840,41337
X,1565142493,1022456,33280
X,1565142493,1022177,15600
X,1565142494,1024393,21889
X,1565142494,1022349,23524
