,1564970311,1022238,1565
X,1564970312,1022027,7699
X,1564970312,1022304,3836
X,1564970313,1022132,987
X,1564970314,1022151,702
X,1564970314,1022155,670
X,1564970315,1022110,558
X,1564970315,1022201,1086
X,1564970316,1022078,537
X,1564970316,1022910,10082
X,1564970316,1022225,6664
X,1564970317,1021754,4433
X,1564970317,1023048,18879
X,1564970318,1022221,1771
X,1564970318,1021608,2799
X,1564970319,1021720,22718
X,1564970319,1021843,2397
P,1564970320,4966
X,1564970320,1021968,21368
X,1564970321,1021901,1122
X,1564970321,1021880,1164
X,1564970322,1021916,10636
X,1564970322,1021919,2429
X,1564970323,1022213,23259
X,1564970323,1021901,1863
X,1564970324,1021434,20317
X,1564970325,1021711,1942
X,1564970325,1021283,1255
X,1564970326,1021315,1637
X,1564970326,1021223,22630
X,1564970327,1021402,2997
X,1564970327,1021004,25455
X,1564970328,1021376,2113
X,1564970328,1021463,867
X,1564970329,1021523,1144
X,1564970330,1021421,843
X,1564970330,1021507,1747
X,1564970331,1021749,20922
X,1564970331,1021783,1708
X,1564970332,1021396,20239
X,1564970332,1021511,3532
X,1564970333,1021244,1069
X,1564970334,1021319,1545
X,1564970334,1021662,1136
X,1564970335,1021853,1420
X,1564970335,1023208,15370
X,1564970336,1021303,5281
X,1564970336,1021817,6303
X,1564970337,1022938,13580
X,1564970338,1021749,873
X,1564970338,1021903,831
X,1564970339,1021776,1123
X,1564970339,1021935,29972
X,1564970340,1021877,4254
X,1564970340,1020997,15546
X,1564970341,1021466,6955
X,1564970342,1021838,857
X,1564970342,1021687,814
X,1564970343,1021682,856
X,1564970343,1021755,10316
X,1564970344,1021171,27134
X,1564970344,1021814,3142
X,1564970345,1021725,25462
X,1564970346,1021869,1913
X,1564970346,1021805,755
X,1564970347,1021867,10015
X,1564970347,1021503,24480
X,1564970348,1021609,4124
X,1564970348,1021369,21535
X,1564970349,1021479,2041
X,1564970349,1021373,1087
P,1564970350,4966
X,1564970350,1021192,501
A,1564970350,1021865,965
T,1564970350,2950
U,1564970351,56886
X,1564970352,1022184,20556
X,1564970353,1021967,1828
X,1564970353,1021375,20852
X,1564970354,1022132,4995
X,1564970354,1021824,1103
X,1564970355,1021693,14771
X,1564970355,1022269,2601
X,1564970356,1021849,1086
X,1564970357,1021293,19194
X,1564970357,1020090,13928
X,1564970357,1021175,7514
X,1564970357,1021714,1109
X,1564970358,1021655,1052
X,1564970358,1021833,767
X,1564970359,1021777,31949
X,1564970360,1022317,3067
X,1564970360,1022522,18793
X,1564970361,1022356,3346
X,1564970361,1022073,1085
X,1564970362,1022197,27277
X,1564970362,1022140,4128
X,1564970363,1022250,820
X,1564970364,1022121,45451
X,1564970364,1022084,4962
X,1564970365,1022037,1126
X,1564970365,1022259,846
X,1564970366,1022027,26707
X,1564970366,1022669,7191
X,1564970367,1021839,19146
X,1564970367,1021690,28217
X,1564970368,1022986,10652
X,1564970369,1022149,4437
X,1564970369,1022316,1415
X,1564970370,1022314,26067
X,1564970370,1022396,12133
X,1564970371,1022226,30341
X,1564970371,1022402,1384
X,1564970372,1022157,993
X,1564970373,1022249,1025
X,1564970373,1022248,1306
X,1564970374,1022212,1126
X,1564970374,1022277,22597
X,1564970375,1022059,1982
X,1564970375,1022000,18956
X,1564970376,1022317,1452
X,1564970377,1022191,868
X,1564970377,1022190,1010
X,1564970378,1022186,15655
X,1564970378,1021985,1208
X,1564970379,1022191,25160
P,1564970379,4988
X,1564970379,1022217,3227
X,1564970380,1022131,33709
X,1564970381,1022310,2169
X,1564970381,1022133,1004
X,1564970382,1022126,1026
X,1564970382,1022134,974
X,1564970383,1022230,650
X,1564970383,1022132,19225
X,1564970384,1021996,2135
X,1564970385,1021728,23784
X,1564970385,1022038,1106
X,1564970386,1021950,522
X,1564970386,1021891,1330
X,1564970387,1022047,26076
X,1564970387,1021836,2817
X,1564970388,1021617,25797
