970869,1040965,4555
X,1564970870,1041121,27588
X,1564970870,1041328,5395
X,1564970871,1041011,1363
X,1564970871,1041089,1784
X,1564970872,1039715,13489
X,1564970872,1039531,13791
X,1564970873,1041027,6073
X,1564970874,1041010,1281
X,1564970874,1041003,899
X,1564970875,1041003,1011
X,1564970875,1041055,1172
X,1564970876,1041100,1393
X,1564970876,1041061,731
A,1564970876,1040996,370
T,1564970877,2949
U,1564970877,56886
X,1564970878,1040959,796
P,1564970879,4988
X,1564970879,1040991,1781
X,1564970880,1040959,855
X,1564970880,1040913,2506
X,1564970881,1040974,977
X,1564970881,1040842,1211
X,1564970882,1040902,22043
X,1564970882,1040924,1524
X,1564970883,1040913,33232
X,1564970883,1041072,1570
X,1564970884,1040817,1426
X,1564970885,1040875,25379
X,1564970885,1040979,1634
X,1564970886,1042255,16085
X,1564970886,1041132,1499
X,1564970887,1041164,935
X,1564970887,1041116,1193
X,1564970888,1041257,736
X,1564970889,1041082,936
X,1564970889,1041114,1333
X,1564970890,1040754,1969
X,1564970890,1040782,16948
X,1564970890,1041064,2129
X,1564970890,1041000,26945
X,1564970891,1041038,1181
X,1564970892,1041048,3604
X,1564970892,1040996,809
X,1564970893,1040968,1644
X,1564970893,1040267,17607
X,1564970894,1039736,13301
X,1564970894,1041633,12328
X,1564970895,1040978,1075
X,1564970896,1040994,849
X,1564970896,1041023,696
X,1564970897,1040921,1075
X,1564970897,1040982,960
X,1564970898,1041139,20821
X,1564970898,1041097,3665
X,1564970899,1040437,24036
X,1564970900,1041004,3052
X,1564970900,1040921,849
X,1564970901,1040962,918
X,1564970901,1040915,4005
X,1564970902,1040997,850
X,1564970902,1040911,828
X,1564970903,1040910,2868
X,1564970903,1041043,964
X,1564970904,1040865,16720
X,1564970905,1040714,4733
X,1564970905,1042786,18842
X,1564970906,1040588,3594
X,1564970906,1041009,914
X,1564970907,1040895,1079
X,1564970907,1040967,2734
P,1564970908,4986
X,1564970908,1040907,767
X,1564970909,1041117,2882
X,1564970909,1040800,2592
X,1564970910,1040767,5092
X,1564970910,1041276,5375
X,1564970911,1041104,2720
X,1564970911,1040927,26753
X,1564970912,1041406,5069
X,1564970913,1040817,34883
X,1564970913,1040888,971
X,1564970914,1041028,1206
X,1564970914,1041543,6149
X,1564970915,1041030,4899
X,1564970915,1041267,2654
X,1564970916,1041455,3402
X,1564970917,1040716,3335
X,1564970917,1041079,16276
X,1564970918,1040762,6361
X,1564970918,1040804,35545
X,1564970919,1041413,3732
X,1564970919,1039724,8180
X,1564970920,1041253,6853
X,1564970921,1041035,8143
X,1564970921,1040687,2631
X,1564970922,1040832,2161
X,1564970922,1040928,1142
X,1564970923,1040823,1431
X,1564970923,1040280,15997
X,1564970924,1039423,15354
X,1564970924,1042203,11315
X,1564970925,1040230,4840
X,1564970926,1041452,3588
X,1564970926,1041113,1491
X,1564970927,1041072,1389
X,1564970927,1041110,1547
X,1564970928,1041206,536
X,1564970928,1040862,15075
X,1564970929,1040921,22039
X,1564970930,1040788,2985
X,1564970930,1042092,11083
X,1564970931,1040683,28194
X,1564970931,1041048,1435
X,1564970931,1041076,1951
X,1564970931,1041100,1264
X,1564970932,1041170,21472
X,1564970933,1040892,16169
X,1564970933,1040843,2539
X,1564970934,1040788,27096
X,1564970934,1040909,1635
X,1564970935,1040478,17714
X,1564970935,1040805,1522
X,1564970936,1040798,679
A,1564970936,1041001,459
T,1564970936,2949
U,1564970936,56886
P,1564970937,4989
X,1564970938,1040840,1874
X,1564970939,1040709,21934
X,1564970939,1040933,19701
X,1564970940,1040855,1158
X,1564970940,1040984,34741
X,1564970941,1041094,1459
X,1564970941,1041025,922
X,1564970942,1040989,1219
X,1564970942,1041074,994
X,1564970943,1040089,10611
X,1564970944,1040360,10282
X,1564970944,1042317,22073
X,1564970945,1041182,1514
X,1564970945,1041131,2237
X,1564970946,1041317,3299
