,980426,617
X,1564947976,980779,13408
X,1564947976,980539,3749
X,1564947977,980122,10133
X,1564947977,980564,1180
X,1564947978,980548,448
X,1564947979,980441,956
X,1564947979,980509,270
X,1564947980,980533,18594
P,1564947980,5044
X,1564947980,980530,1330
X,1564947981,980439,6468
X,1564947981,980568,546
X,1564947982,980544,894
X,1564947983,980547,640
A,1564947983,980351,505
T,1564947983,2979
R,1564947983,6000B7DE36
X,1564947985,980474,455
X,1564947985,980511,422
X,1564947986,980556,13044
X,1564947986,980524,935
X,1564947987,980538,6979
X,1564947987,980610,710
X,1564947988,980617,791
X,1564947989,980529,679
X,1564947989,980540,667
X,1564947990,980573,20813
X,1564947990,980440,1960
X,1564947991,980497,10110
X,1564947991,980662,680
X,1564947992,980640,792
X,1564947992,980569,733
X,1564947993,980553,650
X,1564947994,980554,867
X,1564947994,980518,492
X,1564947995,980522,560
X,1564947995,980565,12901
X,1564947996,980508,2110
X,1564947996,981093,8417
X,1564947997,980504,736
X,1564947998,980473,513
X,1564947998,980458,599
X,1564947999,980512,472
X,1564947999,980484,896
X,1564948000,980519,409
A,1564948000,980538,204
T,1564948000,2979
R,1564948000,6000B7DE36
X,1564948002,980709,1945
X,1564948002,980618,949
X,1564948003,980556,871
X,1564948003,980528,708
X,1564948003,980348,12490
X,1564948004,980333,1606
X,1564948004,980414,11535
X,1564948005,980493,728
X,1564948005,980538,706
X,1564948006,980464,638
X,1564948007,980502,516
X,1564948007,980523,311
X,1564948008,980408,277
X,1564948008,980519,1416
X,1564948009,979278,13563
P,1564948009,5020
X,1564948009,980689,9124
X,1564948010,980698,1953
X,1564948010,980576,882
X,1564948011,980499,663
X,1564948012,980527,21227
X,1564948012,980511,1220
X,1564948013,980444,13359
X,1564948013,980510,481
X,1564948014,980580,470
X,1564948014,980520,844
X,1564948015,980670,11998
X,1564948016,980762,13274
X,1564948016,980693,1476
X,1564948017,981500,16327
X,1564948017,980032,10290
X,1564948018,980315,2554
X,1564948018,980856,5025
X,1564948019,980584,1280
X,1564948020,980533,703
X,1564948020,980372,1733
X,1564948021,980694,15085
X,1564948021,980320,2965
X,1564948022,981234,11684
X,1564948022,980609,880
X,1564948023,980587,861
X,1564948024,980606,890
X,1564948024,980597,260
X,1564948025,980591,250
A,1564948025,980541,210
T,1564948025,2979
R,1564948025,6000B7DE36
X,1564948027,980495,726
X,1564948027,980579,11537
X,1564948028,980609,433
X,1564948028,980583,547
X,1564948029,980569,930
X,1564948029,980514,21790
X,1564948030,980539,1089
X,1564948031,980839,11115
X,1564948031,980578,420
X,1564948032,980589,476
X,1564948032,980578,580
X,1564948033,980562,16269
X,1564948033,979886,6903
X,1564948034,980638,4739
X,1564948035,980562,764
X,1564948035,980558,294
X,1564948036,980540,263
X,1564948036,980558,22916
X,1564948037,980356,2324
X,1564948037,980581,14271
X,1564948038,980602,905
X,1564948039,980637,745
P,1564948039,5045
X,1564948039,980613,249
X,1564948040,980943,15097
X,1564948040,980705,4106
X,1564948041,980359,13803
X,1564948041,980665,947
X,1564948042,980634,717
X,1564948043,980622,575
X,1564948043,980638,253
X,1564948044,980779,2323
X,1564948044,979607,13142
X,1564948044,980500,8192
X,1564948044,980639,4521
X,1564948045,980652,6676
X,1564948046,980470,434
X,1564948046,980580,6201
X,1564948047,980428,850
X,1564948047,979848,10068
X,1564948048,980844,8879
X,1564948048,980112,5600
X,1564948049,980331,9416
X,1564948049,980828,1820
X,1564948050,980600,916
A,1564948050,980578,237
T,1564948050,2978
R,1564948050,6000B7DE36
X,1564948052,980306,11814
X,1564948053,980615,2603
