H,1563758692,700040
U,1563758692,46836
X,1563758692,1034145,1991
X,1563758693,1034125,16994
X,1563758693,1034221,2256
X,1563758694,1034291,577
X,1563758694,1034214,1986
X,1563758695,1034281,1625
X,1563758695,1034896,18317
X,1563758696,1034443,5154
X,1563758697,1034147,16533
X,1563758697,1034145,14438
X,1563758698,1034403,3512
X,1563758698,1034536,1813
X,1563758699,1034261,3093
X,1563758699,1034276,1243
X,1563758700,1034330,900
X,1563758701,1034267,2238
X,1563758701,1034286,1513
X,1563758702,1034127,2326
X,1563758702,1034203,17516
X,1563758703,1034061,3354
X,1563758703,1034399,1314
X,1563758704,1034402,16062
X,1563758705,1034389,1557
X,1563758705,1034357,974
X,1563758706,1034363,3182
X,1563758706,1034300,1525
X,1563758707,1034293,1497
X,1563758707,1034435,937
X,1563758708,1034348,956
X,1563758709,1034231,2803
X,1563758709,1034509,18475
X,1563758710,1034273,7698
X,1563758710,1034293,1949
X,1563758711,1034272,20139
X,1563758711,1034357,1697
X,1563758712,1034384,828
X,1563758713,1034301,2517
X,1563758713,1034339,1581
X,1563758714,1034214,1374
X,1563758714,1034497,1970
X,1563758715,1034383,1006
X,1563758715,1034275,1651
X,1563758716,1034371,2647
X,1563758716,1034241,1316
X,1563758717,1034291,17763
X,1563758718,1034223,2057
X,1563758718,1033899,11657
X,1563758719,1034355,2008
X,1563758719,1034365,677
X,1563758720,1034250,1765
P,1563758720,5106
X,1563758720,1034331,1097
X,1563758721,1034269,822
X,1563758722,1034269,4062
X,1563758722,1034401,19280
X,1563758723,1034286,1118
X,1563758723,1034310,1706
X,1563758724,1034974,11437
X,1563758724,1034303,2698
X,1563758725,1034082,2822
X,1563758726,1034460,2536
X,1563758726,1034275,2474
X,1563758727,1034285,1285
X,1563758727,1034302,2187
X,1563758728,1034268,768
X,1563758728,1034310,808
X,1563758729,1034154,3463
X,1563758730,1034324,728
X,1563758730,1034279,1032
X,1563758731,1034246,893
X,1563758731,1034252,1831
X,1563758732,1035351,9501
X,1563758732,1033951,4003
X,1563758733,1034283,1175
X,1563758733,1034325,15858
X,1563758733,1034506,1614
X,1563758734,1034443,1051
X,1563758734,1034344,2103
X,1563758735,1034405,1033
X,1563758735,1034453,1212
X,1563758736,1034423,1266
X,1563758736,1034329,20258
X,1563758737,1034199,1945
X,1563758738,1034098,17598
X,1563758738,1034324,2729
X,1563758739,1034293,707
X,1563758739,1034236,3526
X,1563758740,1034295,1891
X,1563758740,1034265,1017
X,1563758741,1034160,1561
X,1563758742,1034303,876
X,1563758742,1034202,815
X,1563758743,1033987,1660
X,1563758743,1034371,1769
X,1563758744,1034153,20485
X,1563758744,1033947,3056
X,1563758745,1034215,1091
X,1563758746,1034289,18382
X,1563758746,1034692,2160
X,1563758747,1034345,2502
X,1563758747,1034214,2470
X,1563758748,1034326,988
X,1563758748,1034310,1214
X,1563758749,1034208,2164
P,1563758749,5107
X,1563758750,1034341,933
X,1563758750,1034210,1302
X,1563758751,1034223,1699
X,1563758751,1034229,2299
X,1563758752,1034343,1391
X,1563758752,1034269,20126
X,1563758753,1034402,1584
X,1563758754,1034348,1798
X,1563758754,1034436,19026
X,1563758755,1034532,2182
X,1563758755,1034462,677
X,1563758756,1034367,2785
X,1563758756,1034373,860
X,1563758757,1034348,891
A,1563758757,1034328,260
T,1563758757,2952
U,1563758758,46836
X,1563758759,1034287,1495
X,1563758760,1034485,1959
X,1563758760,1034345,1061
X,1563758761,1034264,2640
X,1563758761,1034513,21505
X,1563758762,1034140,3064
X,1563758763,1034263,1035
X,1563758763,1034431,15008
X,1563758764,1034454,1883
X,1563758764,1034457,1026
X,1563758765,1034268,3753
X,1563758765,1034377,858
X,1563758766,1034366,916
X,1563758766,1034438,2022
X,1563758767,1034101,19489
X,1563758768,1034427,2216
X,1563758768,1034369,15262
X,1563758769,1034423,1821
X,1563758769,1036010,8836
X,1563758770,1033761,25283
X,1563758770,1034589,7497
X,1563758771,1034194,14844
X,1563758772,1034995,18257
X,1563758772,1034351,2673
X,1563758773,1034293,4245
X,1563758773,1034378,21236
X,1563758774,1034393,6938
X,1563758774,1033893,21308
X,1563758774,1035009,8803
X,1563758775,1034255,3049
X,1563758775,1033775,14335
X,1563758776,1034236,21539
X,1563758776,1034203,2029
X,1563758777,1033379,6864
X,1563758777,1034496,5154
X,1563758778,1034333,2085
P,1563758778,5106
X,1563758779,1034249,3757
X,1563758779,1034363,1571
X,1563758780,1034246,995
X,1563758780,1034296,2499
X,1563758781,1035292,10283
X,1563758781,1033941,7284
X,1563758782,1034332,1839
X,1563758783,1034372,16261
X,1563758783,1034270,2105
X,1563758784,1034248,728
X,1563758784,1034372,3667
