H,1564284647,700040
X,1564284647,1014953,3825
P,1564284648,5043
X,1564284648,1014209,8681
X,1564284649,1013881,692
X,1564284649,1013949,2609
X,1564284650,1013673,16630
X,1564284650,1015875,16181
X,1564284651,1014981,19730
X,1564284651,1021219,59552
X,1564284652,1013612,54843
X,1564284653,1009821,60509
X,1564284653,1014595,32054
X,1564284654,1017560,13051
X,1564284654,1017871,43884
X,1564284655,1008861,35992
X,1564284655,1012270,14300
X,1564284656,1011517,65051
X,1564284657,1013862,15582
X,1564284657,1013317,8677
X,1564284658,1013345,5051
X,1564284658,1012709,21768
X,1564284659,1013017,9282
X,1564284659,1012441,10044
X,1564284660,1012483,1812
X,1564284661,1012735,1369
X,1564284661,1012456,1661
X,1564284662,1012864,5593
X,1564284662,1013632,30631
X,1564284663,1011587,31628
X,1564284663,1015058,13002
X,1564284664,1012029,44498
X,1564284665,1011529,13816
X,1564284665,1010846,14423
X,1564284666,1007909,49717
X,1564284666,847944,64775
X,1564284666,688633,38881
X,1564284666,694775,9568
X,1564284667,695675,20517
X,1564284668,690158,22323
X,1564284668,709795,21439
X,1564284669,697125,56348
X,1564284669,990992,58003
X,1564284670,1018277,22273
X,1564284670,1012005,37505
X,1564284671,1019212,11501
X,1564284671,1017157,6167
X,1564284672,1017007,2066
X,1564284673,1017333,8091
X,1564284673,1016010,7891
X,1564284674,1015747,14461
X,1564284674,1020164,13073
X,1564284675,1016919,39539
X,1564284675,1015526,17191
X,1564284676,1013866,11322
X,1564284677,1015092,6224
P,1564284677,5045
X,1564284677,1015527,1433
X,1564284678,1015217,1352
X,1564284678,1015338,2746
X,1564284679,1015903,5463
X,1564284679,1017433,7615
X,1564284680,1013690,8791
X,1564284681,1015980,2744
X,1564284681,1016485,1716
X,1564284682,1017400,19382
X,1564284682,1016606,8449
X,1564284683,1016621,2257
X,1564284683,1016423,23979
X,1564284684,1015049,6178
X,1564284685,1016235,11370
X,1564284685,1017154,9200
X,1564284686,1015195,16401
X,1564284686,1016111,3835
X,1564284687,1015292,13232
X,1564284687,1015673,6853
X,1564284688,1015571,12596
X,1564284689,1016180,5940
X,1564284689,1015156,21732
X,1564284690,1016011,33537
X,1564284690,1017223,18101
X,1564284691,1016440,16479
X,1564284691,1015272,9570
X,1564284692,1015975,4962
X,1564284692,1017380,11593
X,1564284693,1015686,13931
X,1564284694,1014102,14510
X,1564284694,1015490,3818
X,1564284695,1015656,25742
X,1564284695,1015437,10821
X,1564284696,1015598,1718
X,1564284696,1015575,1950
X,1564284697,1015088,25900
X,1564284698,1016184,13389
X,1564284698,1016072,7905
X,1564284699,1016852,2308
X,1564284699,1017353,2180
X,1564284700,1016675,3365
X,1564284700,1017015,2083
X,1564284701,1018432,13842
X,1564284702,1014858,21788
X,1564284702,1015698,3637
X,1564284703,1015831,10139
X,1564284703,1015851,1060
X,1564284704,1015750,1562
X,1564284704,1015917,22561
X,1564284705,1015830,16295
X,1564284706,1015938,7679
X,1564284706,1014652,8642
X,1564284707,1015697,5088
P,1564284707,5045
X,1564284707,1014960,1957
X,1564284707,1014803,1855
X,1564284707,1015153,3147
X,1564284708,1015085,1650
X,1564284709,1014809,921
X,1564284709,1014793,1404
X,1564284710,1014740,1046
X,1564284710,1014943,907
X,1564284711,1014666,685
X,1564284711,1014775,593
X,1564284712,1014658,451
X,1564284712,1015145,1079
X,1564284713,1014120,12272
X,1564284714,1016668,12448
X,1564284714,1016458,22454
X,1564284715,1016262,6585
X,1564284715,1016847,2044
X,1564284716,1016765,815
X,1564284716,1016754,2042
X,1564284717,1016714,1248
X,1564284718,1016561,873
X,1564284718,1016430,1108
X,1564284719,1016595,2567
X,1564284719,1016717,687
X,1564284720,1016580,1106
X,1564284720,1016600,1392
X,1564284721,1016855,2629
X,1564284722,1016426,3881
X,1564284722,1017789,7919
X,1564284723,1017644,4423
X,1564284723,1020606,11361
X,1564284724,1020058,22494
X,1564284724,1020195,11487
X,1564284725,1019857,28686
X,1564284726,1018432,4544
X,1564284726,1018133,8010
X,1564284727,1018034,8601
X,1564284727,1018516,4834
X,1564284728,1017675,10034
X,1564284728,1018920,20652
X,1564284729,1018399,8520
X,1564284730,1019058,14722
X,1564284730,1018880,7979
X,1564284731,1018593,10537
X,1564284731,1018756,10891
X,1564284732,1019988,14135
X,1564284732,1018868,17569
X,1564284733,1016388,12238
X,1564284733,1019052,33791
X,1564284734,1021434,27706
X,1564284735,1015718,24527
X,1564284735,1017193,7005
X,1564284736,1016032,12650
P,1564284736,5044
X,1564284736,1015820,2706
X,1564284737,1015498,1099
X,1564284737,1015931,2870
X,1564284738,1015754,1047
X,1564284739,1015557,993
X,1564284739,1014373,8607
X,1564284740,1016104,14970
