,1564960454,1335532,1399
X,1564960454,1335577,1189
X,1564960455,1335717,7734
X,1564960455,1335770,1107
X,1564960456,1335481,1155
X,1564960456,1335633,1456
X,1564960457,1334315,9321
X,1564960457,1335435,1884
X,1564960458,1335490,2308
X,1564960459,1335837,5223
X,1564960459,1335497,1782
X,1564960460,1335035,1231
X,1564960460,1335330,633
X,1564960461,1335217,1015
X,1564960461,1335124,734
X,1564960462,1334994,1156
X,1564960463,1335135,1211
X,1564960463,1335058,21658
X,1564960464,1335105,2476
X,1564960464,1335310,25025
X,1564960465,1335206,11321
X,1564960465,1335036,2494
X,1564960466,1334668,6277
X,1564960467,1335374,4503
X,1564960467,1335304,1713
X,1564960468,1335099,1262
X,1564960468,1335314,965
X,1564960469,1335108,17051
X,1564960469,1335475,3214
X,1564960470,1335564,27179
X,1564960471,1335553,2970
X,1564960471,1335582,1312
X,1564960472,1335656,855
X,1564960472,1334637,8756
X,1564960472,1335624,1393
P,1564960472,5002
X,1564960472,1335414,11559
X,1564960473,1335639,2401
X,1564960474,1335859,1387
X,1564960474,1335637,1649
X,1564960475,1335765,1580
X,1564960475,1335571,13257
X,1564960476,1335098,2007
X,1564960476,1335090,2082
X,1564960477,1335172,7183
X,1564960477,1335462,2165
X,1564960478,1335361,1195
X,1564960479,1335660,2054
X,1564960479,1335715,1156
X,1564960480,1335582,795
X,1564960480,1335399,11926
X,1564960481,1335318,2031
X,1564960481,1335233,2119
X,1564960482,1334991,9060
X,1564960483,1335376,1532
X,1564960483,1335267,1105
X,1564960484,1335355,1094
X,1564960484,1335538,1196
X,1564960485,1335448,879
X,1564960485,1335563,1574
X,1564960486,1335697,987
X,1564960487,1335426,939
X,1564960487,1335431,1650
X,1564960488,1335730,1637
X,1564960488,1335536,1089
X,1564960489,1335542,1184
X,1564960489,1335380,15130
X,1564960490,1335535,1725
X,1564960491,1335479,1548
X,1564960491,1335365,8456
X,1564960492,1335620,1294
X,1564960492,1335487,1524
X,1564960493,1335516,1138
X,1564960493,1335812,2378
X,1564960494,1336798,10007
X,1564960495,1335707,6905
X,1564960495,1335496,3072
X,1564960496,1335419,6043
X,1564960496,1335609,1585
X,1564960497,1335487,1098
X,1564960497,1335595,1478
X,1564960498,1336503,9364
X,1564960498,1334980,2688
X,1564960499,1335293,1677
X,1564960500,1335151,7136
X,1564960500,1335400,2202
X,1564960501,1335237,1098
X,1564960501,1335241,1384
X,1564960502,1335446,1319
X,1564960502,1335630,16019
P,1564960502,5002
X,1564960503,1335283,2184
X,1564960504,1335303,1349
X,1564960504,1335155,8603
X,1564960505,1335440,1506
X,1564960505,1335044,1076
X,1564960506,1334927,868
X,1564960506,1335416,818
A,1564960506,1335320,1027
T,1564960507,2956
R,1564960507,6000B7DE36
X,1564960508,1335231,15546
X,1564960509,1334935,1981
X,1564960510,1335236,1524
X,1564960510,1335415,7348
X,1564960511,1335699,1494
X,1564960511,1335508,932
X,1564960512,1335847,1555
X,1564960512,1335405,13777
X,1564960513,1335688,1234
X,1564960513,1335121,4813
X,1564960513,1335362,3858
X,1564960514,1335676,1363
X,1564960514,1335412,1585
X,1564960515,1335562,1080
X,1564960515,1335370,1091
X,1564960516,1335326,1299
X,1564960516,1335537,1614
X,1564960517,1335345,1599
X,1564960518,1335294,21641
X,1564960518,1335761,2721
X,1564960519,1334986,27828
X,1564960519,1335679,5360
X,1564960520,1335639,1650
X,1564960520,1334957,26340
X,1564960521,1333873,1720
X,1564960522,1334116,26404
X,1564960522,1334830,4761
X,1564960523,1335256,1303
X,1564960523,1334944,1558
X,1564960524,1334841,1331
X,1564960524,1335311,20879
X,1564960525,1333871,11602
X,1564960526,1336263,21863
X,1564960526,1335487,1132
X,1564960527,1335296,963
X,1564960527,1334252,10877
X,1564960528,1334084,1651
X,1564960528,1334042,3489
X,1564960529,1335192,2852
X,1564960530,1335548,4888
X,1564960530,1334188,13366
X,1564960531,1335320,24016
X,1564960531,1335276,7139
