,1564888038,1003961,14043
X,1564888039,1003909,826
X,1564888039,1003615,11807
X,1564888040,1003544,7292
X,1564888041,1004133,5444
X,1564888041,1003994,11341
X,1564888042,1004175,1135
X,1564888042,1004156,583
A,1564888042,1003950,326
T,1564888042,2912
R,1564888043,6000B79F75
X,1564888044,1004310,1244
X,1564888045,1004257,9671
X,1564888045,1004268,780
X,1564888046,1004061,910
X,1564888047,1004145,7443
X,1564888047,1003242,15276
X,1564888048,1004274,3101
X,1564888048,1004399,2304
X,1564888049,1003950,8204
X,1564888049,1004010,789
X,1564888050,1004103,907
X,1564888051,1003949,5976
X,1564888051,1003622,10090
X,1564888052,1004111,1704
X,1564888052,1003722,11943
X,1564888053,1004338,6200
X,1564888053,1004554,19320
X,1564888054,1004005,3482
X,1564888054,1003719,8081
X,1564888054,1003926,1885
X,1564888055,1004006,1207
X,1564888055,1004252,17907
X,1564888056,1004112,3478
X,1564888056,1004723,11148
X,1564888057,1004450,918
X,1564888057,1004871,13781
X,1564888058,1004145,8746
X,1564888059,1004517,23243
X,1564888059,1004128,2004
X,1564888060,1003794,8462
X,1564888060,1005108,15252
X,1564888061,1006775,58879
X,1564888061,1005825,28825
X,1564888062,1004968,2150
X,1564888063,1006089,29194
X,1564888063,1004783,19057
X,1564888064,1005830,2866
X,1564888064,1005420,10916
P,1564888065,4986
X,1564888065,1005532,822
X,1564888065,1005375,949
X,1564888066,1005383,16770
X,1564888067,1005138,1270
X,1564888067,1005093,5225
X,1564888068,1005272,729
X,1564888068,1005182,616
X,1564888069,1006105,11869
X,1564888069,1004686,5487
X,1564888070,1005489,3661
X,1564888071,1005496,16317
X,1564888071,1004032,5185
X,1564888072,1005856,12695
X,1564888072,1005755,8873
X,1564888073,1005810,7284
X,1564888073,1003928,12460
X,1564888074,1004210,3428
X,1564888075,1005825,10606
X,1564888075,1004599,8302
X,1564888076,1004005,5603
X,1564888076,1004054,7162
X,1564888077,1004003,2338
X,1564888077,1003925,1725
X,1564888078,1004007,618
X,1564888078,1004491,20405
X,1564888079,1003843,7106
X,1564888080,1003948,11568
X,1564888080,1004141,1266
X,1564888081,1004000,1275
X,1564888081,1003958,26154
X,1564888082,1004631,5691
X,1564888082,1004524,6764
X,1564888083,1004710,713
X,1564888084,1004623,1159
X,1564888084,1004529,988
X,1564888085,1004525,812
X,1564888085,1004206,18806
X,1564888086,1004844,6929
X,1564888086,1005365,57787
X,1564888087,1006564,5722
X,1564888088,1006089,8681
X,1564888088,1006402,5277
X,1564888089,1006978,6215
X,1564888089,1006469,14564
X,1564888090,1006394,1225
X,1564888090,1006330,355
X,1564888091,1006148,10259
X,1564888092,1005810,21990
X,1564888092,1006354,2413
X,1564888093,1006222,3932
X,1564888093,1006281,736
X,1564888094,1006210,779
X,1564888094,1004973,9086
P,1564888095,4988
X,1564888095,1006083,1428
X,1564888095,1006013,7970
X,1564888095,1006079,701
X,1564888096,1005978,955
X,1564888096,1006048,12102
X,1564888097,1006015,3385
X,1564888097,1005609,5073
X,1564888098,1005882,1807
X,1564888098,1005797,611
X,1564888099,1005775,840
A,1564888099,1005123,2323
T,1564888099,2912
R,1564888099,6000B79F75
X,1564888101,1005628,8398
X,1564888102,1005902,10372
X,1564888102,1005696,888
X,1564888103,1005701,909
X,1564888103,1005569,13311
X,1564888104,1005562,2102
X,1564888104,1005750,1648
X,1564888105,1006151,7793
X,1564888106,1005666,1054
X,1564888106,1006318,4607
X,1564888107,1005434,5399
X,1564888107,1005760,2453
X,1564888108,1005593,9829
X,1564888108,1005610,839
X,1564888109,1005563,717
X,1564888110,1005609,1387
X,1564888110,1006678,13487
X,1564888111,1005769,4890
X,1564888111,1005896,1531
X,1564888112,1005813,7646
X,1564888112,1005646,602
X,1564888113,1005698,734
X,1564888113,1005654,625
X,1564888114,1005674,522
X,1564888115,1005645,745
X,1564888115,1005652,14050
X,1564888116,1005909,2100
X,1564888116,1006006,1177
