H,1560741246,700040
P,1560741246,5321
P,1560741277,5321
P,1560741306,5319
P,1560741335,5320
P,1560741365,5319
P,1560741394,5320
P,1560741423,5321
P,1560741452,5319
P,1560741482,5319
P,1560741511,5321
P,1560741540,5319
P,1560741571,5319
P,1560741600,5319
P,1560741629,5321
P,1560741658,5321
P,1560741688,5320
P,1560741717,5320
P,1560741746,5321
P,1560741776,5320
P,1560741805,5319
P,1560741834,5320
P,1560741864,5320
P,1560741894,5319
P,1560741923,5320
P,1560741952,5320
P,1560741982,5321
P,1560742011,5319
P,1560742040,5320
P,1560742069,5319
P,1560742099,5320
P,1560742128,5320
P,1560742158,5321
P,1560742188,5320
P,1560742217,5321
P,1560742246,5319
P,1560742275,5319
P,1560742305,5318
P,1560742334,5320
P,1560742363,5321
P,1560742393,5320
P,1560742422,5319
P,1560742452,5319
P,1560742481,5321
P,1560742511,5321
P,1560742540,5319
P,1560742569,5319
P,1560742599,5319
P,1560742628,5321
P,1560742657,5320
P,1560742686,5321
P,1560742716,5319
P,1560742746,5320
P,1560742775,5320
P,1560742804,5320
P,1560742834,5321
P,1560742863,5319
O,1560742875,698715,4359
O,1560742875,699097,123
O,1560742876,699018,156
O,1560742877,699003,218
O,1560742877,698848,223
O,1560742878,698803,439
O,1560742878,698910,284
O,1560742879,699086,96
O,1560742879,699048,179
O,1560742880,699105,289
O,1560742880,699136,190
O,1560742881,699245,254
O,1560742882,699288,403
O,1560742882,699342,313
O,1560742883,699508,178
O,1560742883,699518,188
O,1560742884,699430,223
O,1560742884,699434,245
O,1560742885,699515,229
O,1560742886,699744,623
O,1560742886,700099,320
O,1560742886,699764,903
O,1560742886,699236,365
O,1560742887,699135,137
O,1560742887,699122,243
O,1560742888,699156,182
O,1560742889,699099,250
O,1560742889,699255,300
O,1560742890,699223,128
O,1560742890,699281,224
O,1560742891,699345,323
O,1560742891,699261,193
O,1560742892,699136,201
P,1560742892,5312
O,1560742893,699286,172
O,1560742893,699158,154
O,1560742894,699130,121
O,1560742894,699153,155
O,1560742895,699127,113
O,1560742895,699154,462
O,1560742896,698809,443
O,1560742897,698669,316
O,1560742897,698414,361
O,1560742898,698437,352
O,1560742898,698452,327
O,1560742899,698599,538
O,1560742899,698790,489
O,1560742900,698965,349
O,1560742900,698904,404
O,1560742901,699033,212
O,1560742902,698927,359
O,1560742902,698939,542
O,1560742903,698408,529
O,1560742903,698417,777
O,1560742904,698641,847
O,1560742904,699188,224
O,1560742905,699114,143
O,1560742906,698941,278
O,1560742906,698949,479
O,1560742907,699506,576
O,1560742907,699473,302
O,1560742908,699191,378
O,1560742908,699118,185
O,1560742909,699358,333
O,1560742910,699367,292
O,1560742910,699327,171
O,1560742911,699292,142
O,1560742911,699216,187
O,1560742912,699183,168
O,1560742912,698859,390
O,1560742913,698860,214
O,1560742914,699064,163
O,1560742914,699165,145
O,1560742915,699072,197
O,1560742915,699026,659
O,1560742916,698824,786
O,1560742916,698910,486
O,1560742917,699100,698
O,1560742917,699092,632
O,1560742918,699099,867
O,1560742919,699195,1250
O,1560742919,699257,1253
O,1560742920,699242,508
O,1560742920,699276,441
O,1560742921,699283,646
O,1560742921,699256,529
O,1560742922,699182,275
P,1560742922,5312
O,1560742923,699141,285
O,1560742923,699081,341
O,1560742924,699149,369
O,1560742924,699227,179
O,1560742925,699204,110
O,1560742925,698915,170
O,1560742926,698766,351
O,1560742927,698672,297
O,1560742927,698474,314
O,1560742927,698487,370
O,1560742927,698561,364
O,1560742928,698644,418
O,1560742928,698067,554
O,1560742929,697777,261
O,1560742930,697990,304
T,1560742930,2876
P,1560742951,5318
P,1560742980,5320
P,1560743009,5319
P,1560743040,5320
P,1560743069,5320
P,1560743098,5321
P,1560743128,5320
P,1560743157,5319
P,1560743186,5319
P,1560743215,5318
P,1560743245,5320
P,1560743274,5319
P,1560743303,5320
P,1560743334,5320
P,1560743363,5319
P,1560743392,5319
P,1560743421,5319
P,1560743451,5321
P,1560743481,5319
P,1560743510,5319
P,1560743540,5320
P,1560743569,5319
P,1560743598,5319
P,1560743628,5319
P,1560743658,5320
P,1560743687,5320
P,1560743716,5320
P,1560743746,5320
P,1560743775,5318
P,1560743804,5319
P,1560743833,5319
P,1560743863,5318
P,1560743892,5318
P,1560743922,5320
P,1560743952,5316
P,1560743981,5320
P,1560744010,5320
P,1560744039,5319
P,1560744069,5317
P,1560744098,5318
P,1560744127,5319
P,1560744157,5319
P,1560744186,5318
P,1560744216,5320
P,1560744245,5319
