,1564975564,1049138,27633
X,1564975564,1049176,4790
X,1564975565,1048875,5128
X,1564975565,1048942,1526
X,1564975566,1048932,3036
X,1564975566,1049194,1503
X,1564975566,1049112,1166
X,1564975567,1048805,3731
X,1564975567,1049477,7788
X,1564975568,1049135,1335
X,1564975568,1049103,1178
X,1564975569,1049049,373
X,1564975569,1048971,846
A,1564975569,1049164,1421
T,1564975570,2944
R,1564975570,6000B7DE36
X,1564975571,1048979,2505
X,1564975572,1048454,6690
X,1564975572,1049079,1442
X,1564975573,1048993,1531
X,1564975574,1049119,970
X,1564975574,1048900,6715
X,1564975575,1048874,2085
X,1564975575,1049010,4628
X,1564975576,1049041,1278
X,1564975576,1049064,1230
X,1564975577,1048946,1064
X,1564975578,1049072,1225
X,1564975578,1049075,8336
X,1564975579,1049184,2289
X,1564975579,1048942,3331
X,1564975580,1049231,800
X,1564975580,1049160,1011
X,1564975581,1048996,12402
X,1564975582,1049136,1444
P,1564975582,4987
X,1564975582,1049289,8238
X,1564975583,1049185,2601
X,1564975583,1049116,783
X,1564975584,1049048,1582
X,1564975584,1048848,2574
X,1564975585,1049298,2437
X,1564975586,1048989,5402
X,1564975586,1046414,9047
X,1564975587,1049141,32238
X,1564975587,1047780,42922
X,1564975588,1049206,22104
X,1564975588,1049340,19115
X,1564975589,1049809,21200
X,1564975589,1049077,20613
X,1564975590,1048526,17305
X,1564975591,1048477,27651
X,1564975591,1048840,1917
X,1564975592,1048862,6137
X,1564975592,1049285,51308
X,1564975593,1049183,14822
X,1564975593,1049701,25549
X,1564975594,1049592,23775
X,1564975595,1050884,30692
X,1564975595,1048950,17111
X,1564975596,1049898,14996
X,1564975596,1049282,10788
X,1564975597,1049157,15997
X,1564975597,1049777,12135
X,1564975598,1049347,9223
X,1564975599,1049601,11454
X,1564975599,1049426,5766
X,1564975600,1049993,10461
X,1564975600,1049338,7226
X,1564975601,1049444,4290
X,1564975601,1049610,16982
X,1564975602,1049174,14947
X,1564975603,1050053,15276
X,1564975603,1049681,33576
X,1564975604,1048872,11661
X,1564975604,1048916,11802
X,1564975605,1049472,16226
X,1564975605,1050097,13155
X,1564975606,1049144,11502
X,1564975607,1049179,7986
X,1564975607,1050121,16470
X,1564975607,1049453,13258
X,1564975607,1050797,22472
X,1564975608,1048530,16644
X,1564975608,1049728,25999
X,1564975609,1048664,4836
X,1564975610,1048942,2082
X,1564975610,1048910,4047
X,1564975611,1048465,7839
P,1564975611,4986
X,1564975611,1042786,6592
X,1564975612,1061106,40694
X,1564975612,1050242,25900
X,1564975613,1049497,18628
X,1564975613,1048690,49978
X,1564975614,1048685,33797
X,1564975615,1047860,32199
X,1564975615,1047025,48318
X,1564975616,1049117,40989
X,1564975616,1047798,23906
X,1564975617,1049567,14502
X,1564975617,1048258,27669
X,1564975618,1047610,17419
X,1564975619,1048282,20736
X,1564975619,1049466,10245
X,1564975620,1048745,31921
X,1564975620,1047945,8900
X,1564975621,1048351,8439
X,1564975621,1047400,19229
X,1564975622,1049433,8036
X,1564975623,1048613,8712
X,1564975623,1048646,2661
X,1564975624,1048584,1312
X,1564975624,1048614,1141
X,1564975625,1048138,2964
X,1564975625,1048882,2512
X,1564975626,1048406,18526
X,1564975627,1046572,17888
X,1564975627,1048323,4624
X,1564975628,1048693,1940
X,1564975628,1048343,31882
X,1564975629,1047015,27698
X,1564975629,1048555,21228
X,1564975630,1048582,14026
X,1564975631,1048558,20219
X,1564975631,1047098,35673
X,1564975632,1047634,21520
X,1564975632,1048831,32739
X,1564975633,1047993,23386
X,1564975633,1048763,28435
X,1564975634,1047760,11272
X,1564975634,1047797,25441
X,1564975635,1048558,3629
X,1564975636,1048853,1501
X,1564975636,1048328,3130
X,1564975637,1048735,13302
X,1564975637,1047608,37265
X,1564975638,1049036,21641
X,1564975638,1049078,25719
X,1564975639,1046884,30406
X,1564975640,1048485,11707
X,1564975640,1049072,30531
