130545,967505,620
X,1565130546,967546,2743
X,1565130547,965662,15550
X,1565130547,966990,2907
X,1565130548,966824,5498
X,1565130548,967246,3142
X,1565130549,967318,613
X,1565130549,967205,447
X,1565130550,967181,719
X,1565130551,967137,487
X,1565130551,966498,14168
X,1565130552,967244,1217
X,1565130552,967156,12269
X,1565130553,967265,1176
X,1565130553,967200,515
X,1565130554,967208,377
X,1565130555,967202,996
X,1565130555,967220,434
X,1565130556,966262,10475
X,1565130556,967296,1114
X,1565130557,967217,8504
X,1565130557,967287,584
X,1565130558,967262,323
X,1565130558,967290,565
X,1565130559,967252,560
X,1565130560,967336,26619
X,1565130560,967279,1866
X,1565130561,967167,1140
X,1565130561,968053,10357
X,1565130562,967397,430
X,1565130562,967365,859
X,1565130563,967283,769
X,1565130564,967309,928
A,1565130564,967285,368
T,1565130564,2943
U,1565130564,56886
X,1565130566,967319,1043
X,1565130566,967077,11788
X,1565130567,967361,675
X,1565130567,967247,304
X,1565130568,967180,506
X,1565130568,967196,26212
X,1565130569,967093,1012
P,1565130569,4979
X,1565130570,967060,1106
X,1565130570,967798,7424
X,1565130571,967194,530
X,1565130571,967177,372
X,1565130572,967131,910
X,1565130572,967152,1013
X,1565130572,967212,14834
X,1565130573,967175,1194
X,1565130573,967050,1653
X,1565130574,967151,12824
X,1565130574,967314,477
X,1565130575,967394,22475
X,1565130575,967320,2408
X,1565130576,967249,666
X,1565130576,967255,10558
X,1565130577,967386,318
X,1565130578,967364,607
X,1565130578,967372,1054
X,1565130579,967408,21655
X,1565130579,967463,1531
X,1565130580,967345,13889
X,1565130580,967628,1054
X,1565130581,967518,645
X,1565130582,967417,806
X,1565130582,967450,990
X,1565130583,966307,12795
X,1565130583,967471,774
X,1565130584,967293,15578
X,1565130584,967363,756
X,1565130585,967289,519
X,1565130586,967366,941
X,1565130586,967350,433
X,1565130587,967562,16845
X,1565130587,967489,798
X,1565130588,967544,1634
X,1565130588,967768,5209
X,1565130589,967503,840
A,1565130589,967340,387
T,1565130589,2944
U,1565130589,56886
X,1565130591,967177,15021
X,1565130592,967333,1739
X,1565130592,967245,4302
X,1565130593,967694,6124
X,1565130593,967440,772
X,1565130594,967367,814
X,1565130594,967377,480
X,1565130595,967330,435
X,1565130595,967355,24036
X,1565130596,967277,712
X,1565130597,967224,13310
X,1565130597,967367,2215
X,1565130598,967316,793
X,1565130598,967271,960
P,1565130598,4988
X,1565130599,967164,921
X,1565130599,967217,479
X,1565130600,967310,22928
X,1565130601,967240,2631
X,1565130601,967344,1203
X,1565130602,967658,5516
X,1565130602,967314,701
X,1565130603,967334,398
X,1565130603,967436,484
X,1565130604,967469,786
X,1565130605,967449,807
X,1565130605,967506,21115
X,1565130606,967436,792
X,1565130606,967595,1006
X,1565130607,967501,7079
X,1565130607,967610,531
X,1565130608,967819,321
X,1565130609,967739,542
X,1565130609,967932,861
X,1565130610,967607,24038
X,1565130610,967811,791
A,1565130610,967455,768
T,1565130610,2944
U,1565130611,56886
X,1565130612,967897,597
X,1565130613,967791,530
X,1565130613,967813,553
X,1565130613,967877,286
X,1565130613,968246,15791
X,1565130614,968102,4801
X,1565130615,968049,897
X,1565130615,968663,7045
X,1565130616,967937,800
X,1565130616,967578,580
X,1565130617,967246,647
X,1565130617,967069,959
X,1565130618,967015,25096
