,1564875362,1025218,576
X,1564875363,1025198,418
X,1564875363,1025203,629
X,1564875364,1025322,508
X,1564875365,1025363,712
X,1564875365,1025337,481
X,1564875366,1025304,519
X,1564875366,1025374,435
P,1564875366,4986
X,1564875367,1025395,875
A,1564875367,1025259,248
T,1564875367,2933
R,1564875367,6000B7DE36
X,1564875369,1025383,677
X,1564875369,1025350,1273
X,1564875370,1025353,361
X,1564875371,1025263,622
X,1564875371,1025360,337
X,1564875372,1025424,620
X,1564875372,1025397,375
X,1564875373,1025319,775
X,1564875373,1025470,9126
X,1564875374,1025334,3889
X,1564875374,1025462,22525
X,1564875375,1025757,6222
X,1564875376,1025453,769
X,1564875376,1025336,706
X,1564875377,1025347,750
X,1564875377,1025366,581
X,1564875378,1025301,838
X,1564875378,1025965,5971
X,1564875379,1025102,8384
X,1564875380,1025099,18363
X,1564875380,1025533,5954
X,1564875380,1025423,1058
X,1564875380,1025394,853
X,1564875381,1025410,402
X,1564875381,1025344,875
X,1564875382,1025284,793
X,1564875383,1025348,736
X,1564875383,1025303,528
X,1564875384,1025293,437
X,1564875384,1025387,688
A,1564875384,1025353,190
T,1564875384,2933
R,1564875385,6000B7DE36
X,1564875386,1025411,533
X,1564875387,1025354,693
X,1564875387,1025329,488
X,1564875388,1025328,484
X,1564875389,1025299,614
X,1564875389,1025355,492
X,1564875390,1025373,444
X,1564875390,1025310,263
X,1564875391,1025354,465
X,1564875391,1025396,307
X,1564875392,1025446,1381
X,1564875392,1025432,529
X,1564875393,1025393,677
X,1564875394,1025381,428
X,1564875394,1025364,526
X,1564875395,1025347,449
X,1564875395,1025247,743
P,1564875395,5008
X,1564875396,1025177,1349
X,1564875396,1025309,846
X,1564875397,1025376,588
X,1564875398,1025436,658
X,1564875398,1025436,981
A,1564875398,1025361,189
T,1564875398,2933
R,1564875398,6000B7DE36
X,1564875400,1025448,11924
X,1564875401,1025387,1219
X,1564875401,1025388,26701
X,1564875402,1025475,2388
X,1564875402,1025305,1009
X,1564875403,1025315,945
X,1564875404,1025364,454
X,1564875404,1025296,668
X,1564875405,1025394,672
X,1564875405,1025351,546
X,1564875406,1025353,537
X,1564875406,1025336,416
X,1564875407,1025382,655
X,1564875408,1025406,587
X,1564875408,1025368,609
X,1564875409,1025386,500
X,1564875409,1025471,515
X,1564875410,1025446,759
X,1564875410,1025441,281
X,1564875411,1025426,467
X,1564875411,1025467,573
X,1564875412,1025454,344
X,1564875413,1025465,301
X,1564875413,1025440,349
X,1564875414,1025555,1071
X,1564875414,1025366,665
A,1564875414,1025396,175
T,1564875414,2933
R,1564875415,6000B7DE36
X,1564875416,1026009,5151
X,1564875417,1025647,854
X,1564875417,1025109,8000
X,1564875418,1025652,19448
X,1564875419,1025564,6739
X,1564875419,1025587,1002
X,1564875420,1025554,720
X,1564875420,1025527,661
X,1564875421,1025515,859
X,1564875421,1025483,471
X,1564875421,1025510,633
X,1564875422,1025538,12651
X,1564875422,1025036,16816
X,1564875423,1025029,10965
X,1564875423,1025525,771
X,1564875424,1025531,581
X,1564875424,1025537,626
P,1564875425,5006
X,1564875425,1025503,464
X,1564875426,1025282,12034
X,1564875426,1025055,4002
X,1564875427,1025226,15968
X,1564875427,1025735,813
X,1564875428,1025575,471
X,1564875428,1025542,716
X,1564875429,1025540,457
X,1564875429,1025508,706
X,1564875430,1025539,594
X,1564875431,1025461,488
X,1564875431,1025477,303
X,1564875432,1025447,601
X,1564875432,1025490,353
A,1564875432,1025532,288
T,1564875432,2933
R,1564875433,6000B7DE36
X,1564875434,1025415,573
X,1564875435,1025377,744
X,1564875435,1025416,688
X,1564875436,1025317,541
X,1564875437,1024950,11633
X,1564875437,1025220,23391
X,1564875438,1025099,11681
X,1564875438,1025425,699
X,1564875439,1025383,519
X,1564875439,1025380,599
X,1564875440,1025299,605
X,1564875441,1025268,1043
