64870152,976094,16743
X,1564870153,975977,838
X,1564870153,975951,9064
X,1564870154,976020,679
X,1564870154,975929,360
X,1564870155,975891,665
X,1564870156,975840,16746
X,1564870156,975937,2077
X,1564870157,975953,9258
X,1564870157,976015,679
X,1564870158,975925,301
X,1564870158,975888,259
X,1564870159,975835,674
X,1564870159,975902,19336
X,1564870160,975705,6153
X,1564870161,976027,7878
X,1564870161,976068,765
X,1564870162,975921,779
X,1564870162,976942,10834
X,1564870163,975679,9390
X,1564870163,976123,10480
P,1564870164,5014
X,1564870164,976145,3108
X,1564870165,976031,471
X,1564870165,976031,16698
X,1564870166,976147,1173
X,1564870166,976048,8344
X,1564870167,976003,531
X,1564870167,975693,14481
X,1564870168,975898,2107
X,1564870169,975839,8055
X,1564870169,976211,1519
X,1564870170,976045,569
X,1564870170,975978,807
A,1564870170,975966,267
T,1564870170,2944
R,1564870171,6000B7DE36
X,1564870171,976012,606
X,1564870172,976240,2427
X,1564870172,975144,17566
X,1564870173,976172,4207
X,1564870174,976696,6854
X,1564870174,976046,2384
X,1564870175,975967,579
X,1564870175,976080,17231
X,1564870176,975768,2939
X,1564870176,976092,2828
X,1564870177,976131,452
X,1564870177,976107,494
X,1564870178,976065,308
X,1564870179,976046,350
X,1564870179,975646,16810
X,1564870180,976000,2591
X,1564870180,976332,9672
X,1564870181,976494,2807
X,1564870181,976121,722
X,1564870182,976102,670
X,1564870183,976062,732
X,1564870183,976082,518
X,1564870184,976056,624
X,1564870184,976505,19836
X,1564870185,975959,5754
X,1564870185,975774,1950
X,1564870186,976082,4492
X,1564870187,975977,513
X,1564870187,976043,18055
X,1564870188,976204,4407
X,1564870188,976019,4838
X,1564870189,976104,775
X,1564870189,975965,587
X,1564870190,975997,16891
X,1564870191,976133,1066
X,1564870191,976139,7741
X,1564870192,976068,697
X,1564870192,975983,579
P,1564870193,4983
X,1564870193,976038,460
X,1564870193,975995,509
X,1564870194,975964,806
X,1564870195,975991,21371
X,1564870195,976197,979
A,1564870195,976052,233
T,1564870195,2944
R,1564870196,6000B7DE36
X,1564870197,976119,551
X,1564870198,976092,637
X,1564870198,976094,782
X,1564870199,975276,13078
X,1564870199,975819,4616
X,1564870200,976233,2393
X,1564870200,976109,665
X,1564870201,976061,530
X,1564870202,975960,20527
X,1564870202,976125,695
X,1564870203,976112,7738
X,1564870203,976061,476
X,1564870204,975958,530
X,1564870204,976067,15579
X,1564870205,976223,1037
X,1564870206,976152,11471
X,1564870206,976015,287
X,1564870207,976018,1156
X,1564870207,976022,17047
X,1564870208,976159,5629
X,1564870208,976228,1124
X,1564870209,976051,514
X,1564870210,976004,559
X,1564870210,976022,140
X,1564870211,976066,278
X,1564870211,976204,19019
X,1564870212,975953,4000
X,1564870212,976369,2824
X,1564870212,976307,556
X,1564870213,976239,363
X,1564870213,976156,761
X,1564870214,976128,850
X,1564870214,976538,17361
X,1564870215,976647,8835
X,1564870215,976402,11441
X,1564870216,976430,3141
X,1564870216,976240,714
X,1564870217,976214,618
X,1564870218,976208,19382
X,1564870218,976377,806
A,1564870218,976121,419
T,1564870218,2944
R,1564870219,6000B7DE36
X,1564870220,976170,15768
X,1564870221,976532,3126
X,1564870221,976383,8883
P,1564870222,5025
X,1564870222,976398,539
X,1564870222,976306,513
X,1564870223,976264,368
X,1564870224,976234,634
X,1564870224,976213,593
X,1564870225,976429,16400
X,1564870225,976374,2732
X,1564870226,976063,9175
X,1564870226,976427,1993
X,1564870227,976284,774
X,1564870228,976242,847
X,1564870228,976193,696
X,1564870229,976098,15515
X,1564870229,976207,1890
X,1564870230,976693,5438
X,1564870230,976270,513
X,1564870231,976202,651
