,1336312,11122
X,1564959989,1336498,1012
X,1564959990,1336386,1354
X,1564959991,1336381,1171
X,1564959991,1336368,7721
X,1564959992,1336608,1668
X,1564959992,1337386,9908
X,1564959993,1335935,16558
X,1564959993,1336591,3427
X,1564959994,1336561,15954
X,1564959995,1337905,10695
X,1564959995,1336956,5121
X,1564959996,1335983,13373
X,1564959996,1336210,8867
X,1564959997,1335926,14499
X,1564959997,1336082,7753
X,1564959998,1336484,5362
X,1564959999,1336516,7807
X,1564959999,1336526,2871
X,1564960000,1336571,1519
X,1564960000,1336596,1762
X,1564960001,1336577,1856
X,1564960001,1336728,930
X,1564960002,1336630,1115
X,1564960003,1336564,1705
P,1564960003,4992
X,1564960003,1336642,701
X,1564960004,1336510,1171
X,1564960004,1336502,17271
X,1564960005,1336940,4919
X,1564960005,1336852,4535
X,1564960006,1336005,15630
X,1564960007,1336668,2124
X,1564960007,1336610,2013
X,1564960008,1336708,1737
X,1564960008,1336872,1323
X,1564960009,1336259,18303
X,1564960009,1336401,7386
X,1564960010,1336623,2304
X,1564960010,1336727,7389
X,1564960011,1336540,2509
X,1564960012,1336672,1189
X,1564960012,1336885,21429
X,1564960013,1336450,5765
X,1564960013,1336266,5991
X,1564960014,1338374,5235
X,1564960014,1337854,2182
X,1564960015,1336943,17977
X,1564960016,1337763,3358
X,1564960016,1337326,2706
X,1564960017,1337975,4915
X,1564960017,1337486,2375
X,1564960018,1337433,1495
X,1564960018,1337474,1323
X,1564960019,1337507,22603
X,1564960020,1337175,6859
X,1564960020,1337227,12217
X,1564960021,1337806,6348
X,1564960021,1337503,1647
X,1564960021,1336909,14485
X,1564960021,1337649,2971
X,1564960022,1337485,9004
X,1564960023,1337646,1557
X,1564960023,1337492,527
X,1564960024,1338146,9558
X,1564960024,1337572,10237
X,1564960025,1337453,9377
X,1564960025,1337770,2993
X,1564960026,1337594,1394
X,1564960027,1337506,1004
X,1564960027,1337430,1167
X,1564960028,1337503,1471
X,1564960028,1337330,23371
X,1564960029,1337350,2858
X,1564960029,1337319,10807
X,1564960030,1337428,1783
X,1564960030,1337302,1455
X,1564960031,1337353,1349
X,1564960032,1337220,1288
P,1564960032,5001
X,1564960032,1337315,1127
X,1564960033,1337889,10333
X,1564960033,1337348,7686
X,1564960034,1337372,1752
X,1564960034,1337252,13362
X,1564960035,1337301,1658
X,1564960036,1337276,1325
X,1564960036,1338283,7525
X,1564960037,1337424,9332
X,1564960037,1337942,5184
X,1564960038,1337962,15855
X,1564960038,1337701,17364
X,1564960039,1336760,42023
X,1564960040,1336951,22651
X,1564960040,1337640,13178
X,1564960041,1338175,7708
X,1564960041,1337379,5855
X,1564960042,1338084,5311
X,1564960042,1337822,3041
X,1564960043,1337433,15933
X,1564960044,1338261,5095
X,1564960044,1337489,10170
X,1564960045,1336896,3702
X,1564960045,1336716,1162
X,1564960046,1336575,2069
X,1564960046,1337621,9785
X,1564960047,1337402,9398
X,1564960048,1337261,2380
X,1564960048,1336624,9281
X,1564960049,1336707,2171
X,1564960049,1336813,1265
X,1564960050,1336828,1664
X,1564960050,1337892,8790
X,1564960051,1337388,4608
X,1564960051,1337009,4311
X,1564960052,1337187,8727
X,1564960053,1337004,1295
X,1564960053,1337518,1032
X,1564960054,1337075,891
X,1564960054,1337441,1108
X,1564960055,1336755,16948
X,1564960055,1337257,2913
X,1564960056,1337095,7865
X,1564960057,1337059,1724
X,1564960057,1336949,1076
X,1564960058,1337512,1429
X,1564960058,1337465,12052
X,1564960059,1337315,1880
X,1564960059,1337846,6638
X,1564960060,1336985,14478
X,1564960061,1336967,2298
X,1564960061,1336715,24649
X,1564960062,1336302,5005
P,1564960062,5001
X,1564960062,1335673,18757
X,1564960062,1336929,8329
X,1564960062,1334966,7204
X,1564960063,1334494,15538
X,1564960064,1334985,5624
X,1564960064,1335675,12582
X,1564960065,1336040,8706
X,1564960065,1336033,18272
X,1564960066,1335883,5686
