H,1554702190,241338
T,1554702190,2801
R,1554702191,000000000
X,1554702192,475354,817
X,1554702193,475480,838
X,1554702193,475545,737
X,1554702194,475570,733
X,1554702194,475468,908
X,1554702195,475433,947
X,1554702195,475341,560
X,1554702196,475241,430
X,1554702197,474899,6535
X,1554702197,475243,2485
X,1554702198,475471,1154
X,1554702198,475500,2888
X,1554702199,475464,801
X,1554702199,475381,1220
X,1554702200,475323,554
X,1554702201,475367,908
X,1554702201,475357,890
X,1554702202,475346,473
X,1554702202,475401,817
X,1554702203,475616,2047
X,1554702203,475382,2082
X,1554702204,475388,889
X,1554702205,475601,962
X,1554702205,475791,1264
X,1554702206,475790,1099
X,1554702206,475573,910
X,1554702207,475526,1166
X,1554702207,475611,512
X,1554702208,475486,668
X,1554702209,475507,843
A,1554702209,475442,370
T,1554702209,2801
X,1554702211,474709,968
X,1554702211,474425,769
X,1554702212,474606,1167
X,1554702212,475211,1688
P,1554702213,5123
X,1554702213,475398,774
X,1554702213,475374,729
X,1554702214,475538,804
X,1554702214,475624,679
X,1554702215,475512,824
X,1554702216,475551,978
X,1554702216,475690,1300
X,1554702217,475503,1105
X,1554702217,475160,608
X,1554702218,475461,976
X,1554702218,475642,813
X,1554702219,475663,2025
X,1554702220,475268,878
X,1554702220,475048,616
X,1554702220,475157,1682
X,1554702220,475225,1969
X,1554702221,475216,789
X,1554702221,475161,1389
X,1554702222,475501,764
X,1554702223,475580,575
X,1554702223,475646,958
X,1554702224,475749,576
X,1554702224,475736,1288
X,1554702225,475721,669
X,1554702225,475734,1051
X,1554702226,475747,364
A,1554702226,475393,1324
T,1554702226,2801
X,1554702228,475909,592
X,1554702229,475918,830
X,1554702229,475893,816
X,1554702230,475795,2012
X,1554702230,475726,1951
X,1554702231,475858,2346
X,1554702231,475726,805
X,1554702232,475826,456
X,1554702232,475878,1026
X,1554702233,475937,983
X,1554702234,475884,434
X,1554702234,475832,466
X,1554702235,475808,598
X,1554702235,475712,1015
X,1554702236,475703,255
X,1554702236,475757,1135
X,1554702237,475686,1882
X,1554702238,475694,1077
X,1554702238,475668,846
X,1554702239,475448,1358
X,1554702239,475304,691
X,1554702240,474797,937
X,1554702240,474732,879
X,1554702241,474455,726
X,1554702242,474504,977
P,1554702242,5125
X,1554702242,475017,1249
X,1554702243,474978,682
X,1554702243,474968,3536
X,1554702244,474769,1509
X,1554702244,474684,1150
X,1554702245,474844,818
X,1554702246,475136,1203
X,1554702246,475355,1029
X,1554702247,475407,2113
X,1554702247,475550,1508
X,1554702248,475618,771
X,1554702248,475660,996
A,1554702248,475449,1482
T,1554702249,2801
X,1554702250,475341,601
X,1554702251,475375,1028
X,1554702251,475482,712
X,1554702252,475475,957
X,1554702253,475478,4823
X,1554702253,475399,725
X,1554702254,475370,912
X,1554702254,475568,1202
X,1554702255,475516,574
X,1554702255,475421,695
X,1554702256,475385,1519
X,1554702257,475308,1756
X,1554702257,475407,842
X,1554702258,475446,817
X,1554702258,475549,1385
X,1554702259,475656,1102
X,1554702259,475649,2418
X,1554702260,475702,2013
X,1554702261,475738,1723
X,1554702261,475578,2130
X,1554702261,475739,1170
X,1554702261,475851,1725
X,1554702262,475848,789
X,1554702262,475859,1142
X,1554702263,475906,1467
X,1554702264,475962,632
X,1554702264,475856,528
X,1554702265,475818,719
X,1554702265,475910,604
X,1554702266,475907,784
X,1554702266,475784,1091
X,1554702267,475786,821
X,1554702267,475891,685
X,1554702268,475797,1228
X,1554702269,475435,4154
X,1554702269,475758,2580
X,1554702270,476353,13074
X,1554702270,475777,8497
P,1554702271,5126
X,1554702271,474870,16624
X,1554702271,475382,8869
X,1554702272,475563,1900
X,1554702273,475190,1616
X,1554702273,475403,1251
X,1554702274,475457,1423
X,1554702274,475141,1322
X,1554702275,475030,1677
X,1554702275,475298,1548
X,1554702276,475527,1395
X,1554702277,475552,1675
X,1554702277,475532,1365
X,1554702278,475715,708
X,1554702278,475672,962
X,1554702279,475454,1712
X,1554702279,475632,881
A,1554702279,475642,621
T,1554702280,2801
X,1554702281,475649,1055
X,1554702282,475680,1320
X,1554702283,475546,1411
X,1554702283,475341,1001
X,1554702284,475308,728
X,1554702284,475261,1008
X,1554702285,475383,1813
X,1554702285,475126,4478
