,1564952741,982343,1757
X,1564952742,982369,685
P,1564952742,5022
X,1564952742,982361,763
X,1564952743,982337,332
X,1564952743,982349,257
X,1564952744,982353,1104
X,1564952745,982308,620
X,1564952745,982287,20527
X,1564952746,982257,1472
X,1564952746,982302,6528
X,1564952747,982246,775
X,1564952747,982226,528
X,1564952748,982198,562
A,1564952748,982338,230
T,1564952748,2962
U,1564952748,40821
X,1564952750,982191,348
X,1564952751,982168,585
X,1564952751,982176,310
X,1564952752,982394,23224
X,1564952752,982304,956
X,1564952753,982322,12501
X,1564952753,982728,1960
X,1564952754,982277,611
X,1564952754,982336,17173
X,1564952755,982400,2599
X,1564952756,982300,7507
X,1564952756,982592,911
X,1564952757,982427,654
X,1564952757,982408,524
X,1564952758,982414,202
X,1564952758,982425,733
X,1564952759,982437,15887
X,1564952760,982432,1303
X,1564952760,982548,15911
X,1564952761,982548,768
X,1564952761,982485,479
X,1564952761,982506,266
X,1564952761,982446,282
X,1564952762,982381,20958
X,1564952763,982457,1131
X,1564952763,982441,7273
X,1564952764,982494,652
X,1564952764,982330,477
X,1564952765,982349,387
X,1564952765,982337,305
X,1564952766,982292,604
X,1564952767,982310,570
A,1564952767,982373,424
T,1564952767,2962
U,1564952767,40821
X,1564952769,982299,694
X,1564952769,982278,403
X,1564952770,982099,1092
X,1564952770,982366,14506
X,1564952771,982286,1892
P,1564952771,5013
X,1564952771,982197,14175
X,1564952772,982594,1829
X,1564952772,982316,706
X,1564952773,982241,587
X,1564952774,982350,776
X,1564952774,982366,447
X,1564952775,982392,779
X,1564952775,983342,10354
X,1564952776,982299,5124
X,1564952776,981842,4353
X,1564952777,982255,5136
X,1564952778,982251,809
X,1564952778,982146,11422
X,1564952779,982281,994
X,1564952779,982163,399
X,1564952780,982212,19857
X,1564952780,982197,1405
X,1564952781,982440,7382
X,1564952782,982930,8821
X,1564952782,982131,4482
X,1564952783,982410,22277
X,1564952783,982464,955
X,1564952784,982224,13333
X,1564952784,982499,736
X,1564952785,982368,649
X,1564952786,982308,209
X,1564952786,982221,745
X,1564952787,982190,16780
X,1564952787,982468,885
X,1564952788,983224,11953
X,1564952788,982409,566
X,1564952789,982364,97
X,1564952790,982358,506
X,1564952790,982383,637
A,1564952790,982338,336
T,1564952790,2962
U,1564952791,40821
X,1564952792,982287,410
X,1564952793,982331,21264
X,1564952793,982017,4348
X,1564952794,982095,16723
X,1564952794,982464,1083
X,1564952795,982483,427
X,1564952795,982407,289
X,1564952796,982392,397
X,1564952797,982328,567
X,1564952797,982468,19787
X,1564952798,982474,732
X,1564952798,982462,13530
X,1564952799,982319,504
X,1564952799,982328,540
X,1564952800,982332,658
X,1564952801,982418,673
X,1564952801,982413,229
P,1564952801,5022
X,1564952802,982338,328
X,1564952802,982246,379
X,1564952802,982250,22359
X,1564952802,982302,1224
X,1564952803,982365,12759
X,1564952804,982578,1057
X,1564952804,982478,491
X,1564952805,982442,383
X,1564952805,982336,226
X,1564952806,982301,494
X,1564952806,982320,688
X,1564952807,982275,386
X,1564952808,982327,25073
X,1564952808,982416,6397
X,1564952809,982279,13884
X,1564952809,982805,1887
X,1564952810,982548,607
A,1564952810,982373,302
T,1564952810,2962
U,1564952810,40821
X,1564952812,982333,620
X,1564952812,982287,678
X,1564952813,982300,251
X,1564952813,982396,18849
X,1564952814,982288,3919
X,1564952815,982391,7304
X,1564952815,982723,1856
X,1564952816,982329,692
X,1564952816,982384,197
X,1564952817,982390,199
X,1564952817,982373,565
