4955619,1000865,739
X,1564955619,1000852,935
X,1564955620,1001447,10189
X,1564955620,1000431,11564
X,1564955621,1000976,920
X,1564955622,1000970,17230
X,1564955622,1001089,1020
X,1564955623,1001071,649
P,1564955623,4985
X,1564955623,1001021,412
X,1564955624,1001019,505
X,1564955624,1000996,836
A,1564955624,1000893,297
T,1564955625,2959
R,1564955625,6000B7DE36
X,1564955626,1000938,929
X,1564955627,1000874,406
X,1564955627,1000904,1029
X,1564955628,1000860,2067
X,1564955629,1000952,846
X,1564955629,1000877,406
X,1564955630,1000860,788
X,1564955630,1000883,708
X,1564955631,1000881,788
X,1564955631,1000847,1186
X,1564955632,1000944,1065
X,1564955632,1000946,858
X,1564955632,1000868,652
X,1564955633,1000900,517
X,1564955633,1000905,672
X,1564955634,1000844,828
X,1564955634,1000981,905
X,1564955635,1000896,670
X,1564955636,1000897,709
X,1564955636,1000865,648
X,1564955637,1000888,846
X,1564955637,1000800,731
X,1564955638,1000891,1009
X,1564955638,1000929,791
X,1564955639,1000889,646
A,1564955639,1000893,181
T,1564955639,2959
R,1564955639,6000B7DE36
X,1564955641,1000910,529
X,1564955641,999762,10632
X,1564955642,1000950,1467
X,1564955643,1001193,26087
X,1564955643,1000915,812
X,1564955644,1000895,691
X,1564955644,1000958,1027
X,1564955645,1000941,1235
X,1564955645,1000905,715
X,1564955646,1000897,984
X,1564955647,1000855,908
X,1564955647,1000915,897
X,1564955648,1000772,888
X,1564955648,1000936,944
X,1564955649,1000906,1003
X,1564955649,1000800,427
X,1564955650,1000887,588
X,1564955651,1000884,613
X,1564955651,1000810,1967
X,1564955652,1000898,692
P,1564955652,5015
X,1564955652,1000808,807
X,1564955653,999973,11111
X,1564955653,1000932,909
X,1564955654,1000918,24226
X,1564955655,1000996,1331
X,1564955655,1001152,2403
X,1564955656,1000008,14871
X,1564955656,1001052,1521
X,1564955657,1001775,14609
X,1564955657,1000922,1580
X,1564955658,1000924,907
X,1564955659,1000920,847
X,1564955659,1000872,777
X,1564955660,1000772,14811
X,1564955660,1000823,4993
X,1564955661,1000883,17104
X,1564955661,1000933,1939
X,1564955662,1000928,601
X,1564955662,1000948,663
A,1564955662,1000890,176
T,1564955663,2959
R,1564955663,6000B7DE36
X,1564955664,1001013,1078
X,1564955665,1000965,896
X,1564955666,1000929,662
X,1564955666,1000911,954
X,1564955667,1000921,515
X,1564955667,1000898,19476
X,1564955668,1000897,970
X,1564955668,1000704,14689
X,1564955669,1000887,1400
X,1564955670,1000906,769
X,1564955670,1000932,602
X,1564955671,1000930,842
X,1564955671,1000895,812
X,1564955672,1000901,1097
X,1564955672,1000987,13869
X,1564955673,1000983,1224
X,1564955673,1000761,21148
X,1564955673,1000968,1307
X,1564955674,1000871,346
X,1564955674,1000909,714
X,1564955675,1000886,841
X,1564955675,1000894,865
X,1564955676,1000882,858
X,1564955677,1000848,1483
X,1564955677,1001047,6393
X,1564955678,999829,13207
X,1564955678,1000953,2324
X,1564955679,1000958,17307
X,1564955679,1001015,760
X,1564955680,1000968,1024
X,1564955680,1000950,996
X,1564955681,1000956,966
P,1564955681,5013
X,1564955682,1000894,841
X,1564955682,1000871,884
X,1564955683,1000852,3640
X,1564955683,1000261,7892
X,1564955684,1000946,1962
X,1564955684,1000839,20626
X,1564955685,1000900,1250
X,1564955686,1001033,581
A,1564955686,1000922,162
T,1564955686,2959
R,1564955686,6000B7DE36
X,1564955688,1000965,605
X,1564955688,1000932,1068
X,1564955689,1000899,839
X,1564955689,1001027,1378
X,1564955690,999807,16342
X,1564955690,999992,6441
X,1564955691,1000584,9163
X,1564955692,1000943,879
X,1564955692,1000920,769
X,1564955693,1000931,846
X,1564955693,1000936,622
X,1564955694,1000856,1053
X,1564955694,1001068,2527
X,1564955695,1000845,21493
X,1564955696,1000954,2486
X,1564955696,1000907,18645
