,1040948,1164
X,1564972172,1040973,934
X,1564972173,1040936,2430
X,1564972173,1040915,1234
X,1564972174,1040902,754
X,1564972174,1040884,1093
X,1564972175,1041030,486
X,1564972175,1040946,934
X,1564972176,1040993,3740
X,1564972177,1040799,2166
X,1564972177,1041074,1486
X,1564972178,1041020,2086
X,1564972178,1041013,575
X,1564972179,1040948,816
X,1564972179,1040977,22589
X,1564972180,1041191,2033
X,1564972181,1040980,30110
X,1564972181,1041236,4958
X,1564972182,1041601,27406
X,1564972182,1041250,3098
X,1564972183,1040656,18306
X,1564972183,1040926,4863
X,1564972184,1040999,424
X,1564972185,1041012,23370
X,1564972185,1039829,12041
X,1564972186,1041672,15017
X,1564972186,1040981,1342
X,1564972187,1041016,669
X,1564972187,1041180,21831
X,1564972188,1041039,2234
X,1564972189,1040686,20627
X,1564972189,1041033,1911
X,1564972190,1040951,642
X,1564972190,1040972,637
X,1564972191,1040906,770
X,1564972191,1040822,945
X,1564972192,1040987,947
X,1564972192,1041046,22058
X,1564972193,1041220,2202
X,1564972194,1041042,25845
X,1564972194,1041222,1873
X,1564972195,1041018,1418
X,1564972195,1040942,21068
X,1564972196,1040898,2628
X,1564972196,1040856,23958
X,1564972197,1041077,1032
X,1564972198,1040865,1778
X,1564972198,1041037,840
X,1564972199,1040961,879
A,1564972199,1040961,215
T,1564972199,2948
U,1564972199,56886
X,1564972201,1040912,742
P,1564972201,4985
X,1564972201,1040820,16388
X,1564972202,1040864,2424
X,1564972202,1041021,36949
X,1564972202,1040953,1048
X,1564972203,1040936,639
X,1564972203,1040871,1068
X,1564972204,1040925,18691
X,1564972204,1040972,2183
X,1564972205,1040872,28007
X,1564972205,1040946,1152
X,1564972206,1040897,981
X,1564972207,1040952,1757
X,1564972207,1040979,1220
X,1564972208,1040895,635
X,1564972208,1040969,587
X,1564972209,1040864,813
X,1564972209,1040772,21599
X,1564972210,1040714,3286
X,1564972210,1040526,23474
X,1564972211,1041013,1408
X,1564972212,1040947,1115
X,1564972212,1040853,628
X,1564972213,1040819,1197
X,1564972213,1040840,621
X,1564972214,1040829,596
X,1564972214,1040762,634
X,1564972215,1039361,12976
X,1564972216,1041111,35910
X,1564972216,1040948,7913
X,1564972217,1040918,1216
X,1564972217,1040767,1595
X,1564972218,1040745,911
X,1564972218,1040974,1022
X,1564972219,1040766,25256
X,1564972220,1040879,5880
X,1564972220,1040676,23643
X,1564972221,1040982,8767
X,1564972221,1040983,1031
X,1564972222,1040812,920
X,1564972222,1040925,915
X,1564972223,1041024,1022
X,1564972224,1040721,16657
X,1564972224,1040837,2506
X,1564972225,1040673,23258
X,1564972225,1040722,785
X,1564972226,1040668,763
X,1564972226,1040760,947
X,1564972227,1040707,1145
X,1564972228,1040758,683
X,1564972228,1040754,892
X,1564972229,1040705,1441
X,1564972229,1040771,856
X,1564972230,1040717,776
A,1564972230,1040819,301
T,1564972230,2948
U,1564972230,56886
P,1564972230,4986
X,1564972232,1040868,5576
X,1564972232,1040224,7330
X,1564972233,1042115,27222
X,1564972233,1040853,2127
X,1564972234,1040788,733
X,1564972235,1040802,664
X,1564972235,1040738,893
X,1564972236,1040877,522
X,1564972236,1040805,545
X,1564972237,1040768,890
X,1564972237,1040681,817
X,1564972238,1040782,1544
X,1564972239,1041384,19285
X,1564972239,1040803,5108
X,1564972240,1039168,16851
X,1564972240,1041004,11380
X,1564972241,1040768,1615
X,1564972241,1040683,968
X,1564972242,1040747,662
X,1564972243,1040656,1142
X,1564972243,1040700,703
X,1564972243,1040713,814
X,1564972243,1040722,1042
X,1564972244,1040008,16817
X,1564972244,1040650,2626
X,1564972245,1042534,22314
X,1564972246,1040844,668
X,1564972246,1040687,664
X,1564972247,1040623,897
X,1564972247,1040700,1007
X,1564972248,1040583,18601
X,1564972248,1040406,3778
