,984535,1956
X,1565042174,984821,1315
X,1565042174,984745,25351
X,1565042175,984679,1405
X,1565042175,984716,25112
X,1565042176,984693,1863
X,1565042177,984675,827
X,1565042177,984704,1289
X,1565042178,984706,1123
X,1565042178,984647,2425
X,1565042179,984841,1639
X,1565042179,984587,1436
X,1565042180,984654,1315
X,1565042181,984675,32941
X,1565042181,984458,9400
X,1565042182,984122,27819
X,1565042182,984665,4626
X,1565042183,984794,1007
X,1565042183,984684,1839
X,1565042184,984619,1448
X,1565042185,984630,2992
X,1565042185,984882,1661
X,1565042186,984691,1490
X,1565042186,984687,1585
X,1565042187,984796,2091
X,1565042187,983585,22274
X,1565042188,984375,4977
X,1565042188,986067,23298
X,1565042189,984715,1913
X,1565042190,984715,1244
X,1565042190,984645,1495
X,1565042191,984556,2136
X,1565042191,984789,1866
X,1565042192,984735,1700
X,1565042192,984698,1274
X,1565042193,984736,1266
X,1565042194,984645,2130
X,1565042194,984522,26785
X,1565042195,984684,2387
X,1565042195,984313,23370
X,1565042196,984808,4673
X,1565042196,984806,1074
X,1565042197,984815,1547
X,1565042198,984851,1337
X,1565042198,984717,1169
X,1565042199,984880,2822
X,1565042199,984674,1512
X,1565042200,984753,1118
P,1565042200,5019
X,1565042200,984756,1271
X,1565042200,984665,1937
X,1565042201,985475,7360
X,1565042201,983622,20811
X,1565042202,984738,1496
X,1565042202,985834,21786
X,1565042203,984959,1179
X,1565042203,984879,1363
X,1565042204,984793,1399
X,1565042205,984707,29692
X,1565042205,983435,12530
X,1565042206,985353,15846
X,1565042206,984885,2255
X,1565042207,984790,2128
X,1565042207,984744,1636
X,1565042208,984734,1406
X,1565042208,984839,1381
X,1565042209,984844,1718
X,1565042210,984927,1273
X,1565042210,984788,4843
X,1565042211,984943,1665
X,1565042211,984868,1334
X,1565042212,984866,903
X,1565042212,984843,27015
X,1565042213,984779,2608
X,1565042214,984779,18217
X,1565042214,984923,1061
X,1565042215,984834,909
X,1565042215,984833,1044
X,1565042216,984914,1232
X,1565042216,984839,1381
X,1565042217,984873,1706
X,1565042218,984852,1895
X,1565042218,984846,33584
X,1565042219,984820,4633
X,1565042219,984768,27739
X,1565042220,984931,7351
X,1565042220,984989,1292
X,1565042221,984909,1352
X,1565042222,984869,1331
X,1565042222,984892,1343
X,1565042223,984940,1480
X,1565042223,984715,2311
X,1565042224,984930,1420
X,1565042224,984857,764
X,1565042225,984860,732
X,1565042226,984789,1639
X,1565042226,984939,997
X,1565042227,984759,27312
X,1565042227,984783,3752
X,1565042228,984008,11441
X,1565042228,984615,10848
X,1565042229,985061,1383
P,1565042229,5018
X,1565042230,984883,1291
X,1565042230,984895,1117
X,1565042231,984897,1382
X,1565042231,984987,1349
X,1565042232,984735,1687
X,1565042232,985077,3129
X,1565042233,984978,1152
X,1565042233,984746,2310
X,1565042234,984964,1704
X,1565042235,984698,2180
X,1565042235,985044,1773
X,1565042236,985001,31908
X,1565042236,985150,6346
X,1565042237,984364,30594
X,1565042237,984880,3183
X,1565042238,985011,1231
X,1565042239,984848,882
X,1565042239,984848,1013
X,1565042240,984804,576
X,1565042240,984794,1355
X,1565042241,984832,31335
X,1565042241,984894,1523
X,1565042241,984852,23257
X,1565042242,985067,2482
X,1565042242,984904,1667
X,1565042243,984869,1331
X,1565042243,984918,838
X,1565042244,984729,2628
X,1565042244,984852,39447
X,1565042245,984701,1096
X,1565042246,984688,21452
X,1565042246,984872,1551
X,1565042247,984827,1326
X,1565042247,984809,1450
X,1565042248,984732,1092
X,1565042248,984793,1349
