,1565137110,1343829,6282
X,1565137110,1344084,5539
X,1565137111,1344009,5102
X,1565137111,1343914,18957
X,1565137112,1344152,1546
X,1565137113,1343943,17848
X,1565137113,1344152,2403
X,1565137114,1343943,1222
X,1565137114,1343910,1742
X,1565137115,1343961,1503
X,1565137115,1343934,1079
X,1565137116,1344004,21322
X,1565137116,1344038,3241
X,1565137117,1343963,26102
X,1565137118,1344150,1227
X,1565137118,1343893,1157
X,1565137119,1344126,887
X,1565137119,1344056,1203
X,1565137120,1343992,1609
X,1565137120,1344665,15754
X,1565137121,1342941,18598
X,1565137122,1343981,3036
X,1565137122,1342704,18852
X,1565137123,1344422,9556
X,1565137123,1344219,1715
P,1565137124,4976
X,1565137124,1344050,1445
X,1565137124,1344176,1158
X,1565137125,1344060,1836
X,1565137126,1344192,1493
X,1565137126,1344004,1005
X,1565137127,1344094,551
X,1565137127,1344063,16697
X,1565137128,1344306,18625
X,1565137128,1344259,15019
X,1565137129,1344014,18027
X,1565137130,1344402,2241
X,1565137130,1342891,16001
X,1565137131,1344015,1613
X,1565137131,1343813,13911
X,1565137132,1344014,2759
X,1565137132,1343959,1094
X,1565137133,1343823,1505
X,1565137134,1343892,3889
X,1565137134,1343981,1274
X,1565137134,1343777,18699
X,1565137134,1343994,3043
X,1565137135,1343925,23377
X,1565137135,1344300,5983
X,1565137136,1343694,23208
X,1565137136,1344164,5586
X,1565137137,1343931,1398
X,1565137138,1343959,1198
X,1565137138,1343817,1969
X,1565137139,1343847,1851
X,1565137139,1344041,1020
X,1565137140,1343596,24052
X,1565137140,1342728,13058
X,1565137141,1344157,22037
X,1565137142,1344021,8787
X,1565137142,1343979,1368
X,1565137143,1343608,17725
X,1565137143,1343976,1500
X,1565137144,1343713,18890
X,1565137144,1344130,2967
X,1565137145,1343880,24858
X,1565137146,1344166,1779
X,1565137146,1344094,843
X,1565137147,1343614,16470
X,1565137147,1344022,4625
X,1565137148,1344108,2179
X,1565137148,1343916,13549
X,1565137149,1343963,1178
X,1565137150,1343803,2676
X,1565137150,1343147,25323
X,1565137151,1345121,38137
X,1565137151,1344305,16180
X,1565137152,1343872,21745
X,1565137152,1343618,27547
P,1565137153,4973
X,1565137153,1344818,18402
X,1565137154,1344283,23932
X,1565137154,1345359,17727
X,1565137155,1344499,9352
X,1565137155,1344361,11637
X,1565137156,1343182,4180
X,1565137156,1344350,29497
X,1565137157,1343869,3512
X,1565137157,1344403,17725
X,1565137158,1343984,5041
X,1565137159,1343978,19820
X,1565137159,1343755,6270
X,1565137160,1344516,2836
X,1565137160,1344028,1456
X,1565137161,1342412,21018
X,1565137161,1343882,6527
X,1565137162,1343954,12439
X,1565137163,1343911,10990
X,1565137163,1343844,3745
X,1565137164,1343832,16634
X,1565137164,1343681,4023
X,1565137165,1343858,7308
X,1565137165,1343928,1127
X,1565137166,1343436,23983
X,1565137167,1343865,2462
X,1565137167,1343800,24866
X,1565137168,1344881,9902
X,1565137168,1343520,8597
X,1565137169,1343823,1782
X,1565137169,1343693,10038
X,1565137170,1345305,12464
X,1565137171,1343822,9438
X,1565137171,1343856,2010
X,1565137172,1344409,29820
X,1565137172,1343787,18640
X,1565137173,1343904,5890
X,1565137173,1343928,1776
X,1565137174,1344198,6815
X,1565137175,1343853,953
X,1565137175,1344203,9892
X,1565137175,1343923,16255
X,1565137175,1343811,9915
X,1565137176,1344314,1778
X,1565137176,1344154,1490
X,1565137177,1344380,12677
X,1565137177,1343833,11153
X,1565137178,1344912,7505
X,1565137179,1343583,11721
X,1565137179,1343905,4345
X,1565137180,1344317,18940
X,1565137180,1344134,20415
X,1565137181,1343783,13304
X,1565137181,1344192,2837
P,1565137182,4974
X,1565137182,1344090,1642
