,1565045875,955648,789
X,1565045876,955595,839
X,1565045876,955592,765
X,1565045877,955508,503
X,1565045877,955399,11338
X,1565045878,955425,4374
X,1565045879,955831,1171
X,1565045879,955767,6639
X,1565045880,955607,742
X,1565045880,955564,888
X,1565045881,955615,529
X,1565045881,955588,14002
X,1565045882,955723,2228
X,1565045883,955816,6913
X,1565045883,955715,5171
X,1565045884,955643,1091
X,1565045884,955564,1290
X,1565045885,955667,828
X,1565045885,955632,1137
X,1565045886,955586,1039
X,1565045887,954523,12945
X,1565045887,955759,1433
X,1565045888,955608,6955
X,1565045888,955559,1453
X,1565045889,955579,1172
X,1565045889,955575,679
X,1565045890,955668,588
X,1565045890,955609,941
X,1565045891,955608,785
X,1565045891,955561,1386
X,1565045891,955664,842
A,1565045891,955626,337
T,1565045891,2981
U,1565045892,40821
X,1565045893,955929,7231
X,1565045894,955900,1648
X,1565045894,955574,1023
X,1565045895,955599,1077
X,1565045895,955565,955
X,1565045896,955568,736
X,1565045897,955571,888
X,1565045897,955560,833
X,1565045898,955621,25588
X,1565045898,955780,1878
X,1565045899,955713,4794
X,1565045899,955625,4577
X,1565045900,955535,780
X,1565045901,955520,685
X,1565045901,955501,933
X,1565045902,955278,19970
X,1565045902,955612,1648
X,1565045903,955560,3525
P,1565045903,5009
X,1565045903,955764,4985
X,1565045904,955671,681
X,1565045905,955601,905
X,1565045905,955588,786
X,1565045906,955597,980
X,1565045906,955613,880
X,1565045907,955243,13558
X,1565045907,955495,4691
X,1565045908,955734,875
X,1565045908,955663,6055
X,1565045909,955597,1315
X,1565045910,955589,766
X,1565045910,955625,792
X,1565045911,955537,20119
X,1565045911,955531,11612
X,1565045912,955943,8788
X,1565045912,955765,2516
X,1565045913,955655,732
X,1565045914,955537,724
X,1565045914,955739,11064
X,1565045915,955675,1252
X,1565045915,955521,7653
X,1565045916,955613,1035
X,1565045916,955567,1158
X,1565045917,955665,1263
X,1565045918,955484,683
X,1565045918,955602,13649
X,1565045919,955651,1239
X,1565045919,955550,1836
X,1565045920,955958,6598
X,1565045920,955490,751
X,1565045921,955571,1055
X,1565045922,955576,1014
X,1565045922,955454,473
A,1565045922,955572,280
T,1565045922,2981
U,1565045923,40821
X,1565045924,955699,6812
X,1565045925,955622,913
X,1565045925,955645,490
X,1565045926,955671,785
X,1565045926,955549,781
X,1565045927,955607,640
X,1565045927,955599,725
X,1565045928,955641,976
X,1565045929,955659,771
X,1565045929,955531,11788
X,1565045930,955741,2083
X,1565045930,955610,1965
X,1565045931,956009,5598
X,1565045931,955691,1024
X,1565045932,955580,831
X,1565045932,955699,788
P,1565045932,5011
X,1565045932,955556,849
X,1565045933,955613,997
X,1565045933,955350,13275
X,1565045934,955712,912
X,1565045934,955722,10998
X,1565045935,955687,999
X,1565045936,955552,600
X,1565045936,955632,864
X,1565045937,955541,1144
X,1565045937,955702,1150
X,1565045938,955632,20246
X,1565045938,955707,1124
X,1565045939,955524,3465
X,1565045940,955557,5263
X,1565045940,955607,559
X,1565045941,955518,1066
X,1565045941,955616,931
X,1565045942,955958,13979
X,1565045942,955558,2016
X,1565045943,955795,15768
X,1565045944,955730,8012
X,1565045944,955667,1343
X,1565045945,955612,612
X,1565045945,955485,17553
X,1565045946,955594,1209
X,1565045946,955739,3735
X,1565045947,955957,2865
X,1565045947,955653,798
A,1565045947,955625,163
T,1565045948,2981
U,1565045948,40821
X,1565045949,955550,574
