H,1553045827,241338
P,1553045827,5155
P,1553045857,5154
P,1553045886,5155
P,1553045915,5153
P,1553045944,5153
P,1553045974,5155
P,1553046003,5155
P,1553046032,5155
P,1553046063,5154
P,1553046092,5153
P,1553046121,5154
P,1553046150,5154
P,1553046180,5155
P,1553046209,5154
P,1553046238,5154
P,1553046268,5153
P,1553046297,5152
P,1553046326,5153
P,1553046356,5153
P,1553046386,5154
P,1553046415,5155
P,1553046444,5155
P,1553046474,5154
P,1553046503,5153
P,1553046532,5153
P,1553046561,5155
P,1553046591,5154
P,1553046620,5153
P,1553046650,5153
P,1553046680,5153
P,1553046709,5153
P,1553046738,5154
P,1553046767,5154
P,1553046797,5154
P,1553046826,5156
P,1553046855,5155
P,1553046885,5155
P,1553046914,5153
P,1553046944,5154
P,1553046973,5155
P,1553047003,5153
P,1553047032,5154
P,1553047061,5153
P,1553047091,5154
P,1553047120,5153
P,1553047149,5154
P,1553047178,5155
P,1553047208,5154
P,1553047238,5154
P,1553047267,5156
P,1553047296,5154
O,1553047308,247822,1465
O,1553047309,246589,1256
O,1553047309,247663,1279
O,1553047310,247321,936
O,1553047310,247139,1020
O,1553047311,245934,1484
O,1553047312,246182,1659
O,1553047312,246747,929
O,1553047313,246581,1432
O,1553047313,247208,569
O,1553047314,246875,1572
O,1553047314,246585,1061
O,1553047315,246318,734
O,1553047316,246241,1154
O,1553047316,247482,1653
O,1553047317,249157,2562
O,1553047317,249638,3265
O,1553047318,246963,2178
O,1553047318,247289,1082
O,1553047319,248378,1419
O,1553047320,247355,3109
O,1553047320,245307,1209
O,1553047321,245445,1145
O,1553047321,245771,922
O,1553047322,246367,766
O,1553047322,245750,2344
O,1553047323,245997,961
O,1553047324,246253,2632
O,1553047324,246015,1898
O,1553047325,246972,2210
O,1553047325,247995,556
P,1553047326,5147
O,1553047326,247958,806
O,1553047326,248860,1036
O,1553047327,248518,483
O,1553047328,248245,1412
O,1553047328,247894,769
O,1553047329,246929,2449
O,1553047329,246316,1639
O,1553047330,246900,1013
O,1553047330,247010,2073
O,1553047331,248349,2295
O,1553047331,249321,992
O,1553047332,246478,4456
O,1553047333,245831,2092
O,1553047333,246017,4173
O,1553047334,246528,1391
O,1553047334,246584,1362
O,1553047335,246906,394
O,1553047335,247712,636
O,1553047336,248227,858
O,1553047337,248380,934
O,1553047337,247039,3611
O,1553047337,244446,2440
O,1553047337,245027,2094
O,1553047338,245216,3086
O,1553047338,246044,1003
O,1553047339,246002,1005
O,1553047340,246777,387
O,1553047340,248059,2492
O,1553047341,248664,1602
O,1553047341,247300,3086
O,1553047342,246620,3552
O,1553047342,245321,4130
O,1553047343,244744,3775
O,1553047344,246655,2291
O,1553047344,247578,857
O,1553047345,247813,939
O,1553047345,246610,4463
O,1553047346,245240,2992
O,1553047346,246358,1988
O,1553047347,246158,1322
O,1553047347,245456,2918
O,1553047348,245942,1951
O,1553047349,246129,1316
O,1553047349,245873,4144
O,1553047350,245427,4696
O,1553047350,246604,3057
O,1553047351,247514,1099
O,1553047351,248417,1527
O,1553047352,248155,1420
O,1553047353,247420,941
O,1553047353,246854,1763
O,1553047354,245942,1254
O,1553047354,246783,1401
O,1553047355,247492,1239
P,1553047355,5148
O,1553047355,246806,1138
O,1553047356,246268,290
O,1553047357,247056,1110
O,1553047357,246691,726
O,1553047358,246715,629
O,1553047358,247001,796
O,1553047359,245690,1403
O,1553047359,246390,1487
O,1553047360,245879,1301
O,1553047361,246202,552
O,1553047361,246684,678
O,1553047362,247717,1059
O,1553047362,248023,1218
O,1553047363,246436,1715
O,1553047363,246337,1629
O,1553047364,246758,2200
T,1553047364,2750
P,1553047384,5155
P,1553047414,5153
P,1553047443,5153
P,1553047472,5154
P,1553047501,5154
P,1553047532,5153
P,1553047561,5153
P,1553047590,5153
P,1553047620,5155
P,1553047649,5154
P,1553047678,5154
P,1553047707,5145
P,1553047737,5155
P,1553047766,5153
P,1553047795,5153
P,1553047826,5154
P,1553047855,5154
P,1553047884,5155
P,1553047913,5154
P,1553047943,5153
P,1553047972,5152
P,1553048001,5154
P,1553048031,5154
P,1553048060,5153
P,1553048089,5153
P,1553048120,5154
P,1553048150,5155
P,1553048179,5153
P,1553048208,5153
P,1553048238,5153
P,1553048267,5153
P,1553048296,5155
P,1553048325,5152
P,1553048355,5154
P,1553048384,5153
P,1553048414,5153
P,1553048444,5154
P,1553048473,5153
P,1553048502,5155
P,1553048531,5154
P,1553048561,5153
P,1553048590,5153
P,1553048619,5153
P,1553048649,5152
P,1553048678,5155
P,1553048708,5155
P,1553048737,5154
P,1553048767,5154
