,1039652,2052
X,1564973288,1039476,1355
X,1564973289,1039418,878
P,1564973289,4986
X,1564973290,1039431,633
X,1564973290,1040126,7114
X,1564973291,1038469,12301
X,1564973291,1038422,6909
X,1564973292,1039179,8806
X,1564973292,1039587,1346
X,1564973293,1039572,530
X,1564973293,1041032,9057
X,1564973294,1039484,3732
X,1564973295,1037966,12391
X,1564973295,1039803,8783
X,1564973296,1039663,906
X,1564973296,1039547,1075
X,1564973297,1039583,631
X,1564973297,1039553,784
X,1564973298,1040053,21959
X,1564973299,1039776,5862
X,1564973299,1039252,22813
X,1564973300,1039464,2279
X,1564973300,1039498,713
A,1564973300,1039565,370
T,1564973301,2947
R,1564973301,6000B7DE36
X,1564973302,1039466,941
X,1564973303,1039496,646
X,1564973304,1039489,887
X,1564973304,1039492,964
X,1564973305,1039594,632
X,1564973305,1038161,10133
X,1564973306,1039657,2106
X,1564973306,1039628,25748
X,1564973307,1039696,1189
X,1564973308,1039801,1789
X,1564973308,1038649,15429
X,1564973309,1039379,5405
X,1564973309,1040850,22290
X,1564973310,1039573,1967
X,1564973310,1039610,899
X,1564973310,1039493,1123
X,1564973311,1039591,626
X,1564973311,1039458,19409
X,1564973312,1039695,1304
X,1564973312,1039560,21484
X,1564973313,1039661,1589
X,1564973313,1039503,965
X,1564973314,1039704,21715
X,1564973315,1039507,2611
X,1564973315,1039471,25329
X,1564973316,1039610,1222
X,1564973316,1039563,952
X,1564973317,1039585,694
X,1564973317,1039518,1732
X,1564973318,1039625,1234
P,1564973318,4985
X,1564973318,1039675,20002
X,1564973319,1039520,2579
X,1564973320,1039454,23063
X,1564973320,1039755,2090
X,1564973321,1039724,945
X,1564973321,1039786,1184
X,1564973322,1039595,1152
X,1564973322,1039857,20593
X,1564973323,1039518,1984
X,1564973324,1039400,21646
X,1564973324,1039699,1919
X,1564973325,1039625,945
X,1564973325,1039659,783
X,1564973326,1039635,764
X,1564973326,1039682,1596
X,1564973327,1039645,1287
X,1564973328,1039576,882
X,1564973328,1039592,985
X,1564973329,1039557,19878
X,1564973329,1039464,2143
X,1564973330,1039840,22874
X,1564973330,1039687,7361
X,1564973331,1039719,1722
X,1564973332,1039579,743
X,1564973332,1039588,740
X,1564973333,1039608,936
X,1564973333,1039528,1248
X,1564973334,1039581,769
A,1564973334,1039577,258
T,1564973334,2948
R,1564973334,6000B7DE36
X,1564973336,1039330,23058
X,1564973337,1039684,2878
X,1564973337,1039695,1310
X,1564973338,1039713,1300
X,1564973338,1039671,1194
X,1564973339,1039637,1363
X,1564973339,1039587,22084
X,1564973340,1039771,5005
X,1564973341,1040158,23157
X,1564973341,1040096,5697
X,1564973342,1039814,1526
X,1564973342,1039803,926
X,1564973343,1039575,2486
X,1564973343,1039846,1300
X,1564973344,1039419,3061
X,1564973345,1039481,20376
X,1564973345,1039826,4497
X,1564973346,1038890,14295
X,1564973346,1039340,12302
X,1564973347,1039816,1294
X,1564973347,1039874,1120
X,1564973348,1039906,919
P,1564973348,4983
X,1564973348,1039739,1269
X,1564973349,1040993,16545
X,1564973350,1038949,17540
X,1564973350,1038386,14126
X,1564973351,1040207,17423
X,1564973351,1039786,1274
X,1564973351,1039734,966
X,1564973351,1039654,1363
X,1564973352,1039794,970
X,1564973353,1039677,1040
X,1564973353,1039523,1419
X,1564973354,1039719,639
X,1564973354,1039618,1235
X,1564973355,1039404,4089
X,1564973355,1039839,1031
X,1564973356,1039651,18510
X,1564973357,1039636,14027
X,1564973357,1039745,28914
X,1564973358,1039909,17024
X,1564973358,1039796,1227
X,1564973359,1039386,7363
X,1564973359,1039562,906
X,1564973360,1039671,1313
X,1564973361,1039524,943
X,1564973361,1039688,798
X,1564973362,1039534,1714
X,1564973362,1039689,21186
X,1564973363,1039605,1966
X,1564973363,1039734,22374
X,1564973364,1039671,1191
X,1564973365,1039737,882
