,1565147989,1013483,721
X,1565147989,1013500,630
X,1565147990,1013490,666
X,1565147990,1013412,772
X,1565147991,1013404,736
X,1565147991,1013357,550
X,1565147992,1013421,5101
X,1565147993,1013192,1148
X,1565147993,1013377,34981
X,1565147994,1013442,2665
X,1565147994,1013364,29851
X,1565147995,1013477,1120
X,1565147995,1013436,516
X,1565147996,1013717,30155
X,1565147997,1013534,1838
X,1565147997,1013340,25569
X,1565147998,1013560,762
X,1565147998,1013528,1008
X,1565147999,1013481,743
X,1565147999,1013438,630
P,1565148000,4963
X,1565148000,1013423,479
X,1565148001,1013403,599
X,1565148001,1013284,31051
X,1565148002,1013538,10223
X,1565148002,1013125,20970
X,1565148003,1014025,6773
X,1565148003,1013481,715
X,1565148003,1013397,713
X,1565148004,1013448,942
X,1565148004,1014757,8275
X,1565148005,1013890,10623
X,1565148005,1013639,29339
X,1565148006,1014144,4813
X,1565148006,1013569,840
X,1565148007,1013509,602
A,1565148007,1013467,212
T,1565148007,2930
R,1565148007,6000B7DE36
X,1565148009,1013511,824
X,1565148009,1013251,25268
X,1565148010,1013570,1809
X,1565148011,1013498,752
X,1565148011,1013441,881
X,1565148012,1013400,659
X,1565148012,1013356,31288
X,1565148013,1013413,2188
X,1565148013,1013431,21275
X,1565148014,1013496,615
X,1565148015,1013425,607
X,1565148015,1013391,869
X,1565148016,1013405,27820
X,1565148016,1013605,1355
X,1565148017,1013481,17065
X,1565148017,1013535,1301
X,1565148018,1013366,823
X,1565148019,1013382,980
X,1565148019,1013325,744
X,1565148020,1013461,32257
X,1565148020,1013162,2799
X,1565148021,1014838,21536
X,1565148021,1013444,670
X,1565148022,1013444,794
X,1565148023,1013515,23061
X,1565148023,1013419,2261
X,1565148024,1013516,20318
X,1565148024,1013541,1000
X,1565148025,1012785,24421
X,1565148025,1013236,2790
X,1565148026,1013485,13679
X,1565148027,1013787,4845
X,1565148027,1013580,15595
X,1565148028,1013342,28254
X,1565148028,1013534,6665
P,1565148029,4962
X,1565148029,1012951,25891
X,1565148029,1013430,2187
X,1565148030,1013409,729
X,1565148030,1013396,675
X,1565148031,1013516,23439
X,1565148032,1013548,1527
X,1565148032,1014154,21619
X,1565148033,1013410,1487
X,1565148033,1013320,1131
X,1565148034,1013353,1131
X,1565148034,1013291,746
X,1565148035,1013419,23173
X,1565148036,1013393,1755
X,1565148036,1013335,21682
X,1565148037,1013395,769
X,1565148037,1013369,750
X,1565148038,1013338,946
X,1565148038,1012950,37839
X,1565148039,1012967,4796
X,1565148040,1012966,21702
X,1565148040,1013421,1859
X,1565148041,1013417,630
A,1565148041,1013413,250
T,1565148041,2930
R,1565148041,6000B7DE36
X,1565148043,1013866,21015
X,1565148043,1013428,4397
X,1565148044,1013380,982
X,1565148044,1013356,769
X,1565148044,1014845,15487
X,1565148045,1013284,9740
X,1565148045,1013500,28538
X,1565148046,1013530,7211
X,1565148046,1013487,1096
X,1565148047,1013412,978
X,1565148047,1013362,721
X,1565148048,1013294,888
X,1565148048,1014469,12365
X,1565148049,1011965,20065
X,1565148050,1013203,7359
X,1565148050,1013237,26859
X,1565148051,1013280,5558
X,1565148051,1013248,26708
X,1565148052,1013375,9737
X,1565148052,1013329,915
X,1565148053,1013252,1284
X,1565148054,1013111,784
X,1565148054,1013328,30400
X,1565148055,1013550,1655
X,1565148055,1013387,25255
X,1565148056,1013293,736
X,1565148056,1013250,727
X,1565148057,1013195,15238
X,1565148058,1013319,2826
P,1565148058,4964
X,1565148058,1013154,35798
X,1565148059,1013045,2708
X,1565148059,1013283,22574
X,1565148060,1013483,589
X,1565148060,1013277,1075
