H,1554357931,241338
T,1554357931,2759
U,1554357932,0
X,1554357933,443685,1687
X,1554357934,443833,517
X,1554357934,443769,1488
P,1554357935,5136
X,1554357935,443762,598
X,1554357935,443748,1010
X,1554357936,443835,473
X,1554357937,443926,1762
X,1554357937,443874,1530
X,1554357938,443922,2912
X,1554357938,444053,9348
X,1554357939,444191,29619
X,1554357939,443919,2389
X,1554357940,443774,4141
X,1554357941,443716,3665
X,1554357941,444048,8309
X,1554357942,444394,22740
X,1554357942,444316,17495
X,1554357943,443715,34570
X,1554357943,443019,24776
X,1554357944,444256,10472
X,1554357945,443874,10860
X,1554357945,444172,1324
X,1554357946,444305,8829
X,1554357946,443907,37157
X,1554357947,444136,33309
X,1554357947,444013,26422
X,1554357948,443905,38288
X,1554357948,444705,19499
X,1554357949,444021,1327
X,1554357950,444070,584
X,1554357950,444196,1467
X,1554357950,443298,17511
X,1554357950,443572,29457
X,1554357951,445281,25995
X,1554357951,444856,34695
X,1554357952,443850,19377
X,1554357953,444314,4611
X,1554357953,444171,635
X,1554357954,444188,1135
X,1554357954,444047,3687
X,1554357955,444262,1348
X,1554357955,444141,5579
X,1554357956,444168,1286
X,1554357957,444530,3558
X,1554357957,444870,14994
X,1554357958,444013,16598
X,1554357958,444156,16280
X,1554357959,444324,12875
X,1554357959,445017,16928
X,1554357960,444502,14417
X,1554357961,444154,3854
X,1554357961,444123,1842
X,1554357962,443912,3800
X,1554357962,444213,998
X,1554357963,444246,1331
X,1554357963,444030,4726
P,1554357964,5136
X,1554357964,444323,2867
X,1554357965,444455,612
X,1554357965,444280,3842
X,1554357966,444429,1652
X,1554357966,444459,4784
X,1554357967,444303,1380
X,1554357967,444418,2177
X,1554357968,444340,1157
X,1554357968,444391,1487
X,1554357969,444828,16139
X,1554357970,443600,19477
X,1554357970,444297,7710
X,1554357971,444850,5914
X,1554357971,443839,5798
X,1554357972,444960,10125
X,1554357972,445396,15246
X,1554357973,445338,15173
X,1554357974,444541,24918
X,1554357974,444785,17460
X,1554357975,444733,16380
X,1554357975,444209,5326
X,1554357976,443211,9393
X,1554357976,444317,1618
X,1554357977,444287,8111
X,1554357978,443089,5720
X,1554357978,445554,14059
X,1554357979,444382,14843
X,1554357979,444351,15933
X,1554357980,444653,12783
X,1554357980,444664,24174
X,1554357981,444351,4857
X,1554357982,444008,3877
X,1554357982,444409,9631
X,1554357983,444090,11444
X,1554357983,444325,8963
X,1554357984,443671,9117
X,1554357984,444524,8218
X,1554357985,444495,5259
X,1554357986,444353,10134
X,1554357986,444352,21771
X,1554357987,444408,3681
X,1554357987,444421,491
X,1554357988,444341,2951
X,1554357988,444496,8910
X,1554357989,444445,5574
X,1554357989,444461,5549
X,1554357990,444183,5736
X,1554357991,444518,3916
X,1554357991,444450,4798
X,1554357991,443389,15234
X,1554357991,444489,8586
X,1554357992,444458,9557
X,1554357992,444182,9128
P,1554357993,5136
X,1554357993,444485,15462
X,1554357994,444819,14296
X,1554357994,443703,13456
X,1554357995,444341,13422
X,1554357995,444358,13662
X,1554357996,444743,13157
X,1554357996,445992,16163
X,1554357997,443694,19329
X,1554357998,444757,867
X,1554357998,444792,600
X,1554357999,444672,3736
X,1554357999,444347,6981
X,1554358000,444234,7050
X,1554358000,443945,6388
X,1554358001,444379,33151
X,1554358002,444247,5299
X,1554358002,444445,3071
X,1554358003,444419,4797
X,1554358003,444595,3979
X,1554358004,443873,5972
X,1554358004,445621,14671
X,1554358005,444421,12145
X,1554358005,444238,11608
X,1554358006,444956,13654
X,1554358007,444899,17028
X,1554358007,444330,11655
X,1554358008,444574,10599
X,1554358008,444663,13612
X,1554358009,444850,16221
X,1554358009,445637,14409
X,1554358010,444726,8240
X,1554358011,444882,1450
X,1554358011,445004,2051
X,1554358012,444885,23535
X,1554358012,444923,25930
X,1554358013,445643,4828
X,1554358013,444355,3074
X,1554358014,444811,4838
X,1554358015,444761,5924
X,1554358015,444830,2175
X,1554358016,444782,824
X,1554358016,444481,3552
X,1554358017,445418,19298
X,1554358017,444209,7591
X,1554358018,444684,9175
X,1554358019,444690,13960
X,1554358019,446508,37782
X,1554358020,444420,24796
X,1554358020,444497,11925
X,1554358021,445010,35349
X,1554358021,444714,2232
X,1554358022,445053,2417
X,1554358023,445048,1293
X,1554358023,445151,11592
P,1554358023,5136
X,1554358024,444770,7299
X,1554358024,444974,14229
X,1554358025,445302,3297
