4992,1025410,8588
X,1564874992,1025402,1788
X,1564874993,1025859,15842
X,1564874993,1025647,1196
X,1564874994,1025516,777
X,1564874995,1025506,627
X,1564874995,1025485,524
X,1564874996,1025574,830
X,1564874996,1025544,498
X,1564874997,1025595,586
X,1564874997,1025510,751
A,1564874997,1025531,463
T,1564874998,2934
R,1564874998,6000B7DE36
X,1564874999,1025549,454
X,1564875000,1025496,233
X,1564875001,1025538,573
X,1564875001,1025432,625
X,1564875002,1025503,520
X,1564875002,1025432,705
X,1564875003,1025466,692
X,1564875003,1025579,1223
X,1564875004,1025510,469
X,1564875004,1025454,734
X,1564875005,1025432,418
X,1564875006,1025477,1348
X,1564875006,1025454,489
X,1564875007,1025450,946
X,1564875007,1025407,557
X,1564875008,1025434,1375
X,1564875008,1025467,712
X,1564875009,1025384,974
X,1564875010,1025480,13785
X,1564875010,1025506,738
X,1564875011,1025060,29514
X,1564875011,1024775,1263
X,1564875011,1025091,616
X,1564875011,1025388,1065
X,1564875012,1025296,468
X,1564875013,1025427,973
P,1564875013,5008
X,1564875013,1025393,513
A,1564875013,1025434,458
T,1564875013,2933
R,1564875013,6000B7DE36
X,1564875015,1025322,537
X,1564875016,1025324,595
X,1564875016,1025358,419
X,1564875017,1025341,567
X,1564875017,1025402,801
X,1564875018,1025404,468
X,1564875019,1025394,392
X,1564875019,1025350,849
X,1564875020,1025404,934
X,1564875020,1025442,374
X,1564875021,1025491,581
X,1564875021,1025483,387
X,1564875022,1025449,527
X,1564875022,1025285,6872
X,1564875023,1025209,2770
X,1564875024,1026546,16522
X,1564875024,1025613,1390
X,1564875025,1025430,572
X,1564875025,1025507,804
X,1564875026,1025562,709
X,1564875026,1025476,722
X,1564875027,1025394,720
X,1564875028,1025405,766
X,1564875028,1025347,638
A,1564875028,1025414,240
T,1564875028,2933
R,1564875028,6000B7DE36
X,1564875030,1025247,446
X,1564875031,1025192,749
X,1564875031,1025249,604
X,1564875032,1025231,860
X,1564875032,1025119,705
X,1564875033,1025157,415
X,1564875034,1025131,539
X,1564875034,1025231,437
X,1564875035,1025313,1014
X,1564875035,1025306,590
X,1564875036,1025370,400
X,1564875036,1025446,399
X,1564875037,1025514,588
X,1564875038,1025498,616
X,1564875038,1025378,481
X,1564875039,1025411,526
X,1564875039,1025484,836
X,1564875040,1025513,640
X,1564875040,1025564,434
X,1564875041,1025596,598
X,1564875041,1025678,1144
X,1564875042,1025649,602
A,1564875042,1025364,530
T,1564875042,2934
R,1564875042,6000B7DE36
P,1564875043,5008
X,1564875044,1025650,11961
X,1564875045,1025285,1736
X,1564875045,1025217,19482
X,1564875046,1025481,1309
X,1564875046,1025572,767
X,1564875047,1025546,411
X,1564875047,1025590,489
X,1564875048,1025509,788
X,1564875049,1025575,651
X,1564875049,1025560,815
X,1564875050,1025507,428
X,1564875050,1025440,521
X,1564875051,1026167,6413
X,1564875051,1025737,8020
X,1564875052,1025013,11876
X,1564875052,1025209,9202
X,1564875052,1025532,734
X,1564875053,1025545,570
X,1564875053,1025599,647
X,1564875054,1025520,686
X,1564875054,1025709,770
X,1564875055,1025715,333
X,1564875055,1025672,603
X,1564875056,1025657,845
X,1564875057,1025740,614
X,1564875057,1025584,9512
X,1564875058,1025579,1471
X,1564875058,1025505,12225
X,1564875059,1025806,2067
X,1564875059,1025695,980
X,1564875060,1025652,751
X,1564875061,1025615,955
A,1564875061,1025597,300
T,1564875061,2933
R,1564875061,6000B7DE36
X,1564875063,1025658,398
X,1564875063,1025701,656
X,1564875064,1025779,547
X,1564875064,1025747,575
X,1564875065,1025702,443
X,1564875065,1025621,788
X,1564875066,1025795,858
X,1564875067,1025702,517
X,1564875067,1025727,13120
X,1564875068,1025319,2377
X,1564875068,1025402,22278
X,1564875069,1025405,1660
X,1564875069,1025526,668
X,1564875070,1025555,812
X,1564875070,1025579,469
