H,1554568604,241338
P,1554568604,5146
P,1554568633,5146
P,1554568662,5147
P,1554568692,5146
P,1554568722,5147
P,1554568751,5146
P,1554568780,5146
P,1554568810,5147
P,1554568839,5144
P,1554568868,5146
P,1554568898,5145
P,1554568928,5145
P,1554568957,5146
P,1554568987,5146
P,1554569017,5144
P,1554569046,5146
P,1554569075,5146
P,1554569104,5147
P,1554569134,5147
D,1554569143,305920
D,1554569145,308224
D,1554569147,305920
D,1554569150,323328
D,1554569152,305920
D,1554569154,303360
D,1554569156,308224
D,1554569158,304640
D,1554569161,307200
D,1554569163,307200
P,1554569163,5146
D,1554569165,309248
D,1554569167,307712
D,1554569169,306688
D,1554569172,306688
D,1554569174,308480
D,1554569176,308224
D,1554569178,308224
D,1554569180,306688
D,1554569182,308736
D,1554569184,306944
D,1554569186,305664
D,1554569188,305408
D,1554569190,306944
P,1554569192,5145
D,1554569193,306432
D,1554569195,308224
D,1554569197,309504
D,1554569199,308224
D,1554569201,304384
D,1554569204,306944
D,1554569206,306176
D,1554569208,307968
D,1554569210,306176
R,1554569210,000000000
X,1554569212,462575,5438
X,1554569213,462941,3702
X,1554569213,463536,1758
X,1554569214,460886,3987
X,1554569214,462429,2127
X,1554569215,462732,3914
X,1554569215,460029,3727
X,1554569216,462938,2885
X,1554569217,463170,4611
X,1554569217,463726,4922
X,1554569218,461300,4945
X,1554569218,460815,2382
X,1554569219,460536,6259
X,1554569219,461151,4016
X,1554569220,462440,1440
X,1554569221,461790,5074
X,1554569221,461426,2503
X,1554569222,462252,3829
X,1554569222,462403,2172
P,1554569222,5138
X,1554569222,460743,4180
X,1554569222,459943,3654
X,1554569223,460336,1977
X,1554569224,460530,1577
X,1554569224,462094,2013
X,1554569225,461238,3529
X,1554569225,462163,3283
X,1554569226,462248,1662
X,1554569226,461100,3798
X,1554569227,461311,4081
X,1554569227,461165,13926
X,1554569228,461458,1548
X,1554569229,462013,1278
X,1554569229,462126,5075
X,1554569230,461650,14622
X,1554569230,462167,28484
X,1554569231,462227,24096
X,1554569231,462367,7005
X,1554569232,462876,14472
X,1554569233,462695,1498
X,1554569233,462517,910
X,1554569234,462485,1573
X,1554569234,462620,3784
X,1554569235,462451,4429
X,1554569235,462375,7661
X,1554569236,462385,1708
X,1554569237,462474,1562
X,1554569237,463016,1457
X,1554569238,463245,816
X,1554569238,463017,899
X,1554569239,463100,1109
X,1554569239,463417,1227
X,1554569240,463325,980
X,1554569241,462907,1894
X,1554569241,463837,4836
X,1554569242,463803,3145
X,1554569242,464012,2270
X,1554569243,463960,2110
X,1554569243,463814,1102
X,1554569244,464018,5447
X,1554569245,464579,1891
X,1554569245,464328,4046
X,1554569246,464574,1040
X,1554569246,464073,1565
X,1554569247,464748,965
X,1554569247,465096,5377
X,1554569248,464029,4442
X,1554569248,463125,3114
X,1554569249,463043,2652
X,1554569250,462181,3469
X,1554569250,462707,2257
X,1554569251,463503,7029
X,1554569251,462786,3006
P,1554569251,5138
X,1554569252,463754,5654
X,1554569252,406028,18966
X,1554569253,269465,8641
X,1554569254,265942,655
X,1554569254,265081,772
X,1554569255,264501,732
X,1554569255,264542,670
X,1554569256,263400,496
X,1554569256,263144,278
X,1554569257,262949,664
X,1554569258,263384,559
X,1554569258,262225,871
X,1554569259,260972,882
O,1554569259,261055,600
O,1554569260,260964,479
O,1554569260,261183,553
O,1554569261,261399,450
O,1554569262,261649,337
O,1554569262,261513,1148
O,1554569263,260595,329
O,1554569263,260559,624
O,1554569263,260279,951
O,1554569263,260582,1426
O,1554569264,260621,343
O,1554569265,260708,1309
O,1554569265,260589,645
O,1554569266,259995,329
O,1554569266,260446,507
O,1554569267,260468,887
O,1554569267,260458,667
O,1554569268,260732,1042
O,1554569268,259526,1702
O,1554569269,258543,1783
O,1554569270,258159,3783
O,1554569270,259217,1069
O,1554569271,258915,1521
O,1554569271,258039,1789
O,1554569272,259349,428
O,1554569272,258874,1539
O,1554569273,258742,3548
O,1554569274,257977,1023
O,1554569274,257842,976
O,1554569275,258347,1223
O,1554569275,259010,1271
O,1554569276,258587,1878
O,1554569276,257739,1134
O,1554569277,257998,684
O,1554569278,257975,540
O,1554569278,258967,2715
O,1554569279,260099,1481
O,1554569279,259198,211
O,1554569280,259307,513
O,1554569280,259224,570
P,1554569281,5138
O,1554569281,258919,764
O,1554569282,258800,509
O,1554569282,258650,391
O,1554569283,258878,281
O,1554569283,259098,205
O,1554569284,259052,387
