0590,1041091,1422
X,1564970590,1041016,933
X,1564970591,1041200,1189
X,1564970592,1041092,1153
X,1564970592,1040690,1223
X,1564970593,1040825,840
X,1564970593,1040905,1696
X,1564970594,1040601,1196
X,1564970594,1040547,1934
X,1564970595,1040775,1146
X,1564970595,1041175,903
X,1564970596,1040826,1579
X,1564970597,1040992,5308
X,1564970597,1040590,8346
X,1564970598,1040671,889
X,1564970598,1040774,1450
X,1564970599,1040867,803
A,1564970599,1027630,19398
T,1564970599,2950
U,1564970599,56886
X,1564970601,1040160,15875
X,1564970601,1040445,4881
X,1564970602,1041095,13997
X,1564970603,1040790,3597
X,1564970603,1040562,2294
X,1564970603,1040711,13217
X,1564970603,1040504,3230
X,1564970604,1040672,16783
X,1564970604,1040962,2514
X,1564970605,1041151,14750
X,1564970606,1041085,7278
X,1564970606,1039580,31758
X,1564970607,1041825,20967
X,1564970607,1040761,5130
X,1564970608,1040279,2002
X,1564970608,1039874,11053
X,1564970609,1040338,5900
X,1564970610,1040878,1917
X,1564970610,1041231,1452
X,1564970611,1041478,1584
X,1564970611,1041390,1263
X,1564970612,1041329,963
X,1564970612,1041187,643
X,1564970613,1041203,5200
X,1564970613,1041022,1898
P,1564970614,4962
X,1564970614,1041140,11976
X,1564970615,1040971,3081
X,1564970615,1041128,25132
X,1564970616,1041234,1991
X,1564970616,1041292,1496
X,1564970617,1041163,857
X,1564970617,1041124,1161
X,1564970618,1041146,1222
X,1564970619,1041104,16693
X,1564970619,1041216,2732
X,1564970620,1041225,30935
X,1564970620,1041002,3138
X,1564970621,1041030,1513
X,1564970621,1040884,878
X,1564970622,1041197,12779
X,1564970623,1040687,4395
X,1564970623,1041005,15134
X,1564970624,1040807,1814
X,1564970624,1041004,1145
X,1564970625,1041175,1800
X,1564970625,1040954,1059
X,1564970626,1040872,1007
X,1564970627,1041067,1118
X,1564970627,1041160,1028
X,1564970628,1041135,763
X,1564970628,1040977,974
X,1564970629,1040827,1174
X,1564970629,1040823,5876
X,1564970630,1040931,1522
X,1564970631,1041007,1177
X,1564970631,1041117,585
X,1564970632,1041082,2247
X,1564970632,1041217,1475
X,1564970633,1041063,20159
X,1564970633,1041097,2353
X,1564970634,1041157,31119
X,1564970634,1041393,1034
X,1564970635,1041222,1185
X,1564970636,1040176,9890
X,1564970636,1040777,25291
X,1564970637,1041214,2543
X,1564970637,1041245,837
X,1564970638,1041241,1431
X,1564970638,1041239,1317
X,1564970639,1041234,1571
X,1564970640,1041245,16540
X,1564970640,1041141,5006
X,1564970641,1041274,19157
X,1564970641,1041527,5924
X,1564970642,1041338,2262
X,1564970642,1041406,21197
X,1564970643,1041326,3112
X,1564970644,1040972,21210
P,1564970644,4987
X,1564970644,1041396,2185
X,1564970644,1041212,1200
X,1564970644,1041165,844
X,1564970645,1041168,742
X,1564970645,1041120,1073
X,1564970646,1039736,12548
X,1564970647,1040874,2672
X,1564970647,1042070,13932
X,1564970648,1041187,982
X,1564970648,1041255,890
X,1564970649,1041260,1189
X,1564970649,1041304,954
X,1564970650,1041257,910
X,1564970651,1041217,831
X,1564970651,1041222,1154
X,1564970652,1041167,22007
X,1564970652,1041212,2501
X,1564970653,1041160,29318
X,1564970653,1041431,1832
X,1564970654,1041460,1749
X,1564970654,1041245,1033
X,1564970655,1041315,870
X,1564970656,1041215,20162
X,1564970656,1041340,2976
X,1564970657,1041255,20339
X,1564970657,1041244,1219
X,1564970658,1041312,1392
X,1564970658,1041371,1067
X,1564970659,1041450,22727
X,1564970660,1041383,3220
X,1564970660,1041297,19176
X,1564970661,1041336,3200
X,1564970661,1041174,1558
X,1564970662,1041365,1472
X,1564970662,1041231,19181
X,1564970663,1041044,2414
X,1564970664,1042903,18745
X,1564970664,1041325,1457
X,1564970665,1041621,4000
X,1564970665,1041237,34177
X,1564970666,1041251,4204
X,1564970666,1041200,18208
