H,1563660901,700040
T,1563660901,2988
U,1563660902,46836
X,1563660903,1038203,1239
X,1563660904,1038234,956
X,1563660904,1038569,426
X,1563660905,1038691,304
X,1563660905,1038706,731
X,1563660906,1038794,1065
X,1563660906,1038675,10854
X,1563660907,1038287,2739
X,1563660908,1038475,7284
X,1563660908,1038830,2323
X,1563660909,1038497,544
X,1563660909,1038530,691
X,1563660910,1038844,12384
X,1563660910,1038909,5831
X,1563660911,1038617,1699
X,1563660912,1038542,1217
X,1563660912,1040790,12846
X,1563660913,1037966,6885
X,1563660913,1038365,24700
X,1563660914,1038607,1548
X,1563660914,1038517,736
X,1563660915,1038395,511
X,1563660916,1038483,1500
P,1563660916,5137
X,1563660916,1038266,806
X,1563660917,1038154,592
X,1563660917,1038046,1539
X,1563660918,1038558,1014
X,1563660918,1038470,1880
X,1563660919,1038304,1866
X,1563660920,1038019,902
X,1563660920,1038154,1896
X,1563660921,1038158,813
X,1563660921,1038230,649
X,1563660922,1038277,761
X,1563660922,1038132,1541
X,1563660923,1037789,590
X,1563660923,1038079,15166
X,1563660924,1038241,862
X,1563660924,1038274,14907
X,1563660924,1038484,2148
X,1563660925,1038443,810
X,1563660925,1038418,1361
X,1563660926,1038466,1008
X,1563660926,1038476,609
X,1563660927,1038461,2184
X,1563660928,1038383,641
X,1563660928,1038315,846
A,1563660928,1038344,917
T,1563660928,2988
U,1563660929,46836
X,1563660930,1037975,3154
X,1563660931,1037805,23731
X,1563660931,1038366,2370
X,1563660932,1038233,1050
X,1563660932,1038023,710
X,1563660933,1037386,654
X,1563660933,1038502,5494
X,1563660934,1037667,3974
X,1563660935,1037775,21263
X,1563660935,1037936,1178
X,1563660936,1037873,2440
X,1563660936,1038244,2155
X,1563660937,1038054,1151
X,1563660937,1038229,894
X,1563660938,1037998,1650
X,1563660939,1038160,755
X,1563660939,1038266,1215
X,1563660940,1038197,622
X,1563660940,1037877,940
X,1563660941,1038093,13496
X,1563660941,1038333,21031
X,1563660942,1038190,1832
X,1563660943,1038163,15025
X,1563660943,1037918,1739
X,1563660944,1038123,607
X,1563660944,1037950,1037
P,1563660945,5135
X,1563660945,1038049,925
X,1563660945,1038113,1037
X,1563660946,1038943,7469
X,1563660947,1037611,8735
X,1563660947,1038285,662
X,1563660948,1038286,929
X,1563660948,1038416,755
X,1563660949,1038384,531
X,1563660949,1038533,1231
X,1563660950,1038662,821
X,1563660951,1038038,5853
X,1563660951,1038764,3213
X,1563660952,1038525,1898
X,1563660952,1038405,1131
X,1563660953,1038374,895
X,1563660953,1038375,669
X,1563660954,1038387,7019
X,1563660954,1038552,15505
X,1563660955,1037628,1198
X,1563660956,1037725,17125
X,1563660956,1038129,1845
X,1563660957,1038020,706
X,1563660957,1037351,791
X,1563660958,1037835,840
X,1563660958,1037293,7461
X,1563660959,1038256,3438
X,1563660960,1038034,12053
X,1563660960,1037901,15506
X,1563660961,1037277,11894
X,1563660961,1037570,4822
X,1563660962,1038211,13964
X,1563660962,1038865,7468
X,1563660963,1038385,2787
X,1563660964,1038144,710
X,1563660964,1038683,7767
X,1563660965,1038599,2874
X,1563660965,1038391,959
A,1563660965,1038128,1311
T,1563660965,2988
U,1563660965,46836
X,1563660966,1038395,13849
X,1563660967,1038271,832
X,1563660967,1038359,519
X,1563660968,1038369,535
X,1563660968,1037898,1511
X,1563660969,1038764,8831
X,1563660970,1037639,5905
X,1563660970,1038264,17459
X,1563660971,1038190,747
X,1563660971,1038209,929
X,1563660972,1038540,18925
X,1563660972,1038292,12954
X,1563660973,1038250,10540
X,1563660974,1038132,2989
P,1563660974,5137
X,1563660974,1037557,12541
X,1563660975,1036938,5667
X,1563660975,1036085,15554
X,1563660976,1037270,35017
X,1563660976,1036441,37433
X,1563660977,1037589,60568
X,1563660978,1035474,30911
X,1563660978,1040419,26773
X,1563660979,1032808,47196
X,1563660979,1035527,23312
X,1563660980,1035919,28105
X,1563660980,826279,48047
X,1563660981,708960,35322
X,1563660982,696414,11350
X,1563660982,697531,10791
X,1563660983,693901,2749
X,1563660983,693388,6706
X,1563660984,692430,2561
X,1563660984,693024,5995
X,1563660985,694783,5117
X,1563660985,692351,832
X,1563660986,691962,1055
X,1563660987,692350,1841
O,1563660987,692838,2182
O,1563660988,703099,15482
O,1563660988,703843,9399
O,1563660989,706775,12650
O,1563660989,707389,1573
O,1563660990,707692,622
O,1563660991,707634,779
O,1563660991,708035,888
O,1563660992,707787,460
O,1563660992,706905,6507
O,1563660993,708349,1806
O,1563660993,708367,554
O,1563660994,708881,6562
O,1563660995,707959,1263
O,1563660995,713442,2782
