H,1564612811,700040
T,1564612811,2923
U,1564612811,56886
X,1564612813,1010344,723
X,1564612813,1010378,1197
X,1564612814,1010436,17581
X,1564612814,1010279,1806
X,1564612815,1010102,24856
X,1564612815,1010550,2251
X,1564612816,1010496,610
P,1564612816,5028
X,1564612817,1010358,856
X,1564612817,1010378,570
X,1564612818,1010336,822
X,1564612818,1010383,762
X,1564612819,1010237,19640
X,1564612819,1010220,1086
X,1564612820,1010278,21633
X,1564612821,1010620,1554
X,1564612821,1010593,16529
X,1564612822,1010487,2476
X,1564612822,1010235,15820
X,1564612823,1010435,665
X,1564612823,1010443,617
X,1564612824,1010342,805
X,1564612825,1010442,873
X,1564612825,1010392,971
X,1564612826,1010569,1007
X,1564612826,1010484,1029
X,1564612827,1010553,699
X,1564612827,1011388,7721
X,1564612827,1010694,3266
X,1564612828,1010569,15978
X,1564612828,1010858,1850
X,1564612829,1010729,1990
X,1564612829,1010753,1699
X,1564612830,1010670,1043
X,1564612830,1010671,779
X,1564612831,1010586,919
X,1564612832,1010758,1220
X,1564612832,1010720,857
X,1564612833,1010744,415
X,1564612833,1010726,289
X,1564612834,1010754,1172
X,1564612834,1010882,2406
X,1564612835,1010669,3105
X,1564612835,1010778,2490
X,1564612836,1010805,1791
X,1564612837,1010786,1625
X,1564612837,1010819,714
X,1564612838,1010635,20446
X,1564612838,1010409,2515
X,1564612839,1010261,3290
X,1564612839,1011044,14474
X,1564612840,1010345,986
X,1564612841,1010305,687
A,1564612841,1010490,514
T,1564612841,2923
U,1564612841,56886
X,1564612843,1010349,631
X,1564612843,1010395,731
X,1564612844,1010327,817
X,1564612844,1010382,748
X,1564612845,1010463,798
P,1564612845,5037
X,1564612845,1010518,613
X,1564612846,1010600,990
X,1564612847,1010571,1141
X,1564612847,1010599,949
X,1564612848,1010513,940
X,1564612848,1010525,953
X,1564612849,1010491,610
X,1564612849,1010331,836
X,1564612850,1010443,986
X,1564612851,1010729,20427
X,1564612851,1010506,9029
X,1564612852,1008971,18131
X,1564612852,1010158,6042
X,1564612853,1010421,859
X,1564612853,1010523,626
X,1564612854,1010530,510
X,1564612854,1010448,4983
X,1564612855,1010199,5491
X,1564612856,1010482,1852
X,1564612856,1010341,936
X,1564612857,1010389,490
X,1564612857,1010444,838
X,1564612858,1010423,6424
X,1564612858,1010993,17307
X,1564612859,1010740,12090
X,1564612860,1010526,7179
X,1564612860,1010802,814
A,1564612860,1010469,475
T,1564612860,2923
U,1564612861,56886
X,1564612862,1010451,1007
X,1564612863,1010571,1144
X,1564612863,1010496,925
X,1564612864,1010420,733
X,1564612864,1010546,922
X,1564612865,1010728,701
X,1564612866,1010466,872
X,1564612866,1010436,460
X,1564612867,1010431,568
X,1564612867,1010413,581
X,1564612868,1010437,660
X,1564612868,1010249,1068
X,1564612868,1010300,465
X,1564612869,1010319,508
X,1564612869,1010146,490
X,1564612870,1010134,1188
X,1564612870,1010023,757
X,1564612871,1010113,1242
X,1564612871,1010219,996
X,1564612872,1010285,790
X,1564612872,1010274,560
X,1564612873,1010252,773
X,1564612874,1010292,466
X,1564612874,1010355,361
P,1564612874,5037
X,1564612875,1010391,543
A,1564612875,1010361,705
T,1564612875,2923
U,1564612875,56886
X,1564612877,1010624,951
X,1564612877,1010652,1031
X,1564612878,1010651,570
X,1564612878,1010658,871
X,1564612879,1010603,679
X,1564612880,1010511,3845
X,1564612880,1010520,806
X,1564612881,1010600,508
X,1564612881,1010613,459
X,1564612882,1010610,366
X,1564612882,1010622,1122
X,1564612883,1010850,3718
X,1564612884,1010614,10313
X,1564612884,1011144,11751
X,1564612885,1011122,22960
X,1564612885,1010928,2170
X,1564612886,1010691,767
X,1564612886,1010723,656
X,1564612887,1010840,757
X,1564612888,1010736,2198
X,1564612888,1010569,16051
X,1564612889,1010615,2234
X,1564612889,1010436,14103
X,1564612890,1010496,1230
X,1564612890,1010544,814
X,1564612891,1010626,14133
X,1564612891,1010948,3105
X,1564612892,1010649,11706
X,1564612893,1010779,995
X,1564612893,1010702,957
X,1564612894,1010671,838
X,1564612894,1010637,727
X,1564612895,1010733,1539
X,1564612895,1010816,955
X,1564612896,1010655,677
X,1564612897,1010661,20031
X,1564612897,1010620,2613
X,1564612898,1010632,19228
X,1564612898,1010637,3732
X,1564612899,1010827,2620
X,1564612899,1010682,1259
X,1564612900,1010649,1016
X,1564612901,1010834,13729
X,1564612901,1011193,11313
X,1564612902,1010408,2819
X,1564612902,1011487,8654
X,1564612903,1010237,13113
X,1564612903,1010601,40677
X,1564612904,1007971,50882
P,1564612905,5037
