5120562,997918,1376
X,1565120562,997989,874
X,1565120563,998172,20983
X,1565120563,998099,3942
X,1565120564,998365,865
X,1565120564,998668,12344
X,1565120564,998404,1011
X,1565120565,998400,1166
X,1565120565,998271,929
X,1565120566,998093,27974
X,1565120566,998215,1411
X,1565120567,998526,8626
X,1565120568,998642,16254
X,1565120568,998282,1766
X,1565120569,998321,955
X,1565120569,998320,939
X,1565120570,998364,3995
X,1565120570,998762,3691
X,1565120571,997738,2960
X,1565120572,998297,887
X,1565120572,997612,14565
X,1565120573,998242,5713
X,1565120573,997601,6526
X,1565120574,998078,5740
P,1565120574,5021
X,1565120574,998347,1689
X,1565120575,998345,1499
X,1565120575,998192,28535
X,1565120576,998491,8669
X,1565120577,998331,16162
X,1565120577,998790,3029
X,1565120578,998365,588
X,1565120578,998539,25620
X,1565120579,998517,1808
X,1565120579,998462,3075
X,1565120580,998397,8822
X,1565120581,998555,1092
X,1565120581,998465,1253
X,1565120582,998464,1154
X,1565120582,998398,1954
X,1565120583,998714,22404
X,1565120583,998855,9595
X,1565120584,998490,1645
X,1565120585,998437,11382
X,1565120585,998311,5751
X,1565120586,998419,30703
X,1565120586,998429,2505
X,1565120587,997870,5729
X,1565120587,998542,4962
X,1565120588,998551,1179
X,1565120589,998438,23045
X,1565120589,998294,1304
X,1565120590,998258,13025
X,1565120590,999158,29769
X,1565120591,997942,7786
X,1565120591,999123,4781
X,1565120592,998326,1257
X,1565120593,999909,13543
X,1565120593,998409,4779
X,1565120594,998250,1176
X,1565120594,998474,13375
X,1565120595,997076,15384
X,1565120595,998695,22210
X,1565120596,998818,1675
X,1565120596,997876,5688
X,1565120597,998426,3617
X,1565120598,998607,2164
X,1565120598,998572,2290
X,1565120599,1000293,21817
X,1565120599,997713,8498
X,1565120600,998530,2166
X,1565120600,998425,6802
X,1565120601,998563,2106
X,1565120602,998659,4618
X,1565120602,998378,23374
X,1565120603,998606,3040
X,1565120603,998481,8127
X,1565120604,999207,3198
P,1565120604,5020
X,1565120604,999320,13701
X,1565120605,996546,19885
X,1565120605,998837,3146
X,1565120605,997719,8026
X,1565120606,998408,23558
X,1565120606,998700,3061
X,1565120607,998559,8846
X,1565120607,998494,1374
X,1565120608,998532,1247
X,1565120609,998524,1626
X,1565120609,998515,650
X,1565120610,998472,1222
X,1565120610,998391,26152
X,1565120611,998646,1483
X,1565120611,998336,6116
X,1565120612,998669,8180
X,1565120613,998539,3486
X,1565120613,997782,9380
X,1565120614,998979,29605
X,1565120614,998578,4719
X,1565120615,998637,7755
X,1565120615,998657,1090
X,1565120616,998609,1989
X,1565120616,998726,1019
X,1565120617,998655,1004
X,1565120618,998702,26403
X,1565120618,998488,2067
X,1565120619,998533,9993
X,1565120619,998718,1335
X,1565120620,998564,19791
X,1565120620,998592,2089
X,1565120621,998633,577
X,1565120622,997497,16789
X,1565120622,998648,1660
X,1565120623,998505,8564
X,1565120623,998743,1088
X,1565120624,998578,1236
X,1565120624,998580,1007
X,1565120625,998585,21628
X,1565120626,998531,1109
X,1565120626,998522,9384
X,1565120627,998661,1193
X,1565120627,998601,790
X,1565120628,998585,812
X,1565120628,998472,30018
X,1565120629,998373,1520
X,1565120630,998419,13645
X,1565120630,998526,15238
X,1565120631,998164,7113
X,1565120631,998123,29265
X,1565120632,998465,4078
X,1565120632,998604,1744
X,1565120633,998893,5970
P,1565120633,5019
X,1565120634,998721,4701
X,1565120634,998482,2513
