,1565052860,1006440,964
X,1565052861,1006610,724
X,1565052862,1006642,17004
X,1565052862,1006519,2310
X,1565052863,1006078,16955
X,1565052863,1006587,2069
X,1565052864,1006591,770
X,1565052864,1006528,913
X,1565052864,1006514,952
X,1565052865,1006523,824
X,1565052865,1006585,1486
X,1565052866,1006543,820
X,1565052866,1006363,1275
X,1565052867,1006509,20561
X,1565052867,1006610,3366
X,1565052868,1006499,15599
X,1565052869,1006875,3549
X,1565052869,1006726,1237
P,1565052870,4993
X,1565052870,1006632,738
X,1565052870,1006584,1320
X,1565052871,1006745,1363
X,1565052871,1004931,16325
X,1565052872,1006474,1852
X,1565052873,1006760,20742
X,1565052873,1006629,1409
X,1565052874,1006784,1208
X,1565052874,1006761,785
X,1565052875,1006607,1224
X,1565052875,1006839,1285
X,1565052876,1006716,873
X,1565052877,1006773,970
X,1565052877,1006730,1153
X,1565052878,1006591,26598
X,1565052878,1006637,2468
X,1565052879,1006630,16266
X,1565052879,1006741,1468
X,1565052880,1006583,743
X,1565052880,1006655,827
X,1565052881,1006696,795
X,1565052882,1006696,756
X,1565052882,1006684,693
X,1565052883,1006621,891
X,1565052883,1006792,779
A,1565052883,1006630,352
T,1565052883,2968
X,1565052885,1006958,874
X,1565052886,1006778,14119
X,1565052886,1006943,2012
X,1565052887,1007053,21858
X,1565052888,1007050,974
X,1565052888,1006964,15858
X,1565052889,1007050,2866
X,1565052889,1006929,18981
X,1565052890,1007005,1182
X,1565052890,1006807,1107
X,1565052891,1006963,16824
X,1565052892,1007011,2104
X,1565052892,1007930,13185
X,1565052893,1007018,1122
X,1565052893,1006896,692
X,1565052894,1006908,1173
X,1565052894,1006943,2008
X,1565052895,1006815,1053
X,1565052896,1006796,18517
X,1565052896,1006800,2970
X,1565052897,1006752,13376
X,1565052897,1006946,1402
X,1565052898,1006840,1391
X,1565052898,1007020,1236
X,1565052899,1006964,997
X,1565052899,1006892,14321
P,1565052900,4993
X,1565052900,1007939,5865
X,1565052901,1007557,6062
X,1565052901,1006777,2220
X,1565052902,1006750,15935
X,1565052902,1006934,2163
X,1565052903,1006891,1469
X,1565052903,1006816,907
X,1565052904,1006712,1469
X,1565052905,1006978,716
X,1565052905,1006782,16625
X,1565052905,1007055,1735
X,1565052905,1006753,23583
X,1565052906,1006934,3597
X,1565052906,1007083,1701
X,1565052907,1007140,18302
X,1565052908,1007159,5026
X,1565052908,1007243,18383
X,1565052909,1006425,5565
X,1565052909,1006914,960
X,1565052910,1006824,1642
X,1565052910,1007058,693
X,1565052911,1007108,20981
X,1565052912,1007036,3042
X,1565052912,1006961,14797
X,1565052913,1007469,13876
X,1565052913,1006759,8065
X,1565052914,1006975,1515
X,1565052914,1006909,2287
X,1565052915,1006962,1087
X,1565052916,1006896,579
X,1565052916,1006932,17528
X,1565052917,1006457,5327
X,1565052917,1007063,14248
X,1565052918,1007209,3873
X,1565052918,1007154,6613
X,1565052919,1007287,7719
X,1565052919,1007129,2977
X,1565052920,1006222,8771
X,1565052921,1007640,15578
X,1565052921,1007530,3796
X,1565052922,1006873,4426
X,1565052922,1006965,1472
X,1565052923,1006657,22367
X,1565052923,1007242,3649
X,1565052924,1006790,587
X,1565052925,1006851,1301
X,1565052925,1006879,906
X,1565052926,1006816,611
X,1565052926,1006776,2324
X,1565052927,1006964,782
X,1565052927,1006846,23452
X,1565052928,1006868,2935
X,1565052929,1006892,13044
P,1565052929,4993
X,1565052929,1007257,1790
X,1565052930,1007028,1028
X,1565052930,1006891,889
X,1565052931,1006952,1484
X,1565052931,1006859,2095
X,1565052932,1006807,953
X,1565052933,1006699,19109
X,1565052933,1006735,994
X,1565052934,1006846,17320
X,1565052934,1007127,1711
X,1565052935,1006904,652
X,1565052935,1006961,749
