933,1027826,11614
X,1564876934,1027992,1216
X,1564876934,1028085,23255
X,1564876935,1028116,1429
X,1564876935,1028022,625
X,1564876936,1028054,786
X,1564876937,1028027,746
X,1564876937,1028093,559
X,1564876938,1028012,912
X,1564876938,1028014,494
X,1564876939,1028798,5427
X,1564876939,1028365,7745
X,1564876939,1026388,11523
X,1564876940,1027701,7942
X,1564876940,1028223,14052
X,1564876941,1027792,1399
X,1564876941,1027789,2150
X,1564876942,1027989,1083
X,1564876942,1027836,671
X,1564876943,1027893,1145
X,1564876944,1027896,449
X,1564876944,1027825,1098
X,1564876945,1027981,652
X,1564876945,1027984,10163
X,1564876946,1027950,2203
X,1564876946,1027834,18741
X,1564876947,1027984,3205
X,1564876947,1028228,2342
X,1564876948,1027628,2631
X,1564876949,1028133,1694
X,1564876949,1028471,2210
X,1564876950,1027910,17446
X,1564876950,1027767,4831
X,1564876951,1028469,4188
X,1564876951,1028022,10228
X,1564876952,1028212,2696
X,1564876953,1027594,13370
X,1564876953,1028177,2865
P,1564876954,5004
X,1564876954,1028000,3692
X,1564876954,1027650,4040
X,1564876955,1028161,5203
X,1564876955,1027773,2615
X,1564876956,1027881,2392
X,1564876957,1027842,2048
X,1564876957,1027854,10669
X,1564876958,1027820,2842
X,1564876958,1027401,13513
X,1564876959,1028398,2152
X,1564876959,1027801,1420
X,1564876960,1027571,16465
X,1564876961,1027814,7030
X,1564876961,1028218,585
X,1564876962,1028080,1223
X,1564876962,1028111,879
X,1564876963,1028123,1125
X,1564876963,1028132,15296
X,1564876964,1028260,5170
X,1564876965,1027625,15111
X,1564876965,1028387,4908
X,1564876966,1028263,805
A,1564876966,1028059,427
T,1564876966,2929
R,1564876966,6000B7DE36
X,1564876968,1028429,4760
X,1564876968,1027119,8373
X,1564876969,1028057,6745
X,1564876969,1027833,3729
X,1564876970,1028298,2377
X,1564876970,1027870,1374
X,1564876971,1028060,3576
X,1564876972,1027775,3882
X,1564876972,1028084,2059
X,1564876973,1028283,629
X,1564876973,1028257,1302
X,1564876974,1027820,4730
X,1564876974,1028531,4550
X,1564876975,1028062,4314
X,1564876976,1027676,2324
X,1564876976,1028108,2111
X,1564876977,1028255,2296
X,1564876977,1028152,1757
X,1564876978,1028032,1651
X,1564876978,1027836,1948
X,1564876979,1027771,2159
X,1564876980,1028252,2405
X,1564876980,1028278,4142
X,1564876980,1027436,6711
X,1564876980,1027884,4146
X,1564876981,1028230,9544
X,1564876981,1028186,2810
X,1564876982,1027855,17290
X,1564876983,1027932,1677
P,1564876983,5002
X,1564876983,1028004,1699
X,1564876984,1028188,2024
X,1564876984,1028047,3032
X,1564876985,1027898,954
X,1564876985,1028106,1180
X,1564876986,1028018,10391
X,1564876986,1027462,6275
X,1564876987,1027619,8665
X,1564876988,1028210,1602
X,1564876988,1028028,949
X,1564876989,1028044,1047
X,1564876989,1028145,645
X,1564876990,1028084,959
X,1564876990,1028119,903
X,1564876991,1028068,637
X,1564876992,1028039,993
X,1564876992,1028212,11867
X,1564876993,1028006,1731
X,1564876993,1027655,19094
X,1564876994,1028053,2448
X,1564876994,1028207,573
X,1564876995,1028286,804
X,1564876996,1028180,1031
X,1564876996,1028277,518
X,1564876997,1028290,8738
X,1564876997,1028182,844
X,1564876998,1028078,12565
X,1564876998,1028228,1815
X,1564876999,1028187,795
X,1564877000,1028329,978
X,1564877000,1027941,3177
X,1564877001,1027923,4360
X,1564877001,1028566,2834
X,1564877002,1027947,1197
X,1564877002,1028592,3311
X,1564877003,1027572,2859
X,1564877004,1028618,4187
X,1564877004,1028093,7091
X,1564877005,1027861,19944
X,1564877005,1028551,2989
X,1564877006,1028358,2334
X,1564877006,1028011,1544
X,1564877007,1028036,2660
X,1564877007,1027991,1237
X,1564877008,1028197,1068
X,1564877009,1027826,2211
X,1564877009,1027751,2494
X,1564877010,1027984,1961
X,1564877010,1027977,11145
X,1564877011,1028015,2107
X,1564877011,1027700,24510
X,1564877012,1028334,1269
X,1564877013,1028030,850
