341,1001071,759
X,1564955342,1001116,864
X,1564955342,1001095,23625
X,1564955343,1000806,2550
X,1564955343,1001058,17879
X,1564955344,1001188,1103
X,1564955345,1001102,1027
X,1564955345,1000113,11689
X,1564955345,1001470,22475
X,1564955345,1001403,3895
X,1564955346,1001123,653
X,1564955346,1001081,973
X,1564955347,999816,14196
X,1564955348,1001002,2000
X,1564955348,1001671,14927
X,1564955349,1001273,1421
X,1564955349,1001172,1116
X,1564955350,1001205,21296
X,1564955350,1001338,3240
X,1564955351,1001012,19343
X,1564955351,1001090,5371
X,1564955352,1000665,3595
X,1564955353,1001301,2479
X,1564955353,1000748,18538
X,1564955354,1000756,4189
X,1564955354,1001214,17993
X,1564955355,1001516,3738
X,1564955355,1001190,865
X,1564955356,1001117,17171
X,1564955357,1001073,3953
X,1564955357,1000988,16809
X,1564955358,1001191,1005
P,1564955358,5014
X,1564955358,1001225,844
X,1564955359,1001225,1106
X,1564955359,1002000,8143
X,1564955360,1001327,3558
X,1564955361,1001049,18322
X,1564955361,1001432,5653
X,1564955362,1001252,5104
X,1564955362,1001067,1623
X,1564955363,1001061,770
A,1564955363,1001144,370
T,1564955363,2959
R,1564955363,6000B7DE36
X,1564955365,1000507,18028
X,1564955365,1000766,8603
X,1564955366,1001131,1581
X,1564955366,1002302,9326
X,1564955367,1001120,6759
X,1564955368,1000896,14663
X,1564955368,1001437,2822
X,1564955369,1001195,928
X,1564955369,1001224,832
X,1564955370,1001250,1216
X,1564955370,999976,14214
X,1564955371,1001116,11281
X,1564955372,1001222,7592
X,1564955372,1001363,1118
X,1564955373,1001217,839
X,1564955373,1001327,17907
X,1564955374,1001169,2386
X,1564955374,1001091,15943
X,1564955375,1001304,877
X,1564955376,1001201,695
X,1564955376,1001189,821
X,1564955377,1001130,22598
X,1564955377,1001064,2231
X,1564955378,1000965,16434
X,1564955378,1001531,5974
X,1564955379,1001174,974
X,1564955380,1001180,1038
X,1564955380,1001175,750
X,1564955381,1001102,956
X,1564955381,1001093,1269
X,1564955382,1001091,22863
X,1564955382,1000977,2428
X,1564955383,1001046,21970
X,1564955383,1001240,1308
X,1564955384,1001175,1046
X,1564955385,1001195,613
X,1564955385,1001062,1008
X,1564955386,1001030,19303
X,1564955386,1001137,1049
X,1564955386,1001338,23487
X,1564955386,1001138,1471
X,1564955387,1001141,795
P,1564955387,5012
X,1564955388,1001000,17079
X,1564955388,1000816,3466
X,1564955389,1000687,17831
X,1564955389,1001201,2047
X,1564955390,1001139,920
X,1564955390,1001097,19348
X,1564955391,1000021,9990
X,1564955392,1001266,8893
X,1564955392,1001119,1025
X,1564955393,1001088,866
X,1564955393,1000915,15461
X,1564955394,1001103,2004
X,1564955394,1000944,17508
X,1564955395,1001221,1704
X,1564955396,1001119,678
X,1564955396,1001139,1162
X,1564955397,1001058,753
X,1564955397,1000968,937
X,1564955398,1000907,888
X,1564955398,1001344,26735
X,1564955399,1001104,8779
X,1564955400,1000460,12992
X,1564955400,1000732,9180
X,1564955401,1001151,663
X,1564955401,1001162,631
X,1564955402,1001039,719
A,1564955402,1001137,397
T,1564955402,2959
R,1564955402,6000B7DE36
X,1564955404,1000096,9480
X,1564955404,1001700,14124
X,1564955405,1000986,900
X,1564955405,1001260,18920
X,1564955406,1001184,5885
X,1564955407,1000691,5145
X,1564955407,1001816,12850
X,1564955408,1001044,803
X,1564955408,1000980,794
X,1564955409,1000991,841
X,1564955409,1001056,1118
X,1564955410,1000980,631
X,1564955411,1000849,24244
X,1564955411,1000828,4240
X,1564955412,1000214,6812
X,1564955412,1000681,7531
X,1564955413,1000866,4017
X,1564955413,1002661,14290
X,1564955414,1000089,9885
X,1564955415,999862,10703
X,1564955415,1001047,8275
X,1564955416,1000682,2282
X,1564955416,1000981,1711
X,1564955417,1001091,1627
P,1564955417,5016
X,1564955417,1000892,1444
X,1564955418,1001100,17732
