999,1032326,2156
X,1565152000,1031727,10979
X,1565152000,1032406,10244
X,1565152001,1031943,2173
X,1565152001,1032413,2101
X,1565152002,1032137,19784
X,1565152003,1032444,7618
X,1565152003,1031743,5473
X,1565152004,1031851,4507
X,1565152004,1031690,2035
X,1565152005,1031129,12246
X,1565152005,1032581,5805
X,1565152006,1031673,4121
X,1565152007,1032368,5832
X,1565152007,1032332,21560
X,1565152008,1030476,10599
X,1565152008,1035082,15805
X,1565152009,1034712,19358
X,1565152009,1031126,13821
X,1565152010,1032790,11234
X,1565152011,1031402,28154
X,1565152011,1034183,30419
X,1565152012,1037430,12527
X,1565152012,1039515,30352
X,1565152013,1032256,30796
X,1565152013,1032106,19013
X,1565152014,1031119,6238
X,1565152015,1035411,62806
X,1565152015,1033999,20232
X,1565152016,1031530,14171
X,1565152016,1016107,32641
X,1565152017,772452,45311
X,1565152017,685197,28026
X,1565152018,684979,6758
X,1565152018,684216,3002
X,1565152019,683809,1174
X,1565152020,683672,524
X,1565152020,683399,333
X,1565152021,683291,285
X,1565152021,683217,108
X,1565152022,683176,193
X,1565152022,683094,207
X,1565152023,682906,355
O,1565152023,682715,121
O,1565152023,682404,165
O,1565152024,682566,244
O,1565152024,682447,283
O,1565152025,682436,230
O,1565152025,682562,161
O,1565152026,682563,193
P,1565152026,4972
O,1565152027,682606,306
O,1565152027,682665,288
O,1565152028,682565,140
O,1565152028,682647,366
O,1565152029,682691,581
O,1565152029,682431,188
O,1565152030,682795,597
O,1565152031,683102,214
O,1565152031,683172,492
O,1565152032,682869,116
O,1565152032,682506,329
O,1565152033,682323,222
O,1565152033,682229,307
O,1565152034,682182,337
O,1565152035,681704,638
O,1565152035,681895,320
O,1565152036,682266,534
O,1565152036,682281,458
O,1565152037,682088,327
O,1565152037,682374,557
O,1565152038,682734,247
O,1565152038,682970,438
O,1565152039,683164,377
O,1565152040,683707,520
O,1565152040,684250,909
O,1565152041,684902,3235
O,1565152041,683678,4196
O,1565152042,682117,1073
O,1565152042,683460,2266
O,1565152043,683736,966
O,1565152044,683152,1019
O,1565152044,682636,1197
O,1565152045,684005,1533
O,1565152045,684010,725
O,1565152046,682633,1116
O,1565152046,683001,923
O,1565152047,682934,442
O,1565152048,682951,290
O,1565152048,682921,571
O,1565152049,682484,897
O,1565152049,682308,481
O,1565152050,682103,465
O,1565152050,681970,425
O,1565152051,681972,387
O,1565152052,681840,495
O,1565152052,682040,566
O,1565152053,682646,233
O,1565152053,683146,560
O,1565152054,683488,540
O,1565152054,683381,347
O,1565152055,683707,162
O,1565152056,683747,324
O,1565152056,684151,399
P,1565152056,4972
O,1565152057,683598,826
O,1565152057,683906,392
O,1565152058,683737,437
O,1565152058,683339,517
O,1565152059,683194,771
O,1565152059,682291,740
O,1565152060,682061,342
O,1565152061,682675,235
O,1565152061,682899,193
O,1565152062,682973,489
O,1565152062,683006,381
O,1565152063,683312,570
O,1565152063,683606,1406
O,1565152064,682609,471
O,1565152064,682386,250
O,1565152064,682394,261
O,1565152065,682294,326
O,1565152065,682211,2338
O,1565152066,682140,1921
O,1565152066,682030,489
O,1565152067,682112,289
O,1565152068,682279,196
O,1565152068,682408,521
O,1565152069,682969,524
O,1565152069,682347,774
O,1565152070,681954,371
O,1565152070,681752,217
O,1565152071,681675,269
O,1565152072,681612,115
O,1565152072,681554,105
