,1565140652,1023673,783
X,1565140653,1023525,771
X,1565140653,1025177,15496
X,1565140654,1023798,9690
X,1565140655,1023571,5422
X,1565140655,1024943,23590
X,1565140656,1023916,1717
X,1565140656,1023844,672
X,1565140657,1023924,1062
X,1565140657,1023931,1254
X,1565140658,1025124,13767
X,1565140659,1024105,7389
X,1565140659,1024510,20664
X,1565140660,1024417,4391
X,1565140660,1024028,1095
X,1565140661,1024064,555
X,1565140661,1023519,17898
X,1565140662,1023542,4735
X,1565140662,1023855,22743
X,1565140662,1023946,2478
X,1565140663,1022566,12924
X,1565140663,1023919,9071
X,1565140664,1024003,1022
X,1565140664,1024000,580
X,1565140665,1023946,2026
X,1565140665,1024045,631
X,1565140666,1023948,783
X,1565140667,1023948,675
A,1565140667,1023857,539
T,1565140667,2932
U,1565140667,56886
X,1565140669,1023916,2534
X,1565140669,1023749,1626
X,1565140670,1023715,869
X,1565140670,1023835,920
X,1565140671,1023853,517
X,1565140671,1023801,1882
X,1565140672,1023787,559
X,1565140673,1023742,19073
X,1565140673,1023791,3712
X,1565140674,1023857,28957
X,1565140674,1023773,8567
X,1565140675,1023748,1107
X,1565140675,1023667,844
X,1565140676,1022162,18149
X,1565140677,1023339,15772
X,1565140677,1023426,12108
X,1565140678,1023366,1584
X,1565140678,1023381,738
X,1565140679,1023552,909
X,1565140679,1023547,1103
X,1565140680,1023625,662
X,1565140681,1023684,32663
P,1565140681,4943
X,1565140681,1024386,13024
X,1565140682,1022548,12021
X,1565140682,1024421,18867
X,1565140683,1023560,1031
X,1565140683,1023535,791
X,1565140684,1023676,1031
X,1565140684,1023740,1639
X,1565140685,1023957,940
X,1565140686,1023669,618
X,1565140686,1023717,757
X,1565140687,1023417,1182
X,1565140687,1023774,21681
X,1565140688,1023558,4823
X,1565140688,1023569,28884
X,1565140689,1023792,4597
X,1565140690,1023710,926
X,1565140690,1023838,923
X,1565140691,1023791,1045
X,1565140691,1024170,700
X,1565140692,1023732,1377
X,1565140692,1023648,510
X,1565140693,1023263,23066
X,1565140694,1021967,13753
X,1565140694,1023241,10270
X,1565140695,1024047,997
X,1565140695,1023746,867
X,1565140696,1024109,4217
X,1565140696,1022671,17044
X,1565140697,1022661,13903
X,1565140698,1023992,13538
X,1565140698,1024152,737
X,1565140699,1023698,1032
X,1565140699,1023548,1759
X,1565140700,1023996,1031
X,1565140700,1023506,1085
X,1565140701,1023877,1128
X,1565140702,1023848,20009
X,1565140702,1024015,2636
X,1565140703,1024080,26021
X,1565140703,1023967,964
A,1565140703,1023778,789
T,1565140703,2932
U,1565140703,56886
X,1565140704,1024183,6029
X,1565140705,1023936,27931
X,1565140705,1023973,11393
X,1565140706,1024026,1209
X,1565140706,1024016,713
X,1565140707,1024046,545
X,1565140708,1023924,684
X,1565140708,1023924,1382
X,1565140709,1023904,818
X,1565140709,1023688,19422
P,1565140710,4970
X,1565140710,1023812,810
X,1565140710,1023442,21492
X,1565140711,1024090,4266
X,1565140712,1023986,856
X,1565140712,1023855,663
X,1565140713,1023843,981
X,1565140713,1023593,1677
X,1565140714,1023698,518
X,1565140714,1023668,807
X,1565140715,1023827,893
X,1565140716,1023990,752
X,1565140716,1023815,1666
X,1565140717,1023772,834
X,1565140717,1023745,948
X,1565140718,1023710,557
X,1565140718,1023812,1197
X,1565140719,1023740,27681
X,1565140720,1023564,5335
X,1565140720,1022716,8286
X,1565140721,1023135,14604
X,1565140721,1023672,933
X,1565140722,1023826,872
X,1565140722,1023927,653
X,1565140723,1023884,731
X,1565140723,1023819,741
A,1565140723,1023846,378
T,1565140724,2932
