,1565133947,1345867,34837
X,1565133948,1345681,1033
X,1565133948,1345789,1512
X,1565133949,1345554,14810
P,1565133949,4957
X,1565133949,1345611,1973
X,1565133950,1345446,13805
X,1565133950,1344957,4696
X,1565133951,1345728,5847
X,1565133952,1345679,8060
X,1565133952,1345666,3650
X,1565133953,1346024,5776
X,1565133953,1345664,23709
X,1565133954,1345751,1618
X,1565133954,1345751,24334
X,1565133955,1345811,998
X,1565133956,1345412,44656
X,1565133956,1346580,17970
X,1565133957,1345043,3024
X,1565133957,1345721,16048
X,1565133958,1345655,5581
X,1565133958,1345627,1527
X,1565133959,1345638,1220
X,1565133960,1345784,9355
X,1565133960,1345226,17344
X,1565133961,1345790,1686
X,1565133961,1345723,17937
X,1565133962,1345982,1654
X,1565133962,1345707,749
X,1565133963,1345622,1148
X,1565133963,1345637,1740
X,1565133964,1345728,1073
X,1565133965,1345687,18180
X,1565133965,1345382,1299
X,1565133966,1345563,15402
X,1565133966,1345442,3207
X,1565133967,1345853,18559
X,1565133967,1345305,4628
X,1565133968,1345309,22413
X,1565133969,1345482,1347
X,1565133969,1344672,13074
X,1565133970,1345633,1863
X,1565133970,1345684,19970
X,1565133971,1345786,6708
X,1565133971,1345269,18455
X,1565133972,1346039,2035
X,1565133973,1345773,878
A,1565133973,1345716,502
T,1565133973,2938
U,1565133973,56886
X,1565133975,1345665,12213
X,1565133975,1345715,892
X,1565133976,1345549,22814
X,1565133976,1345836,3178
X,1565133976,1345598,31276
X,1565133976,1345634,1267
X,1565133977,1345616,21589
X,1565133978,1345772,1833
P,1565133978,4957
X,1565133978,1345471,16784
X,1565133979,1345637,3389
X,1565133979,1345909,5694
X,1565133980,1345792,29129
X,1565133980,1345729,2024
X,1565133981,1345488,22113
X,1565133981,1345926,3375
X,1565133982,1346050,15187
X,1565133983,1345354,2319
X,1565133983,1346090,11429
X,1565133984,1345696,2064
X,1565133984,1345686,16692
X,1565133985,1345862,1624
X,1565133985,1345847,16339
X,1565133986,1347044,13864
X,1565133987,1345250,13987
X,1565133987,1344783,15655
X,1565133988,1346457,20819
X,1565133988,1345934,1357
X,1565133989,1345816,1110
X,1565133989,1345626,1329
X,1565133990,1345989,1183
X,1565133991,1345800,2704
X,1565133991,1345872,1608
X,1565133992,1345756,20293
X,1565133992,1345935,2186
X,1565133993,1345779,25725
X,1565133993,1346061,1702
X,1565133994,1345817,1255
X,1565133995,1345860,839
X,1565133995,1345834,1012
X,1565133996,1345906,911
X,1565133996,1345953,12038
X,1565133997,1346028,10189
X,1565133997,1345370,3466
X,1565133998,1345364,14036
X,1565133999,1346150,23531
X,1565133999,1346090,9193
X,1565134000,1345637,35348
X,1565134000,1346269,21360
X,1565134001,1345431,3883
X,1565134001,1345465,1825
X,1565134002,1345702,1616
X,1565134002,1345916,14970
X,1565134003,1344772,7993
X,1565134004,1345415,1274
X,1565134004,1346201,13391
X,1565134005,1345471,26106
X,1565134005,1345718,3804
X,1565134006,1345232,29040
X,1565134006,1345538,10955
X,1565134007,1345115,5259
X,1565134008,1345126,17573
P,1565134008,4982
X,1565134008,1345617,3499
X,1565134009,1345437,2142
X,1565134009,1345197,2670
X,1565134010,1345607,2125
X,1565134010,1345126,19989
X,1565134011,1345478,2906
X,1565134012,1345327,26620
X,1565134012,1345753,2378
X,1565134013,1345669,2232
X,1565134013,1345446,1068
X,1565134014,1345331,2278
X,1565134014,1345741,16057
X,1565134015,1345828,17411
X,1565134016,1345725,21352
X,1565134016,1345909,21046
X,1565134017,1345500,11699
X,1565134017,1346220,16587
X,1565134017,1344885,8107
X,1565134017,1345636,3286
X,1565134018,1346111,21327
X,1565134019,1345580,4023
X,1565134019,1345479,2562
X,1565134020,1345580,7301
