,1333436,9904
X,1565051926,1332161,15485
X,1565051926,1332513,26851
X,1565051927,1332183,1923
X,1565051927,1333748,15507
X,1565051928,1331143,21256
X,1565051929,1332480,3230
X,1565051929,1332095,14308
P,1565051929,4997
X,1565051930,1333807,13722
X,1565051930,1330722,14458
X,1565051931,1331856,6803
X,1565051931,1332880,14363
X,1565051932,1332574,21933
X,1565051932,1332413,3919
X,1565051933,1332289,17333
X,1565051934,1332264,1833
X,1565051934,1332217,18941
X,1565051935,1332359,4764
X,1565051935,1332501,15439
X,1565051936,1332518,9044
X,1565051936,1332489,1838
X,1565051937,1333561,25710
X,1565051938,1332454,5356
X,1565051938,1332436,17943
X,1565051939,1332395,13277
X,1565051939,1332422,2798
X,1565051940,1332194,1292
X,1565051940,1332258,22984
X,1565051941,1332373,2503
X,1565051942,1332179,13369
X,1565051942,1332557,21935
X,1565051943,1332479,1391
X,1565051943,1332601,18435
X,1565051944,1332503,2245
X,1565051944,1332470,1649
X,1565051945,1332328,26121
X,1565051946,1332248,5569
X,1565051946,1332149,18956
X,1565051947,1332960,4872
X,1565051947,1331145,16556
X,1565051948,1331512,6685
X,1565051948,1332857,12144
X,1565051949,1331660,1749
X,1565051950,1331931,18893
X,1565051950,1331662,2020
X,1565051951,1331732,20608
X,1565051951,1332111,1892
X,1565051952,1331994,2976
X,1565051952,1332017,23852
X,1565051953,1332095,8541
X,1565051953,1331664,14924
X,1565051954,1332343,15891
X,1565051955,1334384,6463
X,1565051955,1332356,23929
X,1565051956,1334420,45391
X,1565051956,1333858,13302
X,1565051957,1330883,11935
X,1565051957,1334263,21294
X,1565051958,1332719,15284
X,1565051959,1334059,10390
X,1565051959,1333696,4822
P,1565051960,4973
X,1565051960,1333313,1101
X,1565051960,1333407,1330
X,1565051961,1333266,1621
X,1565051961,1333309,1498
X,1565051962,1333223,31625
X,1565051962,1333273,2708
X,1565051962,1332950,15978
X,1565051963,1333464,1277
X,1565051963,1333113,13071
X,1565051964,1332895,3700
X,1565051964,1332914,16523
X,1565051965,1333035,1665
X,1565051966,1332987,24603
X,1565051966,1332972,6642
X,1565051967,1332720,3810
X,1565051967,1333002,11107
X,1565051968,1333079,22242
X,1565051968,1333797,17293
X,1565051969,1329818,29841
X,1565051970,1333998,25057
X,1565051970,1330783,8882
X,1565051971,1329730,15107
X,1565051971,1330905,14604
X,1565051972,1333821,12125
X,1565051972,1331556,8919
X,1565051973,1335733,6772
X,1565051973,1334860,6874
X,1565051974,1334390,22715
X,1565051975,1332770,7346
X,1565051975,1332972,8796
X,1565051976,1333352,5597
X,1565051976,1331597,18460
X,1565051977,1332808,3485
X,1565051977,1332391,7551
X,1565051978,1333003,10043
X,1565051979,1333302,3104
X,1565051979,1333188,2289
X,1565051980,1333008,16972
X,1565051980,1334676,9631
X,1565051981,1332203,13538
X,1565051981,1331678,3519
X,1565051982,1333968,7472
X,1565051983,1332328,12460
X,1565051983,1332175,2570
X,1565051984,1332305,16791
X,1565051984,1333401,1035
X,1565051985,1333291,2023
X,1565051985,1333570,15887
X,1565051986,1333593,2560
X,1565051987,1333215,15276
X,1565051987,1333530,2492
X,1565051988,1333955,21215
X,1565051988,1333726,11176
P,1565051989,4996
X,1565051989,1333547,4333
X,1565051989,1333372,13715
X,1565051990,1333619,1947
X,1565051991,1333518,1781
X,1565051991,1333468,2012
X,1565051992,1333602,16023
X,1565051992,1333605,1287
X,1565051993,1333201,18439
X,1565051993,1333194,1956
X,1565051994,1333252,30050
X,1565051994,1333004,3618
X,1565051995,1332965,2409
X,1565051996,1333260,12891
X,1565051996,1333212,1545
X,1565051997,1333331,13892
X,1565051997,1333856,1649
X,1565051998,1333271,17019
X,1565051998,1333390,2605
X,1565051999,1333187,27119
X,1565052000,1333420,2945
X,1565052000,1333546,3186
X,1565052001,1333211,13435
X,1565052001,1331931,59735
