,1564884453,1363714,21614
X,1564884453,1361376,12216
X,1564884454,1360520,20563
X,1564884454,1361661,25405
X,1564884455,1361406,9101
X,1564884456,1361538,1389
X,1564884456,1361634,977
X,1564884457,1361627,19533
X,1564884457,1361846,3591
X,1564884458,1361676,20596
X,1564884458,1361737,1839
X,1564884459,1361654,15334
X,1564884459,1362358,2944
X,1564884460,1361987,914
X,1564884461,1361893,1329
X,1564884461,1361943,1390
X,1564884462,1361928,1258
X,1564884462,1361840,998
X,1564884463,1361880,788
X,1564884463,1363053,13042
X,1564884464,1361576,8733
X,1564884465,1361664,17390
X,1564884465,1361423,4314
X,1564884466,1361751,23584
X,1564884466,1361661,2395
X,1564884467,1361164,7718
X,1564884467,1362233,8917
X,1564884468,1362021,1408
X,1564884469,1362010,792
X,1564884469,1361932,16860
X,1564884470,1362185,3274
X,1564884470,1362213,21009
X,1564884471,1361985,21577
X,1564884471,1361749,1582
X,1564884472,1363020,14236
X,1564884473,1361927,1239
X,1564884473,1361984,1660
X,1564884474,1361919,569
X,1564884474,1362042,19588
X,1564884475,1361546,1248
X,1564884475,1361285,15847
X,1564884476,1361693,2030
X,1564884477,1361803,994
X,1564884477,1362017,1518
X,1564884478,1361944,920
X,1564884478,1361796,861
X,1564884479,1361595,1977
P,1564884479,4990
X,1564884479,1361714,859
X,1564884480,1361607,23245
X,1564884480,1361167,3429
X,1564884481,1361463,2690
X,1564884482,1362530,11548
X,1564884482,1361875,1621
X,1564884483,1361923,1333
X,1564884483,1361811,771
X,1564884484,1361779,752
X,1564884484,1361755,996
X,1564884485,1361639,1445
X,1564884486,1361750,1247
X,1564884486,1361575,1154
X,1564884486,1361728,1354
X,1564884486,1361905,24447
X,1564884487,1361758,3644
X,1564884487,1362010,30019
X,1564884488,1361825,20953
X,1564884489,1361848,1521
X,1564884489,1361949,14545
X,1564884490,1362071,1301
X,1564884490,1361791,1210
X,1564884491,1361886,1349
X,1564884491,1361989,1006
X,1564884492,1361851,1640
X,1564884493,1361961,23548
X,1564884493,1362080,3525
X,1564884494,1362146,13565
X,1564884494,1361431,19857
X,1564884495,1361518,2382
X,1564884495,1361422,10347
X,1564884496,1361722,2653
X,1564884497,1361754,14464
X,1564884497,1361777,10123
X,1564884498,1361738,3847
X,1564884498,1361253,2031
X,1564884499,1361690,23712
X,1564884499,1360594,5598
X,1564884500,1361850,15021
X,1564884500,1361940,4586
X,1564884501,1360385,7688
X,1564884502,1361389,10575
X,1564884502,1361317,2630
X,1564884503,1361850,3902
X,1564884503,1360770,3732
X,1564884504,1361405,1631
X,1564884504,1361432,16994
X,1564884505,1360985,7338
X,1564884506,1361294,2050
X,1564884506,1361357,10190
X,1564884507,1361382,6978
X,1564884507,1361451,1203
X,1564884508,1361503,17309
P,1564884508,4990
X,1564884508,1361459,984
X,1564884509,1361820,2289
X,1564884510,1360966,20475
X,1564884510,1361528,1277
X,1564884511,1361619,15411
X,1564884511,1361534,4096
X,1564884512,1361730,3840
X,1564884512,1361205,3433
X,1564884513,1361791,1322
X,1564884514,1361261,1635
X,1564884514,1361472,22629
X,1564884515,1361230,10280
X,1564884515,1363428,27747
X,1564884516,1361831,19037
X,1564884516,1361738,1222
X,1564884517,1361798,15310
X,1564884518,1361878,1624
X,1564884518,1361729,1390
X,1564884519,1361611,1235
X,1564884519,1361740,1512
X,1564884520,1361839,2461
X,1564884520,1361549,2015
X,1564884521,1362148,1341
X,1564884521,1361799,5074
X,1564884522,1361589,2303
X,1564884523,1361918,1809
X,1564884523,1361780,1944
X,1564884524,1361820,1286
X,1564884524,1361839,1135
X,1564884525,1361831,1150
X,1564884525,1361799,1308
X,1564884526,1361873,1761
X,1564884527,1362015,2701
X,1564884527,1361838,1827
X,1564884527,1362011,22871
X,1564884527,1361894,6552
X,1564884528,1362290,21247
X,1564884528,1362322,4163
X,1564884529,1362097,25794
X,1564884530,1362244,427
X,1564884530,1362176,1795
X,1564884531,1362106,721
X,1564884531,1362095,2345
