,1363116,2180
X,1564878697,1362883,12748
X,1564878697,1363090,1559
X,1564878698,1363239,17866
X,1564878698,1363285,2187
X,1564878699,1363184,1645
X,1564878699,1363158,1168
X,1564878700,1363077,1333
X,1564878701,1363146,1902
X,1564878701,1363060,17728
X,1564878702,1362959,2557
X,1564878702,1362872,2949
X,1564878703,1363738,11057
X,1564878703,1363143,1992
X,1564878703,1363114,1844
X,1564878704,1363048,1202
X,1564878704,1363103,17174
X,1564878705,1363019,2984
X,1564878705,1362867,3052
X,1564878706,1363817,11842
X,1564878706,1363109,1274
X,1564878707,1363056,1601
X,1564878708,1363162,1232
X,1564878708,1363050,1092
X,1564878709,1363190,1419
X,1564878709,1363087,18951
X,1564878710,1363099,1246
X,1564878710,1362992,11309
X,1564878711,1363001,1302
X,1564878711,1363038,1362
X,1564878712,1363025,15376
X,1564878713,1363116,2253
X,1564878713,1363018,23178
X,1564878714,1363138,20405
X,1564878714,1363092,1254
X,1564878715,1362734,17711
X,1564878715,1362713,3761
X,1564878716,1361908,20334
X,1564878717,1362246,58569
X,1564878717,1362318,50373
P,1564878718,4991
X,1564878718,1364154,39523
X,1564878718,1363739,9850
X,1564878719,1364138,11104
X,1564878719,1363331,57043
X,1564878720,1360811,17984
X,1564878721,1361966,8844
X,1564878721,1363157,8709
X,1564878722,1362280,17265
X,1564878722,1362016,36178
X,1564878723,1363957,46517
X,1564878723,1363138,20475
X,1564878724,1361156,48749
X,1564878725,1362901,34950
X,1564878725,1362943,14224
X,1564878726,1362236,38115
X,1564878726,1362774,27773
X,1564878727,1362309,4663
X,1564878727,1366745,46546
X,1564878728,1359541,55048
X,1564878729,1359642,35386
X,1564878729,1364139,16406
X,1564878730,1361357,25655
X,1564878730,1362642,18693
X,1564878731,1362757,1983
X,1564878731,1362567,1779
X,1564878732,1362721,13024
X,1564878732,1361772,11816
X,1564878733,1362926,8863
X,1564878734,1362035,16284
X,1564878734,1363045,501
X,1564878735,1362957,12403
X,1564878735,1363215,1737
X,1564878736,1362794,944
X,1564878736,1362887,1789
X,1564878737,1362873,1530
X,1564878738,1362809,1135
X,1564878738,1362816,1036
X,1564878739,1362730,1324
X,1564878739,1362557,8613
X,1564878740,1363010,4752
X,1564878740,1363465,17607
X,1564878741,1362823,14458
X,1564878742,1362622,15309
X,1564878742,1362416,9860
X,1564878743,1362632,22172
X,1564878743,1362827,1967
X,1564878744,1362863,1327
X,1564878744,1362963,3025
X,1564878744,1362381,3081
X,1564878745,1363360,22169
X,1564878745,1362940,3415
X,1564878746,1363364,17128
X,1564878746,1362690,4698
P,1564878747,4999
X,1564878747,1361287,22486
X,1564878747,1362660,14589
X,1564878748,1361913,18035
X,1564878749,1362366,3156
X,1564878749,1362457,17959
X,1564878750,1362441,20556
X,1564878750,1362530,3215
X,1564878751,1362745,9785
X,1564878751,1362788,2818
X,1564878752,1362443,9819
X,1564878752,1362127,6031
X,1564878753,1363569,17593
X,1564878754,1362804,1153
X,1564878754,1362582,1316
X,1564878755,1362657,1629
X,1564878755,1362524,1290
X,1564878756,1362597,973
X,1564878756,1362625,1123
X,1564878757,1362548,1050
X,1564878758,1362518,12569
X,1564878758,1362328,3961
X,1564878759,1362876,15291
X,1564878759,1361802,13824
X,1564878760,1362802,4174
X,1564878760,1362612,11710
X,1564878761,1362630,1409
X,1564878762,1362734,22727
X,1564878762,1362715,18062
X,1564878763,1363059,16150
X,1564878763,1362705,19603
X,1564878764,1362568,9971
X,1564878764,1362144,8142
X,1564878765,1363946,18124
X,1564878766,1362862,4160
X,1564878766,1363009,1101
X,1564878767,1362933,2522
X,1564878767,1362946,879
X,1564878768,1362875,1344
X,1564878768,1363021,1527
X,1564878769,1362888,1716
X,1564878770,1362825,1235
X,1564878770,1363007,20472
X,1564878771,1363035,2164
X,1564878771,1362880,14183
X,1564878772,1363307,3034
X,1564878772,1362810,7909
X,1564878773,1363108,21020
X,1564878773,1363038,1522
X,1564878774,1363147,23215
X,1564878775,1363121,1615
X,1564878775,1363082,1372
X,1564878776,1362996,588
