H,1554912000,241338
U,1554912000,0
E,1554912000,1
P,1554912000,5148
P,1554912029,5149
P,1554912060,5149
P,1554912089,5149
P,1554912118,5149
P,1554912147,5148
P,1554912177,5148
P,1554912206,5148
P,1554912235,5150
P,1554912265,5149
P,1554912294,5149
P,1554912323,5149
P,1554912353,5149
P,1554912383,5148
P,1554912413,5148
P,1554912442,5149
P,1554912472,5149
P,1554912501,5147
P,1554912530,5149
P,1554912559,5151
P,1554912589,5149
P,1554912618,5148
P,1554912648,5147
P,1554912677,5149
P,1554912707,5150
D,1554912723,391680
D,1554912725,293376
D,1554912728,295424
D,1554912730,298496
D,1554912732,278016
D,1554912734,316160
P,1554912736,5147
D,1554912736,311040
R,1554912737,000000000
X,1554912738,453244,37831
X,1554912739,453912,28634
X,1554912739,453786,21617
X,1554912740,452744,38898
X,1554912741,453442,8133
X,1554912741,452765,40656
X,1554912742,454247,44472
X,1554912742,453933,12900
X,1554912743,453351,4080
X,1554912743,453369,4944
X,1554912744,453683,953
X,1554912745,453544,16349
X,1554912745,453415,22987
X,1554912746,453567,31984
X,1554912746,455493,18559
X,1554912747,454129,49801
X,1554912747,452067,35017
X,1554912748,454077,4102
X,1554912749,453974,36244
X,1554912749,453793,3597
X,1554912750,453812,24960
X,1554912750,453690,36111
X,1554912751,453845,18747
X,1554912751,453809,1849
X,1554912752,453799,42129
X,1554912753,453949,1176
X,1554912753,453798,58088
X,1554912754,454103,39964
X,1554912754,455540,12874
X,1554912755,455763,27435
X,1554912755,454292,3415
X,1554912756,454568,1964
X,1554912756,454369,2465
X,1554912757,454298,53175
X,1554912758,454321,14351
X,1554912758,454108,18194
X,1554912759,454154,42077
X,1554912759,454233,55050
X,1554912759,454350,1377
X,1554912759,454280,1053
X,1554912760,454676,58104
X,1554912761,454468,4380
X,1554912761,454197,2244
X,1554912762,454134,1813
X,1554912762,454404,1312
X,1554912763,454418,48575
X,1554912763,454378,731
X,1554912764,454434,37553
X,1554912765,452993,42944
P,1554912765,5140
X,1554912765,454263,7935
X,1554912766,454925,2551
X,1554912766,455244,22348
X,1554912767,455156,25228
X,1554912767,455030,1968
X,1554912768,453693,23432
X,1554912769,454749,3742
X,1554912769,454922,16958
X,1554912770,454697,4709
X,1554912770,455104,46721
X,1554912771,454908,31543
X,1554912771,453076,53368
X,1554912772,454067,14245
X,1554912772,454755,3258
X,1554912773,454526,17439
X,1554912774,454626,60554
X,1554912774,454746,22401
X,1554912775,454621,1936
X,1554912775,454616,1963
X,1554912776,454695,614
X,1554912776,454685,1265
X,1554912777,454736,679
X,1554912778,454725,1154
X,1554912778,454553,44156
X,1554912779,454786,2273
X,1554912779,454871,26266
X,1554912780,454922,679
X,1554912780,454810,14089
X,1554912781,454510,13172
X,1554912782,455085,4606
X,1554912782,455303,15552
X,1554912783,454962,57028
X,1554912783,455173,1243
X,1554912784,455298,2677
X,1554912784,455716,35098
X,1554912785,455681,3845
X,1554912786,455594,37139
X,1554912786,455545,46358
X,1554912787,455453,39709
X,1554912787,455400,43062
X,1554912788,455399,26402
X,1554912788,455476,3775
X,1554912789,455511,5867
X,1554912790,455774,2886
X,1554912790,455609,1781
X,1554912791,455887,4763
X,1554912791,456045,1457
X,1554912792,455707,1609
X,1554912792,455828,1568
X,1554912793,455129,7391
X,1554912793,455926,3364
X,1554912794,455493,1302
X,1554912795,455369,1461
P,1554912795,5140
X,1554912795,455621,6768
X,1554912796,455365,3672
X,1554912796,455669,2431
X,1554912797,455692,3706
X,1554912797,455795,550
X,1554912798,456441,3308
X,1554912799,455822,8242
X,1554912799,455800,1189
X,1554912800,455654,920
X,1554912800,455613,1246
X,1554912800,455477,1268
X,1554912800,455617,1013
X,1554912801,455372,2666
X,1554912802,455220,2859
X,1554912802,455207,709
X,1554912803,455292,1392
X,1554912803,455305,1180
X,1554912804,455256,802
X,1554912804,455572,1932
X,1554912805,455505,1443
X,1554912806,455366,844
X,1554912806,455571,627
X,1554912807,455584,3662
X,1554912807,455507,9743
X,1554912808,456223,3513
X,1554912808,457026,26859
X,1554912809,455939,35947
X,1554912810,455231,14661
X,1554912810,455221,11972
X,1554912811,456154,5379
X,1554912811,456021,2114
X,1554912812,456437,5588
X,1554912812,456545,25097
X,1554912813,457124,12676
X,1554912813,456470,22056
X,1554912814,456327,8335
X,1554912815,456136,11293
X,1554912815,456906,19808
X,1554912816,456307,17551
X,1554912816,454949,16735
X,1554912817,454693,8814
X,1554912817,456331,20439
X,1554912818,453992,4257
