56914,995880,869
X,1564956915,995699,11110
P,1564956915,5010
X,1564956916,995978,1014
X,1564956916,995687,796
X,1564956917,995714,17574
X,1564956917,995905,3805
X,1564956918,995670,14336
X,1564956918,995789,679
X,1564956919,996213,5771
X,1564956920,995001,13933
X,1564956920,995866,5500
X,1564956921,995798,11069
X,1564956921,995902,1217
X,1564956922,995939,460
X,1564956922,995897,15546
X,1564956923,995672,1533
X,1564956924,995860,9493
X,1564956924,995812,2788
X,1564956925,995853,738
X,1564956925,995834,531
X,1564956926,994924,7928
X,1564956926,995830,5250
X,1564956927,995744,9654
X,1564956927,995746,1076
X,1564956928,995782,1170
X,1564956929,995818,15797
X,1564956929,995889,2903
X,1564956930,995646,12472
X,1564956930,995780,998
X,1564956931,995684,693
X,1564956931,995682,17320
X,1564956932,995724,3548
X,1564956933,995692,10622
X,1564956933,995779,549
X,1564956934,995730,873
X,1564956934,995727,816
X,1564956935,995719,878
X,1564956935,995634,18518
X,1564956936,995851,2559
X,1564956937,995582,9599
X,1564956937,995736,15307
X,1564956938,995061,995
X,1564956938,995189,20731
X,1564956939,995333,6201
X,1564956939,995829,4853
X,1564956940,995538,10499
X,1564956941,995726,886
X,1564956941,995594,567
A,1564956941,995549,2215
T,1564956941,2958
X,1564956943,995589,11704
X,1564956944,995812,1539
X,1564956944,995676,862
X,1564956944,995734,761
X,1564956944,995627,918
P,1564956944,5009
X,1564956945,995755,20796
X,1564956945,995646,2434
X,1564956946,995336,11796
X,1564956947,995890,1169
X,1564956947,995833,1157
X,1564956948,995383,18524
X,1564956948,995487,1762
X,1564956949,995526,9543
X,1564956949,995730,1788
X,1564956950,995389,2680
X,1564956951,995120,13000
X,1564956951,995552,2418
X,1564956952,995498,10776
X,1564956952,995621,1004
X,1564956953,995623,1160
X,1564956953,995677,611
X,1564956954,995804,17038
X,1564956955,995781,1278
X,1564956955,995812,12159
X,1564956956,995924,2730
X,1564956956,995645,1476
X,1564956957,995577,20840
X,1564956957,995737,1335
X,1564956958,995675,9529
X,1564956959,995695,1239
X,1564956959,995549,919
X,1564956960,995538,797
X,1564956960,995410,22313
X,1564956961,995635,4976
X,1564956961,995910,1984
X,1564956962,995805,13077
X,1564956963,995739,1004
X,1564956963,995657,763
X,1564956964,995718,630
X,1564956964,994476,12762
X,1564956965,995530,2923
X,1564956965,995443,10743
X,1564956966,995763,1359
X,1564956966,995660,754
X,1564956967,995612,627
X,1564956968,994829,9945
X,1564956968,995731,1927
X,1564956969,995499,8340
X,1564956969,995663,969
X,1564956970,996210,5939
X,1564956970,996014,3412
X,1564956971,995837,8561
X,1564956972,995806,2499
X,1564956972,995739,883
X,1564956973,995598,812
X,1564956973,995699,16571
X,1564956974,995833,2949
X,1564956974,995149,11460
P,1564956974,5008
X,1564956975,995643,617
X,1564956976,995550,970
X,1564956976,995637,785
X,1564956977,995570,19757
X,1564956977,995650,2697
X,1564956978,994921,5446
X,1564956978,995550,6506
X,1564956979,995717,1309
X,1564956980,996505,5571
X,1564956980,996028,6121
X,1564956981,995891,3570
X,1564956981,995680,10696
X,1564956982,995695,729
X,1564956982,995574,885
X,1564956983,995608,479
X,1564956984,995734,23040
X,1564956984,995575,5441
X,1564956985,995629,2018
X,1564956985,995490,8948
X,1564956985,995631,1069
X,1564956985,995612,13501
X,1564956986,995632,2309
X,1564956986,995170,8410
X,1564956987,995483,3815
X,1564956988,995671,2412
X,1564956988,995566,1125
X,1564956989,995692,11847
X,1564956989,995608,1874
X,1564956990,995560,7335
X,1564956990,995773,1368
X,1564956991,995694,1220
X,1564956992,995519,720
A,1564956992,995633,220
