H,1549604671,411732
P,1549604671,5101
P,1549604700,5099
P,1549604730,5099
P,1549604759,5099
P,1549604789,5099
P,1549604819,5098
P,1549604848,5100
P,1549604877,5099
P,1549604906,5099
P,1549604936,5100
P,1549604965,5098
P,1549604994,5100
P,1549605024,5100
P,1549605053,5100
P,1549605083,5099
P,1549605112,5099
P,1549605142,5100
P,1549605171,5100
P,1549605200,5097
P,1549605230,5100
P,1549605259,5099
P,1549605288,5098
P,1549605317,5099
P,1549605347,5098
P,1549605377,5100
P,1549605406,5100
P,1549605436,5099
P,1549605465,5100
P,1549605494,5100
P,1549605523,5099
P,1549605553,5099
P,1549605582,5099
P,1549605611,5100
P,1549605641,5100
P,1549605671,5098
P,1549605700,5099
P,1549605729,5100
P,1549605759,5099
P,1549605788,5099
P,1549605817,5099
P,1549605846,5097
P,1549605876,5100
P,1549605905,5100
P,1549605934,5099
P,1549605965,5099
O,1549605972,447618,4270
O,1549605973,447979,1550
O,1549605974,448081,2527
O,1549605974,447975,2107
O,1549605975,447903,2019
O,1549605975,448095,1594
O,1549605976,448038,1175
O,1549605976,447917,1070
O,1549605977,447953,879
O,1549605978,448028,728
O,1549605978,447973,564
O,1549605979,447944,487
O,1549605979,447972,326
O,1549605980,447948,354
O,1549605980,447905,331
O,1549605981,447906,324
O,1549605982,447926,259
O,1549605982,447939,162
O,1549605983,447957,143
O,1549605983,447935,99
O,1549605984,447950,139
O,1549605984,447960,104
O,1549605985,447969,81
O,1549605986,447984,69
O,1549605986,447985,93
O,1549605987,447985,74
O,1549605987,448002,108
O,1549605988,448004,145
O,1549605988,447989,80
O,1549605989,447982,162
O,1549605989,447993,129
O,1549605990,447999,108
O,1549605991,447997,88
O,1549605991,447973,159
O,1549605992,447984,119
O,1549605992,447961,99
O,1549605993,448054,62
O,1549605993,448018,107
P,1549605994,5091
O,1549605994,447970,127
O,1549605995,447958,130
O,1549605995,447984,124
O,1549605996,447964,86
O,1549605996,447960,145
O,1549605997,447933,69
O,1549605997,447921,77
O,1549605998,447909,121
O,1549605999,447909,101
O,1549605999,447933,135
O,1549606000,447923,95
O,1549606000,447904,95
O,1549606001,447912,68
O,1549606001,447916,94
O,1549606002,447916,74
O,1549606003,447903,155
O,1549606003,447890,122
O,1549606004,447912,101
O,1549606004,447879,121
O,1549606005,447874,110
O,1549606005,447862,87
O,1549606006,447879,84
O,1549606007,447864,88
O,1549606007,447856,149
O,1549606008,447855,70
O,1549606008,447874,103
O,1549606009,447949,144
O,1549606009,447975,67
O,1549606010,447945,108
O,1549606010,447914,115
O,1549606010,447925,119
O,1549606011,447946,89
O,1549606011,447939,97
O,1549606012,447939,131
O,1549606012,447935,115
O,1549606013,447929,111
O,1549606013,447932,68
O,1549606014,447977,96
O,1549606015,447946,81
O,1549606015,447940,170
O,1549606016,447902,78
O,1549606016,447920,154
O,1549606017,447929,85
O,1549606017,447927,54
O,1549606018,447908,143
O,1549606019,447891,119
O,1549606019,447904,83
O,1549606020,447895,57
O,1549606020,447894,135
O,1549606021,447891,124
O,1549606021,447911,81
O,1549606022,447942,58
O,1549606023,447921,76
P,1549606023,5088
O,1549606023,447933,130
O,1549606024,447920,110
O,1549606024,447893,128
O,1549606025,447911,67
O,1549606025,447898,141
O,1549606026,447912,59
O,1549606026,447905,48
O,1549606027,447915,94
O,1549606028,447896,73
O,1549606028,447909,130
T,1549606028,2733
P,1549606052,5100
P,1549606082,5099
P,1549606111,5099
P,1549606140,5099
P,1549606170,5099
P,1549606199,5100
P,1549606228,5100
P,1549606258,5098
P,1549606288,5098
P,1549606317,5100
P,1549606346,5098
P,1549606376,5100
P,1549606405,5099
P,1549606434,5101
P,1549606463,5097
P,1549606493,5100
P,1549606522,5099
P,1549606553,5099
P,1549606583,5099
P,1549606612,5099
P,1549606641,5100
P,1549606670,5100
P,1549606700,5100
P,1549606729,5098
P,1549606758,5100
P,1549606788,5099
P,1549606817,5098
P,1549606847,5097
P,1549606876,5099
P,1549606906,5099
P,1549606935,5098
P,1549606964,5100
P,1549606994,5100
P,1549607023,5100
P,1549607052,5099
P,1549607081,5099
P,1549607111,5100
P,1549607141,5099
P,1549607170,5100
P,1549607200,5099
P,1549607229,5100
P,1549607258,5099
P,1549607287,5099
P,1549607317,5100
P,1549607346,5099
P,1549607375,5097
P,1549607405,5098
P,1549607435,5100
P,1549607464,5099
P,1549607493,5099
P,1549607523,5100
P,1549607552,5100
P,1549607581,5099
P,1549607610,5099
