H,1550508570,411732
P,1550508570,5111
P,1550508599,5112
P,1550508628,5111
P,1550508658,5112
P,1550508687,5113
P,1550508716,5111
P,1550508746,5111
P,1550508775,5111
P,1550508805,5112
P,1550508834,5111
P,1550508864,5112
P,1550508893,5112
P,1550508922,5111
P,1550508952,5112
P,1550508981,5112
P,1550509010,5111
P,1550509039,5113
P,1550509069,5111
P,1550509099,5113
P,1550509128,5112
P,1550509158,5112
P,1550509187,5112
P,1550509216,5111
P,1550509245,5112
P,1550509275,5112
P,1550509304,5111
P,1550509333,5112
P,1550509363,5112
P,1550509393,5111
P,1550509422,5112
P,1550509451,5111
P,1550509481,5111
P,1550509510,5112
P,1550509539,5111
P,1550509569,5112
P,1550509598,5112
P,1550509627,5111
P,1550509656,5112
P,1550509687,5112
P,1550509716,5112
P,1550509745,5111
P,1550509774,5111
P,1550509804,5113
O,1550509830,443190,2724
O,1550509830,443469,143
O,1550509831,443470,105
O,1550509832,443479,68
O,1550509832,443463,84
O,1550509833,443467,151
P,1550509833,5103
O,1550509833,443457,84
O,1550509834,443488,88
O,1550509834,443497,65
O,1550509835,443498,95
O,1550509836,443501,105
O,1550509836,443519,112
O,1550509837,443518,87
O,1550509837,443506,106
O,1550509838,443490,127
O,1550509838,443490,74
O,1550509839,443486,103
O,1550509840,443479,141
O,1550509840,443484,162
O,1550509841,443509,101
O,1550509841,443497,94
O,1550509842,443501,143
O,1550509842,443516,154
O,1550509843,443518,122
O,1550509843,443511,111
O,1550509844,443500,91
O,1550509845,443520,101
O,1550509845,443520,153
O,1550509846,443526,117
O,1550509846,443516,109
O,1550509847,443511,117
O,1550509847,443506,160
O,1550509848,443472,147
O,1550509849,443482,181
O,1550509849,443472,167
O,1550509850,443444,105
O,1550509850,443440,156
O,1550509851,443455,83
O,1550509851,443452,127
O,1550509852,443490,125
O,1550509853,443481,100
O,1550509853,443498,128
O,1550509854,443484,123
O,1550509854,443502,86
O,1550509855,443495,97
O,1550509855,443453,98
O,1550509856,443489,117
O,1550509856,443485,118
O,1550509856,443485,137
O,1550509857,443520,81
O,1550509857,443525,111
O,1550509858,443541,86
O,1550509858,443537,101
O,1550509859,443507,120
O,1550509859,443529,105
O,1550509860,443532,135
O,1550509861,443559,172
O,1550509861,443549,127
O,1550509862,443548,129
P,1550509862,5102
O,1550509862,443552,93
O,1550509863,443541,108
O,1550509863,443569,122
O,1550509864,443559,141
O,1550509865,443545,98
O,1550509865,443513,152
O,1550509866,443502,75
O,1550509866,443476,127
O,1550509867,443485,130
O,1550509867,443442,118
O,1550509868,443450,119
O,1550509869,443450,70
O,1550509869,443478,183
O,1550509870,443478,64
O,1550509870,443487,69
O,1550509871,443482,111
O,1550509871,443465,96
O,1550509872,443470,115
O,1550509873,443447,93
O,1550509873,443450,91
O,1550509874,443469,146
O,1550509874,443442,102
O,1550509875,443449,87
O,1550509875,443476,67
O,1550509876,443467,131
O,1550509876,443442,108
O,1550509877,443433,146
O,1550509878,443425,107
O,1550509878,443430,111
O,1550509879,443430,99
O,1550509879,443442,134
O,1550509880,443473,48
O,1550509880,443477,106
O,1550509881,443481,125
O,1550509882,443485,107
O,1550509882,443518,89
O,1550509883,443513,59
O,1550509883,443499,99
O,1550509884,443509,71
O,1550509884,443503,84
O,1550509885,443489,145
O,1550509886,443521,142
T,1550509886,2834
P,1550509892,5111
P,1550509921,5111
P,1550509950,5112
P,1550509980,5112
P,1550510010,5112
P,1550510039,5112
P,1550510068,5112
P,1550510098,5112
P,1550510127,5111
P,1550510156,5112
P,1550510185,5111
P,1550510215,5111
P,1550510244,5112
P,1550510274,5110
P,1550510304,5111
P,1550510333,5110
P,1550510362,5112
P,1550510391,5112
P,1550510421,5112
P,1550510450,5112
P,1550510479,5112
P,1550510509,5113
P,1550510538,5112
P,1550510568,5112
P,1550510597,5112
P,1550510627,5111
P,1550510656,5112
P,1550510685,5112
P,1550510715,5111
P,1550510744,5110
P,1550510773,5110
P,1550510802,5111
P,1550510832,5111
P,1550510862,5111
P,1550510891,5111
P,1550510921,5111
P,1550510950,5111
P,1550510979,5112
P,1550511008,5111
P,1550511038,5112
P,1550511067,5111
P,1550511096,5110
P,1550511126,5113
P,1550511157,5112
P,1550511186,5112
P,1550511215,5112
P,1550511245,5112
P,1550511274,5111
P,1550511303,5112
P,1550511333,5112
P,1550511362,5111
P,1550511391,5112
P,1550511420,5111
P,1550511451,5112
P,1550511480,5110
P,1550511509,5112
