H,1553316848,281190
U,1553316848,61440
X,1553316849,683986,825
X,1553316850,684036,844
X,1553316850,683890,729
X,1553316851,683959,691
X,1553316851,684015,972
X,1553316851,684106,1358
X,1553316851,684017,951
X,1553316852,683912,917
X,1553316853,683724,1019
X,1553316853,683869,1068
X,1553316854,683893,1088
X,1553316854,683803,1256
X,1553316855,683953,3894
X,1553316855,683985,1925
X,1553316856,684022,1045
X,1553316857,684001,1069
X,1553316857,684088,947
X,1553316858,683923,802
X,1553316858,683820,1228
X,1553316859,683900,1183
X,1553316859,683958,711
X,1553316860,683932,1028
X,1553316861,683826,929
X,1553316861,683750,654
X,1553316862,683964,781
X,1553316862,683559,10073
X,1553316863,683719,2402
X,1553316863,683942,721
X,1553316864,683777,916
X,1553316865,683613,822
X,1553316865,683720,655
X,1553316866,683800,1050
X,1553316866,683778,654
X,1553316867,683660,675
X,1553316867,683529,903
A,1553316867,683867,559
T,1553316867,2777
U,1553316868,61440
X,1553316869,683682,2403
X,1553316870,683977,2836
X,1553316870,683306,2133
X,1553316871,683751,2353
X,1553316872,683554,6237
X,1553316872,683888,1459
P,1553316872,5106
X,1553316873,683822,943
X,1553316873,683679,855
X,1553316874,683822,1052
X,1553316874,683674,675
X,1553316875,683814,9235
X,1553316876,683793,1384
X,1553316876,684735,8435
X,1553316877,682697,12568
X,1553316877,683840,951
X,1553316878,683864,675
X,1553316878,683875,996
X,1553316879,683797,1026
X,1553316880,683832,889
X,1553316880,683887,1036
X,1553316881,683894,827
X,1553316881,683813,676
X,1553316882,683821,816
X,1553316882,683773,772
X,1553316883,683969,1123
X,1553316883,683909,1600
X,1553316884,683815,1621
X,1553316885,683879,815
X,1553316885,683922,1114
X,1553316886,683808,818
X,1553316886,683974,865
X,1553316887,683669,1827
X,1553316887,683995,1525
X,1553316888,683927,1108
X,1553316889,683872,1052
X,1553316889,683936,810
X,1553316890,683904,1148
X,1553316890,683907,1156
X,1553316891,683911,1109
X,1553316891,683938,865
X,1553316892,683874,913
X,1553316892,683928,1004
X,1553316892,683852,1229
X,1553316893,683874,967
X,1553316893,683868,1022
X,1553316894,683818,1557
X,1553316894,683881,3224
X,1553316895,683802,1523
X,1553316895,683871,1402
X,1553316896,683823,856
X,1553316897,683961,1177
X,1553316897,683877,1260
X,1553316898,683913,962
A,1553316898,683845,300
T,1553316898,2778
U,1553316898,61440
X,1553316900,683905,953
X,1553316900,683854,1201
X,1553316901,683950,1068
P,1553316901,5111
X,1553316901,683870,807
X,1553316902,683859,840
X,1553316903,683891,877
X,1553316903,683838,668
X,1553316904,683916,785
X,1553316904,683942,689
X,1553316905,683905,1211
X,1553316905,683924,941
X,1553316906,683853,860
X,1553316907,683846,956
X,1553316907,683910,1083
X,1553316908,683835,1070
X,1553316908,683870,653
X,1553316909,683818,692
X,1553316909,683843,583
X,1553316910,683849,546
X,1553316910,683856,1054
X,1553316911,683834,967
X,1553316912,683875,741
X,1553316912,683840,898
X,1553316913,683882,611
X,1553316913,683842,557
X,1553316914,683854,1351
X,1553316914,683855,792
A,1553316915,683867,124
T,1553316915,2778
U,1553316915,61440
X,1553316917,683831,727
X,1553316917,683837,845
X,1553316918,683850,1297
X,1553316918,683807,1648
X,1553316919,683795,1063
X,1553316919,683869,914
X,1553316920,683799,836
X,1553316921,683937,1082
X,1553316921,683857,876
X,1553316922,683908,1034
X,1553316922,683854,967
X,1553316923,683845,870
X,1553316923,683841,1185
X,1553316924,683889,1411
X,1553316925,683872,1034
X,1553316925,683890,869
X,1553316926,683887,791
X,1553316926,683823,847
X,1553316927,683840,1250
X,1553316927,683838,1178
X,1553316928,683851,918
X,1553316929,683879,764
X,1553316929,683867,943
X,1553316930,683801,760
X,1553316930,683875,1136
X,1553316931,683862,1523
X,1553316931,683857,977
P,1553316931,5110
X,1553316932,683891,872
X,1553316932,683909,798
X,1553316933,683894,815
X,1553316933,683922,902
X,1553316933,683910,892
A,1553316933,683863,123
T,1553316934,2778
U,1553316934,61440
X,1553316935,683938,747
X,1553316936,683883,7638
X,1553316936,683871,3126
X,1553316937,683891,1223
X,1553316938,683903,882
X,1553316938,683893,802
X,1553316939,683869,706
X,1553316939,683866,964
X,1553316940,683876,1014
X,1553316940,683857,965
X,1553316941,683968,1425
