H,1552882842,281190
T,1552882842,2750
U,1552882842,0
X,1552882844,691777,1123
X,1552882845,691657,899
X,1552882845,691717,1118
P,1552882845,5098
X,1552882846,691669,741
X,1552882846,691753,1082
X,1552882847,691694,827
X,1552882847,691667,647
X,1552882848,691634,1359
X,1552882849,691656,1258
X,1552882849,691634,755
X,1552882850,691664,879
X,1552882850,691666,1660
X,1552882851,691679,797
X,1552882851,691705,1220
X,1552882852,691711,681
X,1552882852,691754,2150
X,1552882853,691823,1463
X,1552882853,691714,961
X,1552882853,691675,1078
X,1552882854,691814,971
X,1552882854,691676,1957
X,1552882855,691745,940
X,1552882855,691760,573
X,1552882856,691792,841
X,1552882857,691650,1214
X,1552882857,691745,1473
X,1552882858,691661,897
X,1552882858,691656,738
X,1552882859,691702,1494
X,1552882859,691674,1299
X,1552882860,691681,1082
X,1552882861,691740,1055
X,1552882861,691720,881
X,1552882862,691818,982
X,1552882862,691768,1847
X,1552882863,691793,989
X,1552882863,691826,791
X,1552882864,691786,893
A,1552882864,691723,192
T,1552882864,2750
U,1552882864,0
X,1552882866,691769,837
X,1552882866,691603,1277
X,1552882867,691782,1156
X,1552882868,691779,1130
X,1552882868,691771,958
X,1552882869,691721,990
X,1552882869,691759,943
X,1552882870,691747,1000
X,1552882870,691774,1166
X,1552882871,691834,967
X,1552882872,692037,4430
X,1552882872,691614,5878
X,1552882873,691773,1111
X,1552882873,691859,1140
X,1552882874,691779,521
X,1552882874,691852,811
P,1552882874,5128
X,1552882875,691697,1170
X,1552882876,691685,1007
X,1552882876,691706,1131
X,1552882877,691672,1017
X,1552882877,691744,1220
X,1552882878,691715,1222
X,1552882878,691529,959
X,1552882879,691481,552
X,1552882879,691542,711
X,1552882880,691598,1565
X,1552882881,691663,1009
X,1552882881,691693,884
X,1552882882,691728,1776
X,1552882882,691720,1639
X,1552882883,691640,1063
X,1552882883,691687,1189
X,1552882884,691532,1673
X,1552882885,691521,1068
X,1552882885,691475,1500
X,1552882886,691544,1371
X,1552882886,691707,1220
X,1552882887,691868,1182
X,1552882887,691926,1661
X,1552882888,691819,1178
X,1552882889,691717,1280
X,1552882889,691547,1465
X,1552882890,691560,1697
X,1552882890,691678,1030
X,1552882891,691640,1155
X,1552882891,691571,1471
X,1552882892,691538,1525
X,1552882893,691569,1032
X,1552882893,691717,1444
X,1552882894,691740,1525
X,1552882894,691588,1235
X,1552882894,691783,1443
X,1552882894,691717,1680
X,1552882895,691605,1366
X,1552882895,691151,6569
X,1552882896,691326,2759
X,1552882897,691759,2338
X,1552882897,691786,1084
X,1552882898,691747,1040
X,1552882898,691773,935
X,1552882899,691689,761
X,1552882899,691463,1462
X,1552882900,691521,1263
X,1552882901,691507,787
X,1552882901,691795,1273
X,1552882902,691878,542
X,1552882902,691737,1201
X,1552882903,691919,967
X,1552882903,692035,969
P,1552882904,5128
X,1552882904,692039,1067
X,1552882905,692029,1252
X,1552882905,692012,1202
X,1552882906,691147,1191
X,1552882906,691597,981
X,1552882907,691824,1078
X,1552882907,691681,1001
X,1552882908,691615,787
A,1552882908,691724,554
T,1552882908,2750
U,1552882908,0
X,1552882910,691911,1339
X,1552882910,691740,1066
X,1552882911,691885,1139
X,1552882912,691713,16100
X,1552882912,691812,2862
X,1552882913,691720,571
X,1552882913,691882,1322
X,1552882914,691674,1423
X,1552882914,691420,1312
X,1552882915,691400,1170
X,1552882916,691662,4272
X,1552882916,692122,3271
X,1552882917,691538,3013
X,1552882917,691398,6074
X,1552882918,692047,5162
X,1552882918,691459,1594
X,1552882919,691427,1117
X,1552882920,691552,943
X,1552882920,691599,896
X,1552882921,691656,1876
X,1552882921,691847,1218
X,1552882922,691896,1154
X,1552882922,691863,1053
X,1552882923,691711,837
X,1552882923,691659,1396
X,1552882924,691717,1856
X,1552882925,691554,1407
X,1552882925,691128,1283
X,1552882926,691388,1215
X,1552882926,691719,1271
X,1552882927,691646,1464
X,1552882927,691761,977
X,1552882928,692037,899
X,1552882929,692684,919
X,1552882929,693293,1635
X,1552882930,692802,2112
X,1552882930,692131,2097
X,1552882931,691808,1496
X,1552882931,691503,1022
X,1552882932,691841,621
X,1552882933,691960,1720
X,1552882933,691562,1099
P,1552882934,5128
X,1552882934,691761,807
X,1552882934,691834,799
X,1552882935,691898,1029
X,1552882935,691876,836
X,1552882935,691956,2089
