H,1554144541,281190
P,1554144541,5139
P,1554144571,5135
P,1554144600,5139
P,1554144629,5138
P,1554144658,5138
P,1554144689,5137
P,1554144718,5137
P,1554144747,5138
P,1554144777,5138
P,1554144806,5139
P,1554144835,5139
P,1554144864,5139
P,1554144894,5138
P,1554144923,5138
P,1554144952,5139
P,1554144983,5138
P,1554145012,5138
P,1554145041,5139
P,1554145070,5138
P,1554145100,5138
P,1554145129,5138
P,1554145158,5138
P,1554145188,5139
P,1554145217,5136
P,1554145246,5139
P,1554145276,5139
P,1554145306,5138
P,1554145335,5139
P,1554145364,5139
P,1554145393,5138
P,1554145423,5136
P,1554145452,5138
P,1554145481,5139
P,1554145511,5139
P,1554145540,5138
P,1554145570,5139
P,1554145599,5139
P,1554145629,5139
P,1554145658,5139
P,1554145687,5139
P,1554145717,5137
P,1554145746,5138
P,1554145775,5140
D,1554145799,614144
R,1554145799,000000000
R,1554145799,000000000
X,1554145801,714650,19542
X,1554145801,717628,19367
X,1554145802,719545,24845
X,1554145803,715139,30117
X,1554145803,719956,25790
X,1554145803,721667,24970
X,1554145803,721368,16329
X,1554145804,720859,7467
P,1554145804,5129
X,1554145804,720232,20107
X,1554145805,724177,21855
X,1554145806,721098,26254
X,1554145806,722333,12104
X,1554145807,721125,7055
X,1554145807,721834,4597
X,1554145808,721780,8658
X,1554145808,719625,21780
X,1554145809,721772,31536
X,1554145809,721200,11477
X,1554145810,721258,40644
X,1554145811,721342,49457
X,1554145811,722353,12571
X,1554145812,720366,29423
X,1554145812,721418,13130
X,1554145813,721210,20835
X,1554145813,721626,13074
X,1554145814,722379,31429
X,1554145815,722338,49127
X,1554145815,722484,13635
X,1554145816,722269,9422
X,1554145816,722202,10614
X,1554145817,722555,10875
X,1554145817,722290,3307
X,1554145818,722235,3698
X,1554145819,720805,60079
X,1554145819,717391,37823
X,1554145820,726620,65251
X,1554145820,725312,34147
X,1554145821,723924,33044
X,1554145821,723973,17961
X,1554145822,723325,4045
X,1554145823,724253,4480
X,1554145823,723546,5989
X,1554145824,723628,6772
X,1554145824,723666,4449
X,1554145825,724656,8132
X,1554145825,724986,3565
X,1554145826,724387,17166
X,1554145826,724822,6148
X,1554145827,724837,45129
X,1554145828,724820,8629
X,1554145828,705058,22753
X,1554145829,373089,5936
X,1554145829,276321,14259
X,1554145830,277210,6422
X,1554145830,277263,3797
X,1554145831,277178,2066
X,1554145832,277087,1162
X,1554145832,277096,662
X,1554145833,277063,490
X,1554145833,276951,346
X,1554145834,276856,198
X,1554145834,276758,109
P,1554145834,5129
X,1554145835,276648,104
O,1554145836,276604,121
O,1554145836,276631,130
O,1554145837,276635,105
O,1554145837,276694,90
O,1554145838,276735,138
O,1554145838,276782,184
O,1554145839,276846,99
O,1554145840,276786,166
O,1554145840,276771,173
O,1554145841,276724,106
O,1554145841,276728,142
O,1554145842,276663,105
O,1554145842,276702,144
O,1554145843,276686,169
O,1554145843,276543,112
O,1554145844,276624,107
O,1554145844,276644,98
O,1554145844,276610,139
O,1554145845,276625,141
O,1554145845,276686,111
O,1554145846,276647,120
O,1554145846,276631,174
O,1554145847,276620,143
O,1554145848,276763,191
O,1554145848,276671,70
O,1554145849,276644,87
O,1554145849,276605,109
O,1554145850,276584,99
O,1554145850,276564,93
O,1554145851,276605,113
O,1554145852,276641,83
O,1554145852,276629,105
O,1554145853,276572,125
O,1554145853,276521,152
O,1554145854,276536,214
O,1554145854,276465,127
O,1554145855,276471,103
O,1554145856,276537,205
O,1554145856,276541,138
O,1554145857,276590,130
O,1554145857,276593,126
O,1554145858,276619,170
O,1554145858,276623,198
O,1554145859,276589,118
O,1554145859,276577,129
O,1554145860,276652,96
O,1554145861,276651,166
O,1554145861,276642,52
O,1554145862,276656,150
O,1554145862,276637,110
O,1554145863,276660,195
O,1554145863,276604,133
P,1554145864,5132
O,1554145864,276617,177
O,1554145865,276666,103
O,1554145865,276598,137
O,1554145866,276602,101
O,1554145866,276523,90
O,1554145867,276517,147
O,1554145867,276506,121
O,1554145868,276425,95
O,1554145869,276414,67
O,1554145869,276468,150
O,1554145870,276470,102
O,1554145870,276481,102
O,1554145871,276430,139
O,1554145871,276417,113
O,1554145872,276343,180
O,1554145872,276346,178
O,1554145873,276332,147
O,1554145874,276390,68
O,1554145874,276385,115
O,1554145875,276306,125
O,1554145875,276302,149
