H,1554402565,281190
P,1554402565,5102
P,1554402595,5103
P,1554402624,5101
P,1554402653,5101
P,1554402682,5102
P,1554402713,5103
P,1554402742,5103
P,1554402771,5100
P,1554402801,5101
P,1554402830,5102
P,1554402859,5102
P,1554402889,5102
P,1554402919,5103
P,1554402948,5101
P,1554402977,5103
P,1554403008,5103
P,1554403037,5101
P,1554403066,5103
P,1554403095,5102
P,1554403125,5102
P,1554403154,5102
P,1554403183,5101
P,1554403213,5102
P,1554403242,5102
P,1554403271,5102
P,1554403301,5103
P,1554403331,5102
P,1554403360,5102
P,1554403389,5102
P,1554403418,5101
P,1554403448,5102
P,1554403477,5102
P,1554403506,5102
P,1554403536,5100
P,1554403565,5102
P,1554403595,5102
P,1554403624,5102
P,1554403654,5102
P,1554403683,5101
P,1554403712,5100
P,1554403742,5101
P,1554403771,5103
P,1554403800,5102
D,1554403815,444672
D,1554403817,425984
D,1554403819,437248
D,1554403822,434176
D,1554403824,432896
D,1554403826,434944
D,1554403828,432640
P,1554403829,5102
D,1554403829,429568
D,1554403832,430592
D,1554403834,434688
D,1554403836,435200
D,1554403838,432384
D,1554403840,431872
D,1554403843,433152
D,1554403845,430592
D,1554403847,433920
D,1554403849,432384
D,1554403851,432384
D,1554403854,432640
D,1554403856,432640
R,1554403856,000000000
X,1554403858,656123,10756
X,1554403858,656340,5833
X,1554403859,657324,10170
X,1554403859,657004,9779
P,1554403859,5095
X,1554403860,655975,1888
X,1554403860,655805,2308
X,1554403861,655988,2532
X,1554403862,655801,1827
X,1554403862,655788,1642
X,1554403863,656138,1508
X,1554403863,656243,1455
X,1554403864,655950,1685
X,1554403864,656180,579
X,1554403865,656306,1703
X,1554403866,656173,1090
X,1554403866,656287,1549
X,1554403867,656614,2225
X,1554403867,656804,2614
X,1554403868,656495,2649
X,1554403868,656645,1641
X,1554403869,656737,1772
X,1554403869,656271,1929
X,1554403869,656375,1697
X,1554403870,656742,1147
X,1554403870,656522,1546
X,1554403871,656316,1852
X,1554403871,656467,2169
X,1554403872,656611,1688
X,1554403872,656554,2804
X,1554403873,656867,1684
X,1554403874,656812,1964
X,1554403874,656401,1140
X,1554403875,656733,1593
X,1554403875,656430,1760
X,1554403876,656792,1513
X,1554403876,656379,1655
X,1554403877,656461,1965
X,1554403878,656431,3118
X,1554403878,656773,2225
X,1554403879,657079,1234
X,1554403879,656833,1220
X,1554403880,656367,1644
X,1554403880,656424,1943
X,1554403881,656228,2018
X,1554403882,656860,2205
X,1554403882,656851,2524
X,1554403883,655927,4112
X,1554403883,656589,4965
X,1554403884,655871,6223
X,1554403884,656542,7562
X,1554403885,656117,7391
X,1554403885,656143,2129
X,1554403886,656104,2206
X,1554403887,656393,4008
X,1554403887,656431,8876
X,1554403888,656334,9817
X,1554403888,656858,6790
P,1554403889,5094
X,1554403889,656050,8417
X,1554403889,656003,4621
X,1554403890,656852,5096
X,1554403891,656039,6630
X,1554403891,656114,6617
X,1554403892,656468,2849
X,1554403892,656304,3394
X,1554403893,656228,2157
X,1554403893,656322,1550
X,1554403894,656396,1419
X,1554403895,656015,884
X,1554403895,656567,1742
X,1554403896,656529,1956
X,1554403896,656382,1191
X,1554403897,656734,2494
X,1554403897,655637,2546
X,1554403898,656143,3035
X,1554403898,656467,2329
X,1554403899,656033,2062
X,1554403900,656764,2364
X,1554403900,656354,2392
X,1554403901,656626,1266
X,1554403901,656148,2656
X,1554403902,656758,2052
X,1554403902,655860,2808
X,1554403903,656147,2446
X,1554403904,656109,2076
X,1554403904,655933,2481
X,1554403905,656003,1938
X,1554403905,655929,1920
X,1554403906,656057,1995
X,1554403906,656079,1158
X,1554403907,656349,2600
X,1554403908,655897,3325
X,1554403908,656179,2334
X,1554403909,656556,1582
X,1554403909,656201,1210
X,1554403910,656334,1036
X,1554403910,656775,1436
X,1554403910,656641,2275
X,1554403911,656121,4577
X,1554403911,655943,13620
X,1554403912,656017,6072
X,1554403912,655952,2887
X,1554403913,656053,2314
X,1554403913,655951,1769
X,1554403914,656146,1506
X,1554403914,656093,2227
X,1554403915,655967,1803
X,1554403916,656068,1771
X,1554403916,656215,1514
X,1554403917,656189,1820
X,1554403917,656100,1447
P,1554403918,5092
X,1554403918,656316,1355
X,1554403918,656071,1578
X,1554403919,656552,1054
X,1554403920,655827,5982
X,1554403920,656669,9103
X,1554403921,656463,3138
X,1554403921,656638,3567
X,1554403922,656098,2584
X,1554403922,656843,2334
X,1554403923,656682,1485
X,1554403924,656350,11321
X,1554403924,656908,5066
X,1554403925,655596,3343
X,1554403925,656529,2772
