H,1551996623,281190
P,1551996623,5201
P,1551996652,5202
P,1551996682,5202
P,1551996711,5201
P,1551996740,5201
P,1551996769,5201
P,1551996799,5203
P,1551996829,5201
D,1551996851,448512
D,1551996853,440832
D,1551996855,433664
R,1551996856,000000000
X,1551996857,670287,11814
P,1551996858,5193
X,1551996858,671719,3868
X,1551996858,671413,2332
X,1551996859,671432,1212
X,1551996860,670894,47707
X,1551996860,672254,17672
X,1551996861,672014,43034
X,1551996861,672379,16805
X,1551996862,672090,14364
X,1551996862,671423,41890
X,1551996863,672486,11027
X,1551996863,671578,1933
X,1551996864,670655,36246
X,1551996865,672637,31429
X,1551996865,671041,32133
X,1551996866,671806,15755
X,1551996866,672189,40244
X,1551996867,671692,21836
X,1551996867,672255,2509
X,1551996868,671929,1311
X,1551996869,670826,24636
X,1551996869,672246,5294
X,1551996870,672251,24142
X,1551996870,671871,19520
X,1551996871,672446,27628
X,1551996871,671951,20383
X,1551996872,672295,3354
X,1551996873,672027,1289
X,1551996873,671651,21510
X,1551996874,672149,1687
X,1551996874,672181,25543
X,1551996875,672789,17706
X,1551996875,672395,2162
X,1551996876,672677,23615
X,1551996877,672240,14170
X,1551996877,672279,1821
X,1551996878,672124,41454
X,1551996878,671732,16948
X,1551996879,672419,1520
X,1551996879,672005,1832
X,1551996880,671926,1535
X,1551996880,671820,3464
X,1551996881,672318,2741
X,1551996882,671601,29326
X,1551996882,671623,10110
X,1551996883,672310,42881
X,1551996883,672212,21103
X,1551996884,672113,4286
X,1551996884,672260,2723
X,1551996885,672294,1454
X,1551996886,672474,33601
X,1551996886,672180,14987
X,1551996887,672004,2965
X,1551996887,671473,41537
P,1551996888,5194
X,1551996888,671325,19406
X,1551996888,671989,2248
X,1551996889,672629,1288
X,1551996889,672040,2519
X,1551996889,672020,5136
X,1551996890,672446,50534
X,1551996890,671740,16178
X,1551996891,672390,9038
X,1551996891,672304,2573
X,1551996892,672506,2156
X,1551996893,672590,3220
X,1551996893,672361,2800
X,1551996894,672229,52050
X,1551996894,672511,25816
X,1551996895,674061,19113
X,1551996895,671997,2429
X,1551996896,672678,2432
X,1551996896,672351,2238
X,1551996897,672901,1982
X,1551996898,672282,35464
X,1551996898,671786,13629
X,1551996899,671812,1926
X,1551996899,675510,25462
X,1551996900,669698,27512
X,1551996900,672610,13069
X,1551996901,671330,42543
X,1551996902,674599,15716
X,1551996902,672393,25228
X,1551996903,672203,45969
X,1551996903,672474,21856
X,1551996904,672318,29146
X,1551996904,672264,7484
X,1551996905,672120,1703
X,1551996906,672345,14895
X,1551996906,672461,4261
X,1551996907,671740,1615
X,1551996907,672940,2383
X,1551996908,672395,1681
X,1551996908,672326,1538
X,1551996909,672241,2106
X,1551996909,672438,1614
X,1551996910,672111,1841
X,1551996911,671696,9373
X,1551996911,672257,2241
X,1551996912,671616,1533
X,1551996912,670386,2538
X,1551996913,671615,1149
X,1551996913,672304,1849
X,1551996914,672850,1828
X,1551996915,672060,1630
X,1551996915,672242,2203
X,1551996916,672711,1665
X,1551996916,672661,1461
X,1551996917,672034,1041
P,1551996917,5194
X,1551996917,672354,1556
X,1551996918,672162,1164
X,1551996919,672347,1182
X,1551996919,672194,1251
X,1551996920,672423,1487
X,1551996920,672632,934
X,1551996921,672287,955
X,1551996921,672011,2208
X,1551996922,672288,947
X,1551996923,672404,1751
X,1551996923,672407,2262
X,1551996924,672430,1873
X,1551996924,672512,805
X,1551996925,672353,2894
X,1551996925,672165,9335
X,1551996926,671387,41558
X,1551996926,673478,12723
X,1551996927,670340,27091
X,1551996928,671775,3856
X,1551996928,668744,37297
X,1551996929,672689,10473
X,1551996929,670383,30423
X,1551996930,674076,22427
X,1551996930,672363,17925
X,1551996930,672790,50785
X,1551996931,672432,19798
X,1551996931,672451,27608
X,1551996932,672681,20289
X,1551996932,672395,25695
X,1551996933,673072,22658
X,1551996933,672740,44984
X,1551996934,672881,15337
X,1551996935,672831,2135
X,1551996935,672667,1784
X,1551996936,672357,1930
X,1551996936,671643,35065
X,1551996937,672568,1779
X,1551996937,672440,2075
X,1551996938,672357,2336
X,1551996939,672321,1535
X,1551996939,672253,1800
X,1551996940,672432,2794
X,1551996940,672426,40314
X,1551996941,673323,15196
X,1551996941,672397,1256
X,1551996942,671594,37449
X,1551996942,671437,12676
X,1551996943,672028,1470
X,1551996944,672319,1401
X,1551996944,672119,1736
X,1551996945,671851,2934
X,1551996945,672650,23548
