H,1556577874,281190
D,1556577874,455424
D,1556577876,455680
D,1556577878,459776
P,1556577879,5060
D,1556577880,454912
D,1556577883,453120
R,1556577883,000000000
X,1556577884,697419,20491
X,1556577885,702876,21833
X,1556577886,699197,25829
X,1556577886,700747,12300
X,1556577887,697680,17341
X,1556577887,699587,44324
X,1556577888,699959,15008
X,1556577888,698820,19589
X,1556577889,699081,13747
X,1556577890,698440,10858
X,1556577890,698832,17367
X,1556577891,698897,46188
X,1556577891,698666,51406
X,1556577892,696080,30357
X,1556577892,700974,23647
X,1556577893,698639,29039
X,1556577894,705917,24572
X,1556577894,699276,28649
X,1556577895,700794,37131
X,1556577895,696153,16433
X,1556577896,699300,51790
X,1556577896,700915,24817
X,1556577897,699814,57268
X,1556577897,701286,18837
X,1556577898,701302,50550
X,1556577899,701609,14408
X,1556577899,702743,29643
X,1556577900,704299,57287
X,1556577900,689669,42159
X,1556577901,701202,16812
X,1556577901,699426,19480
X,1556577902,700313,51899
X,1556577903,699764,30754
X,1556577903,702240,21404
X,1556577904,701731,19027
X,1556577904,700580,37490
X,1556577905,698113,24790
X,1556577905,699841,43667
X,1556577906,700859,61252
X,1556577907,699841,27633
X,1556577907,700423,12429
X,1556577908,700374,31502
X,1556577908,700924,17825
X,1556577909,699820,11472
X,1556577909,700891,16643
P,1556577909,5053
X,1556577910,701255,16852
X,1556577910,700941,14983
X,1556577910,698791,17350
X,1556577911,700355,28980
X,1556577911,701779,15776
X,1556577912,701235,31970
X,1556577912,701737,22964
X,1556577913,700137,16758
X,1556577913,698844,23299
X,1556577914,700987,17636
X,1556577915,701555,10413
X,1556577915,701028,14880
X,1556577916,700551,16672
X,1556577916,699032,29236
X,1556577917,694982,26231
X,1556577917,697238,31410
X,1556577918,697503,20951
X,1556577919,704287,24868
X,1556577919,701696,32266
X,1556577920,702903,16010
X,1556577920,703446,18456
X,1556577921,704092,5949
X,1556577921,701401,10206
X,1556577922,701836,29035
X,1556577923,698848,20052
X,1556577923,697827,49199
X,1556577924,699627,16091
X,1556577924,699439,63326
X,1556577925,699051,27996
X,1556577925,703003,55353
X,1556577926,701953,25059
X,1556577927,701530,19563
X,1556577927,701046,15959
X,1556577928,696607,11964
X,1556577928,694500,23882
X,1556577929,704346,19950
X,1556577929,698125,14644
X,1556577930,697207,16063
X,1556577930,697676,14267
X,1556577931,702470,15803
X,1556577932,704466,34238
X,1556577932,702631,9685
X,1556577933,704503,13814
X,1556577933,702191,32827
X,1556577934,700824,30667
X,1556577934,699359,40745
X,1556577935,698008,12836
X,1556577936,701189,10185
X,1556577936,701699,18041
X,1556577937,702711,12696
X,1556577937,701775,18098
X,1556577938,701597,10087
X,1556577938,703539,9663
P,1556577939,5053
X,1556577939,703098,9231
X,1556577940,703068,15721
X,1556577940,703920,17218
X,1556577941,702486,33139
X,1556577941,702062,24989
X,1556577942,701398,27053
X,1556577942,702653,18739
X,1556577943,703058,36440
X,1556577943,702234,26092
X,1556577944,702422,19592
X,1556577945,704019,25659
X,1556577945,704073,21842
X,1556577946,703260,17109
X,1556577946,702913,26209
X,1556577947,704438,33336
X,1556577947,705691,46936
X,1556577948,702121,20625
X,1556577949,700289,18020
X,1556577949,701281,27322
X,1556577950,720105,3750
X,1556577950,285946,25494
X,1556577951,283043,8626
X,1556577951,283202,2632
X,1556577951,283587,2655
X,1556577952,283403,2166
X,1556577952,283905,3560
X,1556577953,283940,1147
X,1556577953,283851,808
X,1556577954,284018,546
X,1556577954,284092,587
X,1556577955,284609,426
O,1556577956,283989,512
O,1556577956,283536,895
O,1556577957,283496,845
O,1556577957,283822,899
O,1556577958,283349,838
O,1556577958,283898,394
O,1556577959,283847,211
O,1556577959,283695,576
O,1556577960,283594,352
O,1556577961,283807,374
O,1556577961,284026,296
O,1556577962,283964,311
O,1556577962,284004,320
O,1556577963,283940,595
O,1556577963,283588,610
O,1556577964,283756,421
O,1556577965,283934,728
O,1556577965,283800,312
O,1556577966,284001,830
O,1556577966,283494,285
O,1556577967,283641,507
O,1556577967,283825,476
P,1556577968,5052
O,1556577968,284100,572
O,1556577969,283943,886
O,1556577969,284026,250
O,1556577970,283926,643
O,1556577970,284090,614
O,1556577971,283605,1149
O,1556577971,283797,458
O,1556577972,284068,389
O,1556577973,284146,132
O,1556577973,283795,1081
O,1556577974,283297,1650
