H,1556046468,281190
U,1556046468,52801
X,1556046469,661767,588
X,1556046470,661854,919
X,1556046470,661875,501
X,1556046471,661877,541
X,1556046472,661820,785
X,1556046472,661733,801
X,1556046472,661749,1191
X,1556046472,661868,1318
X,1556046473,661885,437
X,1556046473,661743,760
X,1556046474,661774,692
X,1556046475,661598,695
X,1556046475,661648,786
X,1556046476,661667,920
X,1556046476,661781,1205
X,1556046477,661671,1086
X,1556046477,661511,727
X,1556046478,661629,900
X,1556046479,661583,874
X,1556046479,661764,447
X,1556046480,661806,899
X,1556046480,661714,613
X,1556046481,661655,1062
X,1556046481,661670,1566
X,1556046482,661656,1583
X,1556046482,661752,1046
X,1556046483,661669,600
X,1556046484,661571,681
A,1556046484,661724,374
T,1556046484,2910
U,1556046484,52801
X,1556046486,661450,1073
X,1556046486,661586,1803
X,1556046487,661709,2177
X,1556046487,661513,1050
P,1556046487,5099
X,1556046488,661594,2918
X,1556046488,661528,641
X,1556046489,661528,804
X,1556046490,661365,606
X,1556046490,661398,710
X,1556046491,661403,730
X,1556046491,661491,835
X,1556046492,661422,812
X,1556046492,661721,6816
X,1556046493,661674,1089
X,1556046494,661711,822
X,1556046494,661764,7025
X,1556046495,661778,1873
X,1556046495,661947,964
X,1556046496,661970,1776
X,1556046496,661851,1346
X,1556046497,661536,2580
X,1556046497,661504,1926
X,1556046498,661409,1601
X,1556046499,661221,2032
X,1556046499,661829,3139
X,1556046500,661805,2261
X,1556046500,661687,2748
X,1556046501,661497,2535
X,1556046501,661613,474
X,1556046502,661711,1167
X,1556046503,661511,797
X,1556046503,661656,1948
X,1556046504,661780,1111
X,1556046504,661381,1383
X,1556046505,661390,938
X,1556046505,661440,885
X,1556046506,661326,5009
X,1556046507,661314,2401
X,1556046507,661587,1794
X,1556046508,661881,1184
X,1556046508,661692,1263
X,1556046509,661254,1371
X,1556046509,661028,4225
X,1556046510,661245,3513
X,1556046511,661594,2057
X,1556046511,661609,1452
X,1556046512,661793,770
X,1556046512,661776,1076
X,1556046513,661920,781
X,1556046513,661818,994
X,1556046513,661740,1297
X,1556046513,661697,1584
X,1556046514,661814,2273
X,1556046515,661799,3839
X,1556046515,661671,821
X,1556046516,661751,960
X,1556046516,662036,1126
P,1556046517,5099
X,1556046517,662011,1134
X,1556046517,661941,930
X,1556046518,661926,2436
X,1556046519,661855,1643
X,1556046519,661776,1207
X,1556046520,661794,1140
X,1556046520,661858,565
A,1556046520,661624,582
T,1556046520,2910
U,1556046521,52801
X,1556046522,661886,1544
X,1556046523,661965,594
X,1556046523,661920,1015
X,1556046524,661841,1105
X,1556046525,661887,707
X,1556046525,662074,1046
X,1556046526,661933,757
X,1556046526,661824,1067
X,1556046527,661805,1599
X,1556046527,661971,1129
X,1556046528,661841,965
X,1556046528,661990,787
X,1556046529,661920,1774
X,1556046530,661483,2762
X,1556046530,661466,1975
X,1556046531,660963,16405
X,1556046531,662066,6884
X,1556046532,661552,1584
X,1556046532,661494,933
X,1556046533,661626,1138
X,1556046534,660972,1540
X,1556046534,661562,1352
X,1556046535,661806,797
X,1556046535,661748,827
X,1556046536,661476,1063
X,1556046536,661245,711
X,1556046537,661220,1027
X,1556046538,661728,886
X,1556046538,661651,1295
X,1556046539,661689,450
X,1556046539,661750,1207
X,1556046540,661886,686
X,1556046540,662068,941
X,1556046541,661969,1032
X,1556046541,661945,739
X,1556046542,661865,825
X,1556046543,661978,706
X,1556046543,661943,621
X,1556046544,661899,814
X,1556046544,662011,1171
X,1556046545,661990,1219
X,1556046545,661793,680
X,1556046546,662057,827
A,1556046546,661838,823
T,1556046546,2910
U,1556046546,52801
P,1556046547,5095
X,1556046548,661915,1003
X,1556046549,661817,708
X,1556046549,662064,1108
X,1556046550,661948,1066
X,1556046550,661745,837
X,1556046551,661683,1208
X,1556046551,661915,1167
X,1556046552,662017,1035
X,1556046553,661908,531
X,1556046553,661923,950
X,1556046554,662001,588
X,1556046554,662003,940
X,1556046554,661987,1107
X,1556046554,662016,951
X,1556046555,662143,1235
X,1556046555,661978,496
X,1556046556,661848,1025
X,1556046557,662264,652
X,1556046557,662253,584
X,1556046558,662060,892
X,1556046558,661980,1097
X,1556046559,662161,842
X,1556046559,661996,1263
X,1556046560,662123,392
X,1556046561,662072,970
X,1556046561,661819,1158
