H,1556748827,281190
D,1556748827,395264
P,1556748828,5063
D,1556748829,399872
D,1556748831,400896
D,1556748833,401920
D,1556748835,401920
D,1556748837,400640
D,1556748839,400128
D,1556748841,400128
D,1556748843,401152
D,1556748846,409344
D,1556748848,401408
D,1556748850,401920
D,1556748852,401664
D,1556748854,412672
P,1556748857,5064
P,1556748886,5065
P,1556748916,5066
P,1556748946,5064
P,1556748975,5063
P,1556749004,5065
P,1556749034,5063
P,1556749063,5066
P,1556749092,5065
P,1556749122,5063
P,1556749151,5065
P,1556749180,5064
P,1556749209,5065
P,1556749240,5066
P,1556749269,5066
P,1556749298,5066
P,1556749327,5066
P,1556749357,5066
P,1556749386,5064
P,1556749415,5066
P,1556749445,5064
P,1556749474,5067
P,1556749503,5065
P,1556749533,5067
P,1556749563,5063
P,1556749592,5067
P,1556749621,5064
P,1556749651,5063
P,1556749681,5064
P,1556749710,5066
P,1556749739,5066
P,1556749769,5067
P,1556749798,5066
P,1556749828,5065
P,1556749858,5065
P,1556749887,5060
P,1556749916,5066
P,1556749945,5067
P,1556749975,5066
P,1556750004,5066
D,1556750007,359936
P,1556750033,5066
D,1556750047,392960
D,1556750049,405504
D,1556750052,388352
R,1556750052,000000000
X,1556750053,591743,29611
X,1556750054,600042,15833
X,1556750055,596648,44723
X,1556750055,597009,47259
X,1556750056,597554,2802
X,1556750056,597510,3434
X,1556750057,596967,4202
X,1556750057,596658,2985
X,1556750058,595556,3340
X,1556750059,595118,2114
X,1556750059,595839,2166
X,1556750060,595824,2802
X,1556750060,596454,2261
X,1556750061,595923,2948
X,1556750061,595447,3260
X,1556750062,595741,2236
X,1556750063,595583,2685
X,1556750063,595802,2342
P,1556750063,5057
X,1556750064,595820,3377
X,1556750064,595651,3337
X,1556750065,595904,3319
X,1556750065,594950,2117
X,1556750066,595429,3720
X,1556750066,595941,3021
X,1556750066,595447,5435
X,1556750067,594739,14951
X,1556750067,597666,29910
X,1556750068,599735,41125
X,1556750068,595929,8097
X,1556750069,595229,5882
X,1556750069,593548,50581
X,1556750070,594671,8528
X,1556750071,593336,5868
X,1556750071,590532,2507
X,1556750072,589712,2339
X,1556750072,590846,2707
X,1556750073,592197,2632
X,1556750073,591790,3535
X,1556750074,590967,2771
X,1556750075,588187,4067
X,1556750075,591324,4140
X,1556750076,595281,4197
X,1556750076,595700,3537
X,1556750077,595913,3591
X,1556750077,595784,2911
X,1556750078,595111,1988
X,1556750078,594804,2176
X,1556750079,595359,2170
X,1556750080,595600,3662
X,1556750080,595069,2486
X,1556750081,595630,2542
X,1556750081,596257,3122
X,1556750082,595737,2379
X,1556750082,595986,2390
X,1556750083,595796,3377
X,1556750084,595880,2610
X,1556750084,594470,4275
X,1556750085,593781,2168
X,1556750085,592580,4697
X,1556750086,591838,2939
X,1556750086,593853,4066
X,1556750087,594231,3074
X,1556750088,592392,4008
X,1556750088,591780,1795
X,1556750089,592007,3008
X,1556750089,591274,3111
X,1556750090,589783,4319
X,1556750090,589040,4245
X,1556750091,590835,3967
X,1556750092,588997,3620
X,1556750092,587439,5877
P,1556750092,5057
X,1556750093,587460,3939
X,1556750093,589577,6807
X,1556750094,590096,5024
X,1556750094,589078,2696
X,1556750095,591176,2792
X,1556750095,590497,3619
X,1556750096,588482,3936
X,1556750097,586537,6214
X,1556750097,583333,7543
X,1556750098,570423,53026
X,1556750098,581904,3266
X,1556750099,583487,2873
X,1556750099,584247,2991
X,1556750100,583071,1493
X,1556750101,581956,2933
X,1556750101,581609,5760
X,1556750102,584078,3172
X,1556750102,585386,1767
X,1556750103,585687,4456
X,1556750103,585927,2810
X,1556750104,587024,1904
X,1556750105,587051,2305
X,1556750105,587002,2202
X,1556750106,587457,3057
X,1556750106,587543,2125
X,1556750107,587883,2118
X,1556750107,588109,2376
X,1556750107,588436,2001
X,1556750108,588415,1887
X,1556750108,588309,1811
X,1556750109,588556,2813
X,1556750109,588684,1846
X,1556750110,588596,1826
X,1556750110,588557,2211
X,1556750111,588672,2779
X,1556750111,589044,1756
X,1556750112,589414,2368
X,1556750113,589704,2394
X,1556750113,589837,2146
X,1556750114,589771,1431
X,1556750114,589752,2702
X,1556750115,590038,2724
X,1556750115,590116,2033
X,1556750116,590138,2480
X,1556750117,590243,2039
X,1556750117,590395,1898
X,1556750118,590200,1670
X,1556750118,590251,1303
X,1556750119,590122,2659
X,1556750119,589962,1695
X,1556750120,590114,1257
X,1556750121,590017,1955
X,1556750121,590235,2590
P,1556750122,5058
X,1556750122,590114,1655
X,1556750122,589944,1446
X,1556750123,590276,1808
